"LOCAL_DATE","meanHs","Hmax","meanTz","meanTp","meanDirTp","meanSST","Station","Date","Evapotranspiration_mm","Rain_mm","PanEvaporation_mm","MaximumTemperature_C","MaxRelativeHumidity_pc","MinRelativeHumidity_pc","Avg10mWindSpeed_m_sec","SolarRadiation_MJ_sqm","EPOCHTIME","WaveSensor"
2013-04-26,0.399432,1.15,4.56922,10.762244,96.6,23.92,"REDCLIFFE","26/04/2013",3.7,0,25.1,15.5,88,54,4.17,17.99,1366898400,"caloundra"
2013-04-27,0.775327083333333,1.85,4.63421666666667,6.446925,65.6666666666667,23.8302083333333,"REDCLIFFE","27/04/2013",4,0,25.4,16.4,86,48,4.05,18.37,1366984800,"caloundra"
2013-04-28,1.15512083333333,2.6,5.99671875,7.86393541666667,64.9166666666667,23.8135416666667,"REDCLIFFE","28/04/2013",4.2,0,25.9,15.7,87,44,3.68,20.26,1367071200,"caloundra"
2013-04-29,1.22082916666667,2.59,6.40416041666667,9.0308,72.5208333333333,23.8322916666667,"REDCLIFFE","29/04/2013",3.9,0,26.1,16.5,88,55,4.29,19.14,1367157600,"caloundra"
2013-04-30,1.25853333333333,3.15,5.669875,8.9722125,74.9375,23.8270833333333,"REDCLIFFE","30/04/2013",3.5,0.6,25.6,18.1,88,57,4.6,15.14,1367244000,"caloundra"
2013-05-02,1.06617826086957,2.95,5.77706086956522,8.04389782608696,87.5681818181818,23.8556818181818,"REDCLIFFE","02/05/2013",4.4,0,26.2,15.7,89,51,6.71,18.47,1367416800,"caloundra"
2013-05-03,1.09345833333333,2.63,5.16409583333333,9.9671875,91.375,23.771875,"REDCLIFFE","03/05/2013",4.4,0,23.4,17.7,84,48,7.07,17.27,1367503200,"caloundra"
2013-05-04,0.76176875,1.79,7.26249583333333,11.1425916666667,89.2708333333333,23.478125,"REDCLIFFE","04/05/2013",4.1,0,27.6,13.1,89,34,2.84,19.76,1367589600,"caloundra"
2013-05-05,0.892375,1.86,5.76222708333333,12.1459604166667,90.8125,23.346875,"REDCLIFFE","05/05/2013",3.4,0,23.5,15.9,83,58,5.74,13.09,1367676000,"caloundra"
2013-05-06,0.99519375,2.22,5.03679166666667,12.5624020833333,92.6875,23.2916666666667,"REDCLIFFE","06/05/2013",3.8,0,23.1,17,84,57,7.26,14.9,1367762400,"caloundra"
2013-05-07,1.007275,2.27,4.96819375,11.6658645833333,95.6041666666667,23.053125,"REDCLIFFE","07/05/2013",3.8,0.8,22.8,15.9,82,57,7.17,16.44,1367848800,"caloundra"
2013-05-08,1.22686041666667,2.6724,5.29255416666667,11.8916,99.4583333333333,22.83125,"REDCLIFFE","08/05/2013",4.3,1.8,23.4,15.3,86,47,7.56,15.82,1367935200,"caloundra"
2013-05-09,1.06272765957447,2.17,4.96192340425532,6.72537446808511,73.2391304347826,22.6608695652174,"REDCLIFFE","09/05/2013",3.8,0.2,23.5,15.2,88,53,6.88,15.43,1368021600,"caloundra"
2013-05-10,1.18432708333333,2.91,5.012475,6.95667708333333,76.3125,22.4729166666667,"REDCLIFFE","10/05/2013",3.2,0.6,21.8,16.1,87,58,6.22,12.32,1368108000,"caloundra"
2013-05-11,1.35103617021277,2.96,5.2903170212766,7.46746170212766,83.195652173913,22.3434782608696,"REDCLIFFE","11/05/2013",2.2,6,20.4,15.3,89,68,5.47,7.32,1368194400,"caloundra"
2013-05-12,1.1509375,2.47,5.54215,8.0313625,83.8958333333333,22.3520833333333,"REDCLIFFE","12/05/2013",3,14.8,23.1,15.2,90,63,5.38,14.75,1368280800,"caloundra"
2013-05-13,0.8622625,2.19,5.70143541666667,7.67640208333333,86.7083333333333,22.2947916666667,"REDCLIFFE","13/05/2013",2.2,6.6,22.8,16.4,91,67,2.99,10.39,1368367200,"caloundra"
2013-05-14,0.716929166666667,1.75,6.22386875,8.26889791666667,85.5208333333333,22.1208333333333,"REDCLIFFE","14/05/2013",2.3,1,23.2,17.8,91,62,2.62,10.74,1368453600,"caloundra"
2013-05-15,0.60933125,1.33,7.85080208333333,10.1221416666667,97.375,22.4677083333333,"REDCLIFFE","15/05/2013",3.3,0.8,22.6,13.7,78,35,2.57,18.12,1368540000,"caloundra"
2013-05-16,0.551577083333333,1.33,7.6098,10.1965979166667,99.6666666666667,22.4979166666667,"REDCLIFFE","16/05/2013",2.1,0,17.9,15.3,79,43,3,3.14,1368626400,"caloundra"
2013-05-17,0.510608333333333,1.07,7.36263958333333,11.1567729166667,96.8958333333333,22.3489583333333,"REDCLIFFE","17/05/2013",4,0,22.8,12.4,76,33,4.04,17.86,1368712800,"caloundra"
2013-05-18,0.377879166666667,0.9,7.14823333333333,10.3775958333333,98.1666666666667,22.16875,"REDCLIFFE","18/05/2013",4.1,0,21.8,12.6,61,29,3.89,17.92,1368799200,"caloundra"
2013-05-19,0.332960416666667,0.82,5.91084583333333,10.19179375,102.1875,21.9958333333333,"REDCLIFFE","19/05/2013",4,0,20.5,10.5,64,31,4.18,18,1368885600,"caloundra"
2013-05-20,0.392904166666667,0.79,6.5017625,9.99378541666667,101.333333333333,21.725,"REDCLIFFE","20/05/2013",3.3,0,21.2,9.4,73,30,3,17.11,1368972000,"caloundra"
2013-05-21,0.505247916666667,1.25,6.87999791666667,11.5571375,108.270833333333,21.3739583333333,"REDCLIFFE","21/05/2013",3.1,0,22.2,9.6,71,32,2.73,15.57,1369058400,"caloundra"
2013-05-22,0.407064583333333,0.98,6.80379583333333,10.6368125,105.375,20.9989583333333,"REDCLIFFE","22/05/2013",1.7,0,18.3,13.5,90,57,2.75,5.15,1369144800,"caloundra"
2013-05-23,0.323964583333333,0.89,5.072675,9.28300833333333,93.875,20.6364583333333,"REDCLIFFE","23/05/2013",3,6.8,21.2,12.1,91,46,3.9,16.31,1369231200,"caloundra"
2013-05-24,0.394208333333333,1,5.1953875,10.0308458333333,101.416666666667,20.3166666666667,"REDCLIFFE","24/05/2013",3.3,0,21.3,11,84,50,5.51,14.87,1369317600,"caloundra"
2013-05-25,0.99044375,2.41,6.03354166666667,11.3220375,106.166666666667,20.4416666666667,"REDCLIFFE","25/05/2013",3.9,0.4,22.9,14.3,67,45,5.24,14.76,1369404000,"caloundra"
2013-05-26,1.24136875,2.92,6.40039375,11.1290395833333,104.041666666667,20.5114583333333,"REDCLIFFE","26/05/2013",3.7,0,23,13.3,77,39,4.47,15.44,1369490400,"caloundra"
2013-05-27,1.00943958333333,2.07,5.59540208333333,9.40817708333333,101.916666666667,20.2489583333333,"REDCLIFFE","27/05/2013",3.7,0,23,13.4,79,47,5.29,15.77,1369576800,"caloundra"
2013-05-28,1.26723333333333,3.54,5.1113875,7.78600833333333,95.7083333333333,20.3052083333333,"REDCLIFFE","28/05/2013",2.8,0,22.2,15.3,90,62,5.99,11.88,1369663200,"caloundra"
2013-05-29,1.66035833333333,3.51,5.4709375,7.94454791666667,85.625,20.7333333333333,"REDCLIFFE","29/05/2013",3.1,8.2,21.5,16.4,90,58,6.42,14.21,1369749600,"caloundra"
2013-05-30,1.592,3.3,5.76691666666667,8.23983125,71.3333333333333,20.5489583333333,"REDCLIFFE","30/05/2013",1.5,1,20,14.6,91,82,4.68,7.51,1369836000,"caloundra"
2013-05-31,1.56439375,3.1,5.60714375,8.48031666666667,74.0208333333333,21.2791666666667,"REDCLIFFE","31/05/2013",2.5,23.6,22.2,14.6,92,62,4.07,13.01,1369922400,"caloundra"
2013-06-02,1.007725,2.61,6.3845625,10.172475,86.9791666666667,20.25,"REDCLIFFE","02/06/2013",3,0,24.6,15.2,88,53,4.13,12.08,1370095200,"caloundra"
2013-06-03,0.953016666666667,2.53,6.58449375,11.2032541666667,95.1875,20.8645833333333,"REDCLIFFE","03/06/2013",3.7,0.2,21.6,14,80,34,4.53,16.29,1370181600,"caloundra"
2013-06-04,1.37529375,2.78,7.39350625,12.2732020833333,101.458333333333,20.5520833333333,"REDCLIFFE","04/06/2013",3.2,0,22.1,10.9,81,41,3.73,16.16,1370268000,"caloundra"
2013-06-05,1.17676666666667,2.85,6.90473541666667,12.0161125,100.541666666667,20.3625,"REDCLIFFE","05/06/2013",2.1,0,20.6,13.1,89,64,3.6,9.77,1370354400,"caloundra"
2013-06-06,0.868547916666667,1.93,6.2952,11.89174375,100.125,20.0583333333333,"REDCLIFFE","06/06/2013",2.3,0,22.5,14.8,90,49,2.55,10.29,1370440800,"caloundra"
2013-06-07,0.7181,1.45,6.42996458333333,12.0480791666667,98.625,19.8666666666667,"REDCLIFFE","07/06/2013",2.2,0,22.9,15.3,88,62,2.68,11.36,1370527200,"caloundra"
2013-06-08,0.72940625,1.56,5.31939166666667,8.99543541666667,92.8333333333333,19.9885416666667,"REDCLIFFE","08/06/2013",2.3,0,21.9,13.7,90,64,4.93,9.24,1370613600,"caloundra"
2013-06-09,1.20576041666667,2.79,4.69827083333333,6.4910625,89.2083333333333,20.3114583333333,"REDCLIFFE","09/06/2013",2.6,29.2,21.1,16.7,92,62,7.05,8.16,1370700000,"caloundra"
2013-06-10,1.22432083333333,2.63,5.18297083333333,6.9490125,80.4375,19.8489583333333,"REDCLIFFE","10/06/2013",1.5,22.8,18.5,15.5,92,74,3.85,4.79,1370786400,"caloundra"
2013-06-11,0.965470833333333,2.28,5.61209583333333,7.2562875,71.625,20.1041666666667,"REDCLIFFE","11/06/2013",1.8,26.6,21.9,16.2,92,74,2.38,10.61,1370872800,"caloundra"
2013-06-12,1.10593333333333,3.14,5.0979125,6.78832708333333,66.6458333333333,20.1177083333333,"REDCLIFFE","12/06/2013",1.6,0.8,21.4,16,92,82,3.49,8.85,1370959200,"caloundra"
2013-06-13,1.17223541666667,3.11,5.81961041666667,6.96851875,63.5208333333333,20.6822916666667,"REDCLIFFE","13/06/2013",1.9,11.2,22.7,17.2,92,66,2.45,9.87,1371045600,"caloundra"
2013-06-14,0.797427083333333,1.68,7.41675833333333,12.0016416666667,90.2916666666667,20.890625,"REDCLIFFE","14/06/2013",2.8,0.2,21.1,12.7,87,43,3.07,15.91,1371132000,"caloundra"
2013-06-15,0.6093,1.38,7.04129166666667,13.2874395833333,93.3541666666667,20.8541666666667,"REDCLIFFE","15/06/2013",3.4,0,18.9,10.9,76,43,5.52,15.88,1371218400,"caloundra"
2013-06-16,0.504810416666667,1.13,7.75418333333333,12.69745625,96.9791666666667,21.2125,"REDCLIFFE","16/06/2013",2.6,0,20.3,9.7,82,43,2.92,15.62,1371304800,"caloundra"
2013-06-17,0.424625,1.04,7.25351458333333,11.6876979166667,99.5,20.9322916666667,"REDCLIFFE","17/06/2013",3.2,0,19.2,8.8,76,34,3.79,16.27,1371391200,"caloundra"
2013-06-18,0.373510416666667,0.96,6.33821875,11.6531708333333,101.4375,20.6770833333333,"REDCLIFFE","18/06/2013",3.3,0,19,8.6,68,28,3.63,16.25,1371477600,"caloundra"
2013-06-19,0.51415625,1.2,5.39154166666667,11.260325,104.645833333333,20.3552083333333,"REDCLIFFE","19/06/2013",3.1,0,18.3,8.1,70,32,3.92,15.6,1371564000,"caloundra"
2013-06-20,0.728035416666667,1.55,5.23357083333333,11.1016458333333,106.5,19.828125,"REDCLIFFE","20/06/2013",2.5,0,19.1,11.6,73,53,3.71,10.21,1371650400,"caloundra"
2013-06-21,0.78754375,1.99,6.55577916666667,12.7065395833333,103.145833333333,18.9416666666667,"REDCLIFFE","21/06/2013",1.2,3.2,13.4,12.5,91,73,3.46,3.58,1371736800,"caloundra"
2013-06-22,0.962089583333333,1.89,7.18854583333333,13.91769375,100.583333333333,18.6864583333333,"REDCLIFFE","22/06/2013",2.5,7.6,18.9,9.1,92,52,3.76,15.79,1371823200,"caloundra"
2013-06-23,0.758114583333333,1.7,6.42065833333333,13.0903,102.75,18.9322916666667,"REDCLIFFE","23/06/2013",2.5,0,19.7,9.2,85,54,3.78,15.57,1371909600,"caloundra"
2013-06-24,0.60604375,1.42,7.3404125,11.0992125,105.354166666667,19.125,"REDCLIFFE","24/06/2013",3.1,0,20.7,11.4,87,30,3.3,15.87,1371996000,"caloundra"
2013-06-25,0.601291666666667,1.24,7.66645208333333,9.76510208333333,100.1875,19.06875,"REDCLIFFE","25/06/2013",3.4,0,18.4,7.7,69,30,4.39,15.9,1372082400,"caloundra"
2013-06-26,0.554508695652174,1.39,6.83329130434783,9.62020869565217,92.4347826086957,18.9,"REDCLIFFE","26/06/2013",3.2,0,19.7,7.9,79,30,3.57,16.25,1372168800,"caloundra"
2013-06-27,0.7461125,1.78,6.267796875,10.600975,0,0,"REDCLIFFE","27/06/2013",2,0,20.6,11.1,90,64,4.26,7.99,1372255200,"caloundra"
2013-06-29,1.16931458333333,2.44,5.64670625,9.07505,96.8723404255319,19.2574468085106,"REDCLIFFE","29/06/2013",2.1,2.6,19.6,14.4,91,66,5.24,8.86,1372428000,"caloundra"
2013-06-30,1.21300416666667,2.84,5.70882708333333,9.53714166666667,95.6666666666667,19.4729166666667,"REDCLIFFE","30/06/2013",1.5,2.8,16.6,13.8,89,79,5.11,6.71,1372514400,"caloundra"
2013-07-02,1.5364625,4.11,6.53371666666667,10.3015020833333,103.416666666667,19.6510416666667,"REDCLIFFE","02/07/2013",2.7,26.4,22.1,14.6,91,62,6.1,12.17,1372687200,"caloundra"
2013-07-03,1.4085875,2.85,6.97279166666667,10.4512375,97.0416666666667,19.3520833333333,"REDCLIFFE","03/07/2013",2.7,0,21.6,15.4,84,63,4.99,13.98,1372773600,"caloundra"
2013-07-04,1.18186875,2.59,6.69935625,10.1811375,96.8125,18.75,"REDCLIFFE","04/07/2013",2.5,0.2,22.5,15.5,88,47,2.38,14.88,1372860000,"caloundra"
2013-07-05,0.90430625,1.85,6.161975,9.90016458333333,91.6875,18.3541666666667,"REDCLIFFE","05/07/2013",2.1,0,23.2,13.5,91,65,2.78,11.89,1372946400,"caloundra"
2013-07-06,0.695116666666667,1.4,6.64513333333333,9.64128125,90.8958333333333,18.371875,"REDCLIFFE","06/07/2013",2.7,0,22.8,12,91,29,1.96,16.29,1373032800,"caloundra"
2013-07-07,0.645633333333333,1.15,6.27971666666667,9.81585833333333,88.0833333333333,18.3291666666667,"REDCLIFFE","07/07/2013",2.7,0,20.6,12.7,85,54,3.89,15.71,1373119200,"caloundra"
2013-07-08,0.669729166666667,1.45,4.81981666666667,10.1742125,94.0434782608696,18.7521739130435,"REDCLIFFE","08/07/2013",3,0,19.4,12.7,82,52,5.23,15.68,1373205600,"caloundra"
2013-07-09,0.968235416666667,2.29,4.56722708333333,7.94280833333333,108.489361702128,19.05,"REDCLIFFE","09/07/2013",3.1,0,19.4,11.9,82,55,7.07,13.64,1373292000,"caloundra"
2013-07-10,1.27535625,2.74,5.33615,7.4212125,76.8958333333333,18.6791666666667,"REDCLIFFE","10/07/2013",1.7,0.8,16.8,13,90,72,5.51,6.33,1373378400,"caloundra"
2013-07-11,1.26917916666667,3.05,5.58994375,8.07825,75.125,18.871875,"REDCLIFFE","11/07/2013",2.7,3.2,20,13,89,62,5.92,15.02,1373464800,"caloundra"
2013-07-12,1.1002125,2.47,5.61590833333333,7.91755833333333,74.9583333333333,18.8427083333333,"REDCLIFFE","12/07/2013",2.3,0,19.3,13.1,86,66,4.63,13.72,1373551200,"caloundra"
2013-07-13,0.9893625,2.14,5.93723333333333,7.99701666666667,76.7708333333333,18.6739583333333,"REDCLIFFE","13/07/2013",2.4,0,19.6,11.7,90,61,3.41,16.16,1373637600,"caloundra"
2013-07-14,0.833722916666667,2.07,5.45031875,7.90083125,77.8333333333333,18.9385416666667,"REDCLIFFE","14/07/2013",2.2,0.2,20.1,12.3,89,66,3.97,13.18,1373724000,"caloundra"
2013-07-15,0.8780625,1.83,5.37158333333333,7.06006875,69.6875,18.7645833333333,"REDCLIFFE","15/07/2013",1.8,0.2,18.8,13.8,90,72,2.99,11.19,1373810400,"caloundra"
2013-07-16,0.953177083333333,2.39,5.49703125,6.9435375,69.25,18.9479166666667,"REDCLIFFE","16/07/2013",2.4,0,20.8,13.3,90,60,2.94,15.77,1373896800,"caloundra"
2013-07-17,1.16741666666667,2.45,5.74646041666667,7.75929375,70.5625,19.1510416666667,"REDCLIFFE","17/07/2013",2.2,1.2,21.1,14.2,91,60,2.89,11.91,1373983200,"caloundra"
2013-07-18,1.13557708333333,2.68,5.48903333333333,7.84167708333333,74.3541666666667,19.4833333333333,"REDCLIFFE","18/07/2013",2.1,0.6,21.6,12.9,92,63,2.48,13.44,1374069600,"caloundra"
2013-07-19,1.21163541666667,2.84,5.57135,8.55119166666667,77.8958333333333,19.446875,"REDCLIFFE","19/07/2013",2,0.4,22.1,13.6,92,70,2.8,12.28,1374156000,"caloundra"
2013-07-20,1.05125416666667,2.54,5.47712083333333,8.14228541666667,76.6666666666667,19.409375,"REDCLIFFE","20/07/2013",2.4,12.8,23.5,16.2,92,60,3.57,10.1,1374242400,"caloundra"
2013-07-21,0.797866666666667,1.95,6.5921,9.34451458333333,81.0416666666667,19.8083333333333,"REDCLIFFE","21/07/2013",3,0,20.5,13.3,87,41,3.12,17.16,1374328800,"caloundra"
2013-07-22,0.86680625,1.84,7.28842291666667,10.0794041666667,84.3333333333333,19.853125,"REDCLIFFE","22/07/2013",2,0,18.3,13.1,88,52,3.04,7.84,1374415200,"caloundra"
2013-07-23,0.691260416666667,1.53,7.42512291666667,10.3260625,86.9583333333333,19.73125,"REDCLIFFE","23/07/2013",3.3,4.2,18.9,11.8,87,29,3.71,17.44,1374501600,"caloundra"
2013-07-24,0.71326875,1.96,6.50266666666667,10.7412854166667,92.2708333333333,19.4333333333333,"REDCLIFFE","24/07/2013",3.3,0,19.5,8.6,75,41,3.83,18.23,1374588000,"caloundra"
2013-07-25,1.12782916666667,2.43,6.09341875,12.3774833333333,100.1875,19.3239583333333,"REDCLIFFE","25/07/2013",3.4,0,20.3,12.5,75,51,5.33,16.76,1374674400,"caloundra"
2013-07-26,0.87161875,1.94,6.13125625,11.4044229166667,95,19.159375,"REDCLIFFE","26/07/2013",2.3,0.4,19.6,14.2,89,60,2.69,13.94,1374760800,"caloundra"
2013-07-27,0.810632608695652,1.83,5.58806304347826,11.7400695652174,95.9545454545455,19.7909090909091,"REDCLIFFE","27/07/2013",3.1,0,21.3,12,90,49,4.01,17.37,1374847200,"caloundra"
2013-07-28,1.43765625,3.14,5.27959583333333,7.45607291666667,77.7083333333333,20.5333333333333,"REDCLIFFE","28/07/2013",2.8,0,21.1,11.9,86,57,4.37,15.05,1374933600,"caloundra"
2013-07-29,1.61398723404255,3.16,6.22684680851064,8.90639361702128,78.6382978723404,20.0106382978723,"REDCLIFFE","29/07/2013",2.9,1,20.9,13.9,89,53,4.41,14.96,1375020000,"caloundra"
2013-07-30,1.34498085106383,3.1,6.77377021276596,9.85449361702128,84.6,19.5833333333333,"REDCLIFFE","30/07/2013",2.6,0,20.9,13.6,90,55,3.81,12.28,1375106400,"caloundra"
2013-07-31,1.20721276595745,2.84,6.27736170212766,10.4385021276596,87.3260869565217,19.9163043478261,"REDCLIFFE","31/07/2013",3,2.4,21.4,11.2,89,54,4.65,15.84,1375192800,"caloundra"
2013-08-02,1.21567872340426,2.45,7.49755957446809,11.4584872340426,99.6086956521739,19.6304347826087,"REDCLIFFE","02/08/2013",2.9,0,21.4,11.4,91,54,3.41,17.83,1375365600,"caloundra"
2013-08-03,0.963889583333333,2.35,8.2400125,11.5499875,98.5416666666667,19.2489583333333,"REDCLIFFE","03/08/2013",4,0,23.2,11.7,90,22,3.04,19.88,1375452000,"caloundra"
2013-08-04,0.6734625,1.46,8.64994166666667,11.5601208333333,98.2916666666667,19.0822916666667,"REDCLIFFE","04/08/2013",3.8,0,22.7,8.4,81,26,2.82,19.85,1375538400,"caloundra"
2013-08-05,0.529408333333333,1.09,7.70093541666667,11.2860375,98.9791666666667,18.946875,"REDCLIFFE","05/08/2013",3.9,0,22.1,8.7,79,33,3.42,19.87,1375624800,"caloundra"
2013-08-06,0.521070833333333,1.29,6.4592875,11.574475,99.375,18.9354166666667,"REDCLIFFE","06/08/2013",3.8,0,24.3,8.4,88,28,2.69,20.02,1375711200,"caloundra"
2013-08-07,0.668670833333333,1.72,4.45123958333333,8.26905416666667,71.8333333333333,19.028125,"REDCLIFFE","07/08/2013",4.2,0,25.3,10.1,87,27,3.15,20.1,1375797600,"caloundra"
2013-08-08,0.594335416666667,1.56,4.41886875,6.49851041666667,57.6666666666667,19.21875,"REDCLIFFE","08/08/2013",5.7,0,23.6,12.1,70,19,5.62,20.78,1375884000,"caloundra"
2013-08-10,0.63309375,1.37,7.34335833333333,10.7413125,107.5,19.0260416666667,"REDCLIFFE","10/08/2013",3.8,0,24.3,9.3,81,31,2.59,20.23,1376056800,"caloundra"
2013-08-11,0.452010416666667,1.09,6.2192,11.8010541666667,101.645833333333,18.9854166666667,"REDCLIFFE","11/08/2013",3.6,0,22.7,10.6,83,35,2.67,20.22,1376143200,"caloundra"
2013-08-12,0.651514583333333,2.11,4.14846875,6.09184375,51.3125,18.90625,"REDCLIFFE","12/08/2013",4.5,0,26.4,10.8,89,38,4.23,20.25,1376229600,"caloundra"
2013-08-13,0.772320833333333,1.88,4.45523125,5.41764791666667,31.7291666666667,19.2447916666667,"REDCLIFFE","13/08/2013",4.1,0,26.1,14.5,89,42,3.22,20.64,1376316000,"caloundra"
2013-08-14,0.606966666666667,1.8343,4.48917291666667,6.605125,78.25,19.74375,"REDCLIFFE","14/08/2013",3,0,23.2,14.4,90,66,3.99,16.82,1376402400,"caloundra"
2013-08-15,0.757652083333333,2.26,4.5798125,5.50287916666667,52.75,19.715625,"REDCLIFFE","15/08/2013",6.1,0,25,16.7,77,19,5.81,21.77,1376488800,"caloundra"
2013-08-16,0.672216666666667,1.68,4.78212291666667,10.05320625,108.229166666667,19.8677083333333,"REDCLIFFE","16/08/2013",3.8,0,20.7,10.1,84,42,4.05,20.95,1376575200,"caloundra"
2013-08-17,0.671639583333333,1.7,4.42470625,8.45055,76.875,19.6802083333333,"REDCLIFFE","17/08/2013",3.8,0,23.3,12.6,86,48,4.43,19.42,1376661600,"caloundra"
2013-08-18,0.49005,1.44,4.250625,6.13585416666667,56.9791666666667,19.7270833333333,"REDCLIFFE","18/08/2013",3.7,0,22.9,14.3,91,55,2.86,22.34,1376748000,"caloundra"
2013-08-19,0.363177083333333,1.09,4.86668333333333,9.46345,92.5416666666667,19.965625,"REDCLIFFE","19/08/2013",3.9,0,23.3,14.2,88,31,2.89,20.41,1376834400,"caloundra"
2013-08-20,0.39456875,1.32,4.0635625,6.55434791666667,76.6458333333333,19.8395833333333,"REDCLIFFE","20/08/2013",5,0,21.1,13.1,76,20,4.57,22.48,1376920800,"caloundra"
2013-08-21,0.292533333333333,0.77,4.90782708333333,10.6577604166667,102.75,19.384375,"REDCLIFFE","21/08/2013",4.6,0,20.1,6.8,67,18,3.5,23.36,1377007200,"caloundra"
2013-08-22,0.305027083333333,0.75,5.24256875,9.84715208333333,96.6666666666667,19.2104166666667,"REDCLIFFE","22/08/2013",4.3,0,20.1,6.3,73,26,3.51,23.27,1377093600,"caloundra"
2013-08-23,0.285576744186047,0.76,5.59384186046512,11.0801674418605,99.4210526315789,19.0552631578947,"REDCLIFFE","23/08/2013",5.1,0,23.8,6.6,71,17,3.6,23.25,1377180000,"caloundra"
2013-08-24,0.331763636363636,0.86,4.43471818181818,12.0091795454545,94.775,19.09125,"REDCLIFFE","24/08/2013",4.8,0,23.9,11.8,78,28,3.61,23.06,1377266400,"caloundra"
2013-08-25,0.389439583333333,1.01,4.78671875,11.2320958333333,95.5,19.2364583333333,"REDCLIFFE","25/08/2013",3.7,0,22.6,12,85,48,3.17,21.44,1377352800,"caloundra"
2013-08-26,0.4398875,1.02,4.85144375,10.45705,96.0625,19.3291666666667,"REDCLIFFE","26/08/2013",3.6,0,22.9,13.1,88,53,3.56,20.65,1377439200,"caloundra"
2013-08-27,0.503585416666667,1.25,4.52205208333333,8.047675,81.6041666666667,19.4416666666667,"REDCLIFFE","27/08/2013",4.1,0,24.2,12.1,90,47,4.01,21.81,1377525600,"caloundra"
2013-08-28,0.490746808510638,1.26,4.68287872340426,7.58405957446809,77.6304347826087,19.579347826087,"REDCLIFFE","28/08/2013",4.3,0,24.4,12.3,89,43,3.25,23.12,1377612000,"caloundra"
2013-08-29,0.488358695652174,1.06,4.56275434782609,11.7239326086957,90.2954545454545,19.9579545454545,"REDCLIFFE","29/08/2013",4.1,0,23,13.6,85,56,3.77,23.34,1377698400,"caloundra"
2013-08-30,0.504152083333333,1.45,4.81724791666667,11.0136916666667,93.2708333333333,20.2125,"REDCLIFFE","30/08/2013",4.2,0,23.5,13.2,90,53,4.62,23.24,1377784800,"caloundra"
2013-08-31,0.652654166666667,1.63,4.25361041666667,6.60896875,63.9375,20.1583333333333,"REDCLIFFE","31/08/2013",4.4,0,25.4,14.5,89,54,4.51,23.02,1377871200,"caloundra"
2013-09-02,0.901645833333333,2.05,4.589275,7.4769,100.145833333333,20.353125,"REDCLIFFE","02/09/2013",4.6,0,23.3,14.2,77,54,7.07,19.96,1378044000,"caloundra"
2013-09-03,1.35453125,3.1741,5.05591666666667,7.64277291666667,100.895833333333,20.2354166666667,"REDCLIFFE","03/09/2013",5.5,0.2,22.9,16.5,77,42,8.29,21.53,1378130400,"caloundra"
2013-09-04,1.65044791666667,3.55,5.98895416666667,9.06614583333333,98.0625,20.25625,"REDCLIFFE","04/09/2013",5.5,0,22.1,14.1,73,43,7.43,24.39,1378216800,"caloundra"
2013-09-05,1.66526458333333,3.41,6.92588333333333,10.4915395833333,92.1875,20.5125,"REDCLIFFE","05/09/2013",4.8,0,22.5,13.3,81,42,4.42,24.64,1378303200,"caloundra"
2013-09-06,1.24967291666667,2.64,6.96619375,11.1413583333333,93.2708333333333,20.878125,"REDCLIFFE","06/09/2013",4.6,0,22.9,11.6,87,48,4.1,25.56,1378389600,"caloundra"
2013-09-07,1.07891875,2.31,6.17696666666667,10.46899375,97.25,21.0854166666667,"REDCLIFFE","07/09/2013",4.8,0,24,12.2,86,49,5.07,25.16,1378476000,"caloundra"
2013-09-08,0.877393617021277,1.86,5.34846382978723,10.6100638297872,96.2608695652174,21.1739130434783,"REDCLIFFE","08/09/2013",5.1,0,24.8,13,88,44,5.11,25.31,1378562400,"caloundra"
2013-09-09,0.76993125,1.79,5.42278958333333,9.49856458333333,90.25,21.3635416666667,"REDCLIFFE","09/09/2013",4.7,0,23.6,12.2,89,47,4.07,26,1378648800,"caloundra"
2013-09-10,0.831164583333333,1.99,4.72690625,6.41345416666667,68.9375,21.3614583333333,"REDCLIFFE","10/09/2013",4.2,0,24.2,16,87,53,5.5,18.66,1378735200,"caloundra"
2013-09-11,0.764183333333333,1.6,4.59935416666667,5.97166875,55.1666666666667,21.4427083333333,"REDCLIFFE","11/09/2013",5.2,0,27.2,14.4,88,46,3.7,25.99,1378821600,"caloundra"
2013-09-12,0.63826875,1.37,4.69908333333333,7.83398541666667,76.4375,21.6270833333333,"REDCLIFFE","12/09/2013",5.2,0.2,26.9,15.7,90,39,3.38,25.73,1378908000,"caloundra"
2013-09-13,0.71261875,1.66,4.97134166666667,9.32968541666667,101.6875,21.740625,"REDCLIFFE","13/09/2013",4.3,0,24.3,16.4,91,61,5.64,23.25,1378994400,"caloundra"
2013-09-14,1.00218333333333,2.33,4.35076458333333,4.99457083333333,56.3125,21.665625,"REDCLIFFE","14/09/2013",4.6,0.2,25,19.9,86,66,7.41,22.82,1379080800,"caloundra"
2013-09-15,0.751447916666667,1.89,4.80263125,7.61871875,58.4166666666667,21.86875,"REDCLIFFE","15/09/2013",5.2,0,25,15.4,90,48,4.53,26.71,1379167200,"caloundra"
