'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for January 2016,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 February 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/01/2016,7.0,0.0, ,28.7,19.5,79,43,6.00,27.48
SUNSHINE COAST AIRPORT,02/01/2016,6.4,0.0, ,28.3,17.9,85,48,3.94,30.60
SUNSHINE COAST AIRPORT,03/01/2016,4.8,0.0, ,29.5,21.7,93,53,3.48,18.81
SUNSHINE COAST AIRPORT,04/01/2016,4.1,1.4, ,28.3,20.5,95,62,4.01,16.41
SUNSHINE COAST AIRPORT,05/01/2016,1.4,25.0, ,28.2,20.1,97,88,4.83,3.39
SUNSHINE COAST AIRPORT,06/01/2016,6.8,38.4, ,31.7,20.6,96,39,3.24,29.58
SUNSHINE COAST AIRPORT,07/01/2016,5.7,0.0, ,29.6,17.3,95,59,4.35,27.25
SUNSHINE COAST AIRPORT,08/01/2016,5.3,11.4, ,28.7,20.2,96,56,4.82,22.61
SUNSHINE COAST AIRPORT,09/01/2016,5.6,0.0, ,29.0,18.1,95,54,3.26,27.13
SUNSHINE COAST AIRPORT,10/01/2016,5.7,0.0, ,28.8,18.2,96,58,3.51,28.45
SUNSHINE COAST AIRPORT,11/01/2016,6.2,0.0, ,29.2,18.6,94,53,3.39,30.23
SUNSHINE COAST AIRPORT,12/01/2016,6.3,0.0, ,30.4,17.8,96,54,3.67,30.49
SUNSHINE COAST AIRPORT,13/01/2016,6.2,0.0, ,30.8,17.5,97,55,3.42,30.14
SUNSHINE COAST AIRPORT,14/01/2016,6.1,0.0, ,31.2,17.8,96,50,3.36,28.09
SUNSHINE COAST AIRPORT,15/01/2016,6.6,0.0, ,31.7,18.3,96,56,6.17,28.95
SUNSHINE COAST AIRPORT,16/01/2016,3.3,11.6, ,24.1,19.7,97,55,8.98,3.75
SUNSHINE COAST AIRPORT,17/01/2016,5.3,0.2, ,27.2,19.3,79,53,6.82,17.00
SUNSHINE COAST AIRPORT,18/01/2016,5.2,0.4, ,28.1,18.9,88,46,4.89,18.53
SUNSHINE COAST AIRPORT,19/01/2016,6.2,0.0, ,29.6,15.9,95,46,3.08,30.10
SUNSHINE COAST AIRPORT,20/01/2016,6.4,0.0, ,30.2,16.3,96,48,3.68,30.64
SUNSHINE COAST AIRPORT,21/01/2016,6.5,0.0, ,30.0,16.1,96,45,4.40,30.02
SUNSHINE COAST AIRPORT,22/01/2016, ,0.0, , ,17.0,100,46,4.99,28.51
SUNSHINE COAST AIRPORT,23/01/2016, , , ,31.2, ,91,50,4.62,12.39
SUNSHINE COAST AIRPORT,24/01/2016,3.2,0.2, ,29.3,22.1,95,64,4.23,9.62
SUNSHINE COAST AIRPORT,25/01/2016,4.4,0.0, ,30.9,20.7,96,60,3.60,16.79
SUNSHINE COAST AIRPORT,26/01/2016,2.8,0.8, ,28.7,23.2,94,72,4.19,8.95
SUNSHINE COAST AIRPORT,27/01/2016,4.6,12.2, ,29.4,21.3,96,55,3.99,17.58
SUNSHINE COAST AIRPORT,28/01/2016,2.5,0.0, ,28.9,20.9,94,70,3.55,6.71
SUNSHINE COAST AIRPORT,29/01/2016,4.7,48.8, ,33.6,21.1,100,65,4.58,17.74
SUNSHINE COAST AIRPORT,30/01/2016,2.3,30.4, ,30.4,22.2,97,79,4.87,7.09
SUNSHINE COAST AIRPORT,31/01/2016,2.1,60.0, ,29.6,22.3,97,75,3.91,4.98
Totals:,,143.7,240.8, ,,,,,, 
