'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for April 2011,,,,,,,,,,
Issued at 22:34 GMT on Sunday 01 May 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/04/2011,4.0,0.0, ,27.4,19.6,89,64,5.15,16.54
SUNSHINE COAST AIRPORT,02/04/2011,4.4,0.4, ,27.5,19.5,90,60,4.53,20.77
SUNSHINE COAST AIRPORT,03/04/2011,4.2,4.8, ,26.0,18.8,92,58,6.89,16.45
SUNSHINE COAST AIRPORT,04/04/2011,5.4,0.4, ,26.6,19.7,77,50,6.57,20.36
SUNSHINE COAST AIRPORT,05/04/2011,3.6,2.2, ,24.4,17.8,93,66,6.74,16.60
SUNSHINE COAST AIRPORT,06/04/2011,4.5,18.6, ,25.9,17.6,90,57,6.79,19.48
SUNSHINE COAST AIRPORT,07/04/2011,4.6,3.0, ,26.0,17.4,88,59,7.21,20.32
SUNSHINE COAST AIRPORT,08/04/2011,3.4,12.2, ,24.1,18.1,93,65,5.91,15.48
SUNSHINE COAST AIRPORT,09/04/2011,3.6,22.8, ,25.3,17.6,92,62,4.88,16.68
SUNSHINE COAST AIRPORT,10/04/2011,3.7,3.2, ,25.6,16.7,92,64,2.78,21.45
SUNSHINE COAST AIRPORT,11/04/2011,4.5,0.2, ,27.7,16.3,94,51,4.15,21.80
SUNSHINE COAST AIRPORT,12/04/2011,3.2,13.0, ,25.9,17.4,94,64,2.19,17.15
SUNSHINE COAST AIRPORT,13/04/2011,3.0,1.4, ,25.4,16.6,95,64,2.36,15.92
SUNSHINE COAST AIRPORT,14/04/2011,3.6,0.2, ,26.2,16.3,94,67,2.53,21.67
SUNSHINE COAST AIRPORT,15/04/2011,3.8,0.2, ,26.1,16.4,94,61,3.41,20.55
SUNSHINE COAST AIRPORT,16/04/2011,2.9,0.0, ,25.0,17.1,92,59,3.47,11.12
SUNSHINE COAST AIRPORT,17/04/2011,3.5,0.8, ,25.0,17.9,93,64,5.33,16.18
SUNSHINE COAST AIRPORT,18/04/2011,2.5,19.4, ,23.7,18.6,93,72,6.51,8.24
SUNSHINE COAST AIRPORT,19/04/2011,2.3,29.0, ,23.3,18.5,93,79,5.19,10.48
SUNSHINE COAST AIRPORT,20/04/2011,3.2,52.6, ,26.2,19.9,94,63,4.11,13.75
SUNSHINE COAST AIRPORT,21/04/2011,3.3,0.4, ,26.2,19.2,92,67,2.65,18.36
SUNSHINE COAST AIRPORT,22/04/2011,3.4,0.0, ,26.0,17.1,94,67,2.29,20.31
SUNSHINE COAST AIRPORT,23/04/2011,3.5,0.2, ,26.8,16.6,94,63,3.09,19.41
SUNSHINE COAST AIRPORT,24/04/2011,3.7,0.0, ,26.5,18.9,91,61,4.63,17.05
SUNSHINE COAST AIRPORT,25/04/2011,3.4,7.0, ,24.6,18.8,92,57,5.32,12.65
SUNSHINE COAST AIRPORT,26/04/2011,3.3,4.4, ,24.2,17.7,90,65,6.09,14.14
SUNSHINE COAST AIRPORT,27/04/2011,3.9,10.2, ,24.2,16.9,92,54,7.61,13.56
SUNSHINE COAST AIRPORT,28/04/2011,3.8,7.2, ,24.1,16.2,92,55,6.09,17.67
SUNSHINE COAST AIRPORT,29/04/2011,3.2,15.0, ,23.8,16.3,92,65,6.68,14.07
SUNSHINE COAST AIRPORT,30/04/2011,3.8,16.8, ,25.1,16.4,89,59,5.67,17.90
Totals:,,109.2,245.6, ,,,,,, 
