'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for January 2012,,,,,,,,,,
Issued at 22:33 GMT on Wednesday 01 February 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/01/2012,6.6,1.2, ,27.3,18.4,85,47,6.41,28.37
SUNSHINE COAST AIRPORT,02/01/2012,5.9,0.2, ,27.3,16.3,87,52,5.22,26.79
SUNSHINE COAST AIRPORT,03/01/2012,6.9,0.0, ,27.5,22.3,69,46,5.03,27.67
SUNSHINE COAST AIRPORT,04/01/2012,6.1,0.0, ,27.6,16.1,91,48,3.60,30.28
SUNSHINE COAST AIRPORT,05/01/2012,5.4,0.0, ,27.3,16.8,92,53,3.44,26.44
SUNSHINE COAST AIRPORT,06/01/2012,5.9,0.0, ,27.9,18.3,91,54,3.34,29.19
SUNSHINE COAST AIRPORT,07/01/2012,4.6,0.6, ,28.3,18.2,91,62,3.62,20.84
SUNSHINE COAST AIRPORT,08/01/2012,6.1,0.0, ,29.0,20.5,91,62,5.12,29.49
SUNSHINE COAST AIRPORT,09/01/2012,8.0,0.0, ,34.8,20.5,89,44,5.56,29.38
SUNSHINE COAST AIRPORT,10/01/2012,5.9,0.0, ,30.8,24.8,89,63,3.18,26.77
SUNSHINE COAST AIRPORT,11/01/2012,6.3,0.0, ,33.4,21.3,93,46,2.74,26.78
SUNSHINE COAST AIRPORT,12/01/2012,5.6,0.0, ,28.0,15.9,89,50,5.50,22.43
SUNSHINE COAST AIRPORT,13/01/2012,6.5,1.2, ,27.4,21.8,70,46,5.25,24.39
SUNSHINE COAST AIRPORT,14/01/2012,4.1,0.2, ,27.0,18.2,86,54,4.12,14.06
SUNSHINE COAST AIRPORT,15/01/2012,4.0,0.0, ,26.1,22.6,93,56,5.62,12.67
SUNSHINE COAST AIRPORT,16/01/2012,2.1,21.0, ,23.7,19.2,93,74,6.44,3.91
SUNSHINE COAST AIRPORT,17/01/2012,2.4,59.4, ,24.5,20.1,92,76,7.56,5.85
SUNSHINE COAST AIRPORT,18/01/2012,3.6,35.0, ,27.0,20.4,91,72,4.17,15.61
SUNSHINE COAST AIRPORT,19/01/2012,5.1,0.4, ,28.3,21.2,91,66,5.22,23.27
SUNSHINE COAST AIRPORT,20/01/2012,5.0,0.4, ,28.8,21.7,88,67,5.96,21.19
SUNSHINE COAST AIRPORT,21/01/2012,6.1,1.4, ,29.1,21.4,88,57,6.13,25.88
SUNSHINE COAST AIRPORT,22/01/2012,4.8,18.4, ,27.6,20.4,92,64,5.74,21.14
SUNSHINE COAST AIRPORT,23/01/2012,2.4,9.0, ,25.8,21.8,91,70,5.36,4.61
SUNSHINE COAST AIRPORT,24/01/2012,2.1,30.8, ,25.5,21.5,93,80,7.41,4.51
SUNSHINE COAST AIRPORT,25/01/2012,2.3,61.8, ,26.7,22.4,93,82,5.85,7.23
SUNSHINE COAST AIRPORT,26/01/2012,3.2,14.0, ,27.3,22.7,92,77,2.81,13.89
SUNSHINE COAST AIRPORT,27/01/2012,2.6,22.6, ,26.4,22.1,91,76,5.71,7.30
SUNSHINE COAST AIRPORT,28/01/2012,3.8,3.6, ,26.8,23.6,81,70,7.18,10.25
SUNSHINE COAST AIRPORT,29/01/2012,3.9,13.8, ,28.0,22.7,91,73,6.47,15.18
SUNSHINE COAST AIRPORT,30/01/2012,4.6,3.4, ,29.3,22.1,91,68,6.75,17.95
SUNSHINE COAST AIRPORT,31/01/2012,5.6,0.2, ,29.4,22.8,91,66,4.24,26.40
Totals:,,147.5,298.6, ,,,,,, 
