'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/05/2011,3.4,0.0, ,24.4,14.6,93,53,2.99,19.65
SUNSHINE COAST AIRPORT,02/05/2011,3.2,0.2, ,24.3,12.8,95,53,2.73,19.35
SUNSHINE COAST AIRPORT,03/05/2011,3.0,0.0, ,25.1,14.9,94,63,3.16,17.10
SUNSHINE COAST AIRPORT,04/05/2011,3.3,10.8, ,24.1,12.9,94,52,3.30,18.77
SUNSHINE COAST AIRPORT,05/05/2011,3.9,0.0, ,24.3,11.9,93,48,5.49,17.36
SUNSHINE COAST AIRPORT,06/05/2011,3.7,0.0, ,23.2,14.7,93,52,5.28,18.90
SUNSHINE COAST AIRPORT,07/05/2011,3.3,0.2, ,23.1,10.7,94,44,3.09,18.96
SUNSHINE COAST AIRPORT,08/05/2011,2.2,0.0, ,22.2,10.7,94,63,2.62,11.84
SUNSHINE COAST AIRPORT,09/05/2011,1.3,5.4, ,18.1,15.8,94,86,2.70,7.35
SUNSHINE COAST AIRPORT,10/05/2011,3.5,4.0, ,22.3,10.9,95,35,3.51,18.47
SUNSHINE COAST AIRPORT,11/05/2011,3.5,0.2, ,22.9,8.1,92,30,3.05,18.61
SUNSHINE COAST AIRPORT,12/05/2011,3.7,0.2, ,21.5,6.3,91,33,4.03,18.48
SUNSHINE COAST AIRPORT,13/05/2011,3.5,0.0, ,22.5,6.8,90,33,3.16,18.45
SUNSHINE COAST AIRPORT,14/05/2011,3.6,0.0, ,22.3,8.8,92,32,3.54,18.37
SUNSHINE COAST AIRPORT,15/05/2011,3.7,0.0, ,21.5,7.4,88,41,5.37,17.83
SUNSHINE COAST AIRPORT,16/05/2011,3.2,0.0, ,23.2,13.8,91,55,4.94,15.60
SUNSHINE COAST AIRPORT,17/05/2011,3.1,0.0, ,23.3,11.1,94,53,4.03,17.30
SUNSHINE COAST AIRPORT,18/05/2011,3.1,1.4, ,22.6,15.1,86,56,5.55,11.84
SUNSHINE COAST AIRPORT,19/05/2011,3.0,0.8, ,24.1,15.9,93,62,5.51,13.66
SUNSHINE COAST AIRPORT,20/05/2011,3.0,4.4, ,23.7,16.0,92,62,4.68,15.46
SUNSHINE COAST AIRPORT,21/05/2011,2.6,11.4, ,23.6,15.7,93,68,4.40,13.46
SUNSHINE COAST AIRPORT,22/05/2011,2.3,28.4, ,22.9,16.7,94,74,2.83,15.51
SUNSHINE COAST AIRPORT,23/05/2011,1.9,0.0, ,22.9,15.5,94,74,2.72,10.07
SUNSHINE COAST AIRPORT,24/05/2011,3.1,13.2, ,23.2,14.7,94,42,3.14,16.64
SUNSHINE COAST AIRPORT,25/05/2011,3.2,0.2, ,19.3,9.0,87,42,4.88,16.94
SUNSHINE COAST AIRPORT,26/05/2011,3.3,0.0, ,21.2,10.7,88,39,3.91,16.80
SUNSHINE COAST AIRPORT,27/05/2011,2.9,0.0, ,22.0,7.0,93,43,3.15,16.67
SUNSHINE COAST AIRPORT,28/05/2011,2.3,0.0, ,21.1,8.7,95,58,3.69,10.87
SUNSHINE COAST AIRPORT,29/05/2011,2.7,0.4, ,22.5,14.4,92,60,4.02,15.00
SUNSHINE COAST AIRPORT,30/05/2011,2.3,12.8, ,21.1,14.0,94,60,3.44,13.35
SUNSHINE COAST AIRPORT,31/05/2011,2.6,0.2, ,20.9,8.9,95,42,3.01,14.66
Totals:,,93.4,94.2, ,,,,,, 
