'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for September 2018,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 October 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/09/2018,4.5,0.0, ,25.0,12.6,95,26,3.48,19.80
SUNSHINE COAST AIRPORT,02/09/2018,4.1,0.0, ,23.0,7.8,96,31,3.71,20.12
SUNSHINE COAST AIRPORT,03/09/2018,3.8,0.0, ,22.8,12.9,95,53,6.55,17.20
SUNSHINE COAST AIRPORT,04/09/2018,3.5,0.6, ,22.2,13.2,97,54,6.80,14.81
SUNSHINE COAST AIRPORT,05/09/2018,3.4,9.2, ,22.2,13.3,99,53,5.42,15.91
SUNSHINE COAST AIRPORT,06/09/2018,3.4,0.2, ,23.5,13.9,97,51,3.74,15.89
SUNSHINE COAST AIRPORT,07/09/2018,3.5,0.0, ,24.4,12.4,100,59,4.65,18.31
SUNSHINE COAST AIRPORT,08/09/2018,3.6,0.0, ,26.5,16.1,95,54,4.79,12.72
SUNSHINE COAST AIRPORT,09/09/2018,4.6,0.0, ,24.5,11.3,100,26,3.71,21.17
SUNSHINE COAST AIRPORT,10/09/2018,4.0,0.2, ,23.6,8.8,100,47,4.14,20.99
SUNSHINE COAST AIRPORT,11/09/2018,3.6,0.0, ,23.3,13.1,100,51,4.02,17.61
SUNSHINE COAST AIRPORT,12/09/2018,3.8,0.0, ,24.3,12.2,99,38,2.49,19.36
SUNSHINE COAST AIRPORT,13/09/2018,4.0,0.0, ,24.5,10.3,100,47,3.48,21.56
SUNSHINE COAST AIRPORT,14/09/2018,3.6,0.0, ,24.0,12.3,98,59,3.13,20.72
SUNSHINE COAST AIRPORT,15/09/2018,4.1,0.0, ,25.1,11.4,99,56,4.79,21.95
SUNSHINE COAST AIRPORT,16/09/2018,6.0,0.0, ,29.9,15.0,95,36,5.44,21.83
SUNSHINE COAST AIRPORT,17/09/2018, ,0.0, , ,14.4,66,53,6.54,15.14
SUNSHINE COAST AIRPORT,18/09/2018, , , ,23.3, ,91,48,4.00,21.40
SUNSHINE COAST AIRPORT,19/09/2018,4.3,0.0, ,24.3,9.7,97,51,4.94,22.52
SUNSHINE COAST AIRPORT,20/09/2018,6.0,0.0, ,29.5,14.8,93,29,4.53,22.41
SUNSHINE COAST AIRPORT,21/09/2018,5.9,0.0, ,22.6,14.5,75,27,7.29,19.98
SUNSHINE COAST AIRPORT,22/09/2018,4.4,0.0, ,23.5,13.5,94,48,4.79,22.41
SUNSHINE COAST AIRPORT,23/09/2018,4.0,0.0, ,23.5,10.2,97,54,3.42,22.97
SUNSHINE COAST AIRPORT,24/09/2018,4.1,0.0, ,23.7,11.3,97,56,4.63,22.34
SUNSHINE COAST AIRPORT,25/09/2018,2.6,9.4, ,19.9,15.9,96,62,5.30,10.17
SUNSHINE COAST AIRPORT,26/09/2018,3.6,18.2, ,22.5,14.6,97,58,3.98,19.35
SUNSHINE COAST AIRPORT,27/09/2018,3.2,0.2, ,23.8,12.7,96,64,3.16,16.57
SUNSHINE COAST AIRPORT,28/09/2018, ,0.0, , ,16.4,97,65,4.15,21.52
SUNSHINE COAST AIRPORT,29/09/2018, , , ,26.3, ,98,62,5.46,20.03
SUNSHINE COAST AIRPORT,30/09/2018,2.2,1.8, ,19.6,16.6,97,67,6.22,6.42
Totals:,,103.8,39.8, ,,,,,, 
