'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for March 2011,,,,,,,,,,
Issued at 22:34 GMT on Friday 01 April 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/03/2011,6.3,0.0, ,30.7,19.8,93,53,4.64,28.66
SUNSHINE COAST AIRPORT,02/03/2011,5.2,0.2, ,29.4,21.9,91,66,3.72,25.48
SUNSHINE COAST AIRPORT,03/03/2011,5.6,0.0, ,30.8,22.1,93,68,4.27,27.18
SUNSHINE COAST AIRPORT,04/03/2011,1.8,33.2, ,25.3,23.0,94,87,3.05,7.16
SUNSHINE COAST AIRPORT,05/03/2011,3.0,66.6, ,25.3,21.3,93,70,7.08,8.84
SUNSHINE COAST AIRPORT,06/03/2011,4.8,12.8, ,25.8,19.6,86,56,10.07,12.63
SUNSHINE COAST AIRPORT,07/03/2011,5.7,2.2, ,26.9,20.8,87,53,8.44,21.59
SUNSHINE COAST AIRPORT,08/03/2011,5.7,2.0, ,26.8,20.4,73,52,6.19,21.45
SUNSHINE COAST AIRPORT,09/03/2011,4.9,0.4, ,27.2,17.3,90,50,4.24,22.00
SUNSHINE COAST AIRPORT,10/03/2011,3.9,0.2, ,27.1,18.2,93,59,3.69,16.33
SUNSHINE COAST AIRPORT,11/03/2011,4.6,0.2, ,28.5,19.6,92,62,4.64,20.26
SUNSHINE COAST AIRPORT,12/03/2011,3.8,0.0, ,26.7,24.2,75,69,5.74,10.73
SUNSHINE COAST AIRPORT,13/03/2011,5.1,0.0, ,28.6,24.0,80,64,5.94,19.73
SUNSHINE COAST AIRPORT,14/03/2011,4.9,4.8, ,27.9,22.2,90,62,6.27,20.82
SUNSHINE COAST AIRPORT,15/03/2011,5.6,0.0, ,28.2,21.9,79,61,5.30,24.91
SUNSHINE COAST AIRPORT,16/03/2011,4.7,0.0, ,28.2,20.8,92,62,3.20,23.51
SUNSHINE COAST AIRPORT,17/03/2011,4.0,0.0, ,28.2,20.0,93,62,2.76,19.18
SUNSHINE COAST AIRPORT,18/03/2011,4.1,0.0, ,28.1,19.9,93,63,2.57,19.98
SUNSHINE COAST AIRPORT,19/03/2011,2.2,5.0, ,25.5,21.4,93,80,2.99,8.96
SUNSHINE COAST AIRPORT,20/03/2011,3.4,47.0, ,27.0,22.1,94,78,4.38,16.84
SUNSHINE COAST AIRPORT,21/03/2011,3.9,2.6, ,28.8,21.9,93,70,2.70,18.64
SUNSHINE COAST AIRPORT,22/03/2011,4.5,0.0, ,30.5,21.9,93,68,2.15,22.51
SUNSHINE COAST AIRPORT,23/03/2011,5.7,0.2, ,31.5,19.3,92,35,3.00,25.02
SUNSHINE COAST AIRPORT,24/03/2011,5.3,0.0, ,31.5,19.0,92,39,2.74,23.57
SUNSHINE COAST AIRPORT,25/03/2011,5.8,0.0, ,30.9,17.0,92,28,3.02,25.43
SUNSHINE COAST AIRPORT,26/03/2011,5.0,0.0, ,28.9,16.6,91,55,5.73,21.19
SUNSHINE COAST AIRPORT,27/03/2011,3.8,8.6, ,26.1,19.8,92,65,7.59,14.35
SUNSHINE COAST AIRPORT,28/03/2011,4.1,16.2, ,26.3,19.0,91,58,6.07,15.13
SUNSHINE COAST AIRPORT,29/03/2011,4.2,0.0, ,26.2,21.5,79,61,6.92,11.55
SUNSHINE COAST AIRPORT,30/03/2011,2.7,12.2, ,23.8,20.2,93,73,4.04,11.69
SUNSHINE COAST AIRPORT,31/03/2011,4.1,3.4, ,27.3,20.0,88,61,5.01,16.28
Totals:,,138.4,217.8, ,,,,,, 
