'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for July 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/07/2009,3.1,0.0, ,24.5,10.4,89,50,4.22,14.94
SUNSHINE COAST AIRPORT,02/07/2009,3.5,0.0, ,25.5,12.7,96,32,3.70,14.85
SUNSHINE COAST AIRPORT,03/07/2009,4.5,0.0, ,21.6,10.4,51,32,5.55,15.78
SUNSHINE COAST AIRPORT,04/07/2009,3.8,0.0, ,20.5,9.7,78,29,4.79,16.06
SUNSHINE COAST AIRPORT,05/07/2009,2.2,0.0, ,18.0,4.1,95,43,2.68,13.61
SUNSHINE COAST AIRPORT,06/07/2009, ,0.0, ,20.7,6.1,95,55,3.56, 
SUNSHINE COAST AIRPORT,07/07/2009, ,1.6, ,17.3,13.3,95,80,4.56, 
SUNSHINE COAST AIRPORT,08/07/2009, ,1.4, ,19.0,13.3,90,65,7.61, 
SUNSHINE COAST AIRPORT,09/07/2009,3.6,0.8, ,19.6,12.8,74,54,8.32,13.21
SUNSHINE COAST AIRPORT,10/07/2009,3.5,0.0, ,20.2,13.0,79,57,8.47,14.62
SUNSHINE COAST AIRPORT,11/07/2009,3.1,0.0, ,20.9,12.1,90,48,5.06,15.82
SUNSHINE COAST AIRPORT,12/07/2009,2.1,0.0, ,19.6,10.1,96,58,2.74,15.01
SUNSHINE COAST AIRPORT,13/07/2009,3.5,0.2, ,24.4,9.7,96,42,4.51,15.86
SUNSHINE COAST AIRPORT,14/07/2009,2.3,0.0, ,21.9,8.6,96,49,2.32,14.98
SUNSHINE COAST AIRPORT,15/07/2009,2.9,0.0, ,20.8,5.2,94,34,3.26,15.81
SUNSHINE COAST AIRPORT,16/07/2009,2.6,0.0, ,17.2,5.6,91,44,4.22,14.66
SUNSHINE COAST AIRPORT,17/07/2009,3.2,0.0, ,19.1,5.9,92,34,4.31,16.56
SUNSHINE COAST AIRPORT,18/07/2009,2.3,0.0, ,20.0,4.8,95,53,2.86,15.10
SUNSHINE COAST AIRPORT,19/07/2009,2.0,0.2, ,20.6,7.8,97,69,2.42,15.99
SUNSHINE COAST AIRPORT,20/07/2009,2.0,0.0, ,20.4,6.3,97,63,2.06,15.95
SUNSHINE COAST AIRPORT,21/07/2009,3.0,0.0, ,23.4,7.6,97,41,3.11,16.28
SUNSHINE COAST AIRPORT,22/07/2009,3.2,0.2, ,23.9,10.1,96,43,4.02,13.68
SUNSHINE COAST AIRPORT,23/07/2009,3.3,0.0, ,25.6,10.7,93,40,3.48,12.17
SUNSHINE COAST AIRPORT,24/07/2009,3.5,0.0, ,19.9,6.5,88,37,5.13,16.97
SUNSHINE COAST AIRPORT,25/07/2009,2.6,0.0, ,20.9,10.6,94,62,4.75,14.65
SUNSHINE COAST AIRPORT,26/07/2009,1.8,0.0, ,19.7,8.7,96,69,2.27,12.19
SUNSHINE COAST AIRPORT,27/07/2009,4.0,0.2, ,25.4,11.6,95,22,3.52,16.97
SUNSHINE COAST AIRPORT,28/07/2009,2.6,0.0, ,20.9,7.9,95,55,3.13,17.13
SUNSHINE COAST AIRPORT,29/07/2009,2.5,0.0, ,20.5,5.9,97,46,2.41,17.13
SUNSHINE COAST AIRPORT,30/07/2009,2.4,0.2, ,20.5,5.8,97,50,2.32,16.95
SUNSHINE COAST AIRPORT,31/07/2009,3.1,0.0, ,21.8,5.9,97,32,2.81,17.74
Totals:,,82.2,4.8, ,,,,,, 
