'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for February 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/02/2009,5.4,0.4, ,29.6,23.7,86,61,6.18,19.94
SUNSHINE COAST AIRPORT,02/02/2009,4.2,4.6, ,28.8,22.5,93,65,6.07,15.21
SUNSHINE COAST AIRPORT,03/02/2009,4.5,6.2, ,28.5,21.3,94,64,3.76,20.33
SUNSHINE COAST AIRPORT,04/02/2009,6.0,0.8, ,29.3,23.9,84,62,5.91,25.19
SUNSHINE COAST AIRPORT,05/02/2009,6.7,0.8, ,29.7,22.2,85,58,6.28,29.57
SUNSHINE COAST AIRPORT,06/02/2009,7.1,0.0, ,29.4,24.4,75,58,6.61,29.03
SUNSHINE COAST AIRPORT,07/02/2009,7.4,0.0, ,29.5,24.8,72,56,6.48,30.55
SUNSHINE COAST AIRPORT,08/02/2009,6.2,0.0, ,29.3,20.3,92,52,3.91,29.67
SUNSHINE COAST AIRPORT,09/02/2009,7.1,0.0, ,33.2,17.8,95,49,4.59,30.68
SUNSHINE COAST AIRPORT,10/02/2009,4.9,0.0, ,30.6,19.1,94,65,4.55,21.87
SUNSHINE COAST AIRPORT,11/02/2009,5.1,1.8, ,29.7,21.1,93,66,3.45,24.56
SUNSHINE COAST AIRPORT,12/02/2009,4.5,0.2, ,28.5,22.6,96,59,6.51,15.87
SUNSHINE COAST AIRPORT,13/02/2009,3.9,90.6, ,26.3,20.8,83,67,9.51,8.22
SUNSHINE COAST AIRPORT,14/02/2009,3.3,33.4, ,25.6,20.7,95,68,5.70,12.43
SUNSHINE COAST AIRPORT,15/02/2009,5.3,2.2, ,29.0,20.9,95,67,3.19,26.80
SUNSHINE COAST AIRPORT,16/02/2009,5.6,0.0, ,28.5,22.5,91,65,4.08,27.39
SUNSHINE COAST AIRPORT,17/02/2009, ,0.0, ,26.8,21.8,93,73,4.14, 
SUNSHINE COAST AIRPORT,18/02/2009, ,2.2, ,28.2,23.2,94,68,3.63, 
SUNSHINE COAST AIRPORT,19/02/2009,5.8,0.0, ,30.2,20.9,95,64,3.95,29.00
SUNSHINE COAST AIRPORT,20/02/2009,6.3,0.2, ,32.6,23.1,93,61,4.22,27.92
SUNSHINE COAST AIRPORT,21/02/2009,4.3,8.4, ,29.0,22.2,94,70,3.93,19.31
SUNSHINE COAST AIRPORT,22/02/2009,4.4,2.4, ,28.9,22.3,92,70,5.71,18.72
SUNSHINE COAST AIRPORT,23/02/2009,6.4,6.6, ,29.1,22.1,86,57,6.91,27.61
SUNSHINE COAST AIRPORT,24/02/2009,6.7,0.0, ,29.5,24.8,74,57,5.41,27.91
SUNSHINE COAST AIRPORT,25/02/2009,5.5,0.0, ,28.9,25.1,75,55,5.40,18.12
SUNSHINE COAST AIRPORT,26/02/2009,6.4,0.0, ,29.6,21.8,91,51,6.24,27.18
SUNSHINE COAST AIRPORT,27/02/2009,6.0,12.6, ,27.8,21.0,92,54,6.08,27.82
SUNSHINE COAST AIRPORT,28/02/2009,5.6,0.0, ,29.0,18.8,91,59,3.83,27.93
Totals:,,144.6,173.4, ,,,,,, 
