'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for February 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 March 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/02/2014,6.0,1.0, ,29.1,21.9,84,52,6.97,20.53
SUNSHINE COAST AIRPORT,02/02/2014,6.6,0.0, ,29.5,23.3,81,50,6.38,24.40
SUNSHINE COAST AIRPORT,03/02/2014,6.8,0.2, ,28.9,21.9,76,50,6.81,25.49
SUNSHINE COAST AIRPORT,04/02/2014,6.2,0.0, ,29.6,17.8,89,52,5.48,27.10
SUNSHINE COAST AIRPORT,05/02/2014,5.5,0.0, ,30.1,22.1,93,51,7.71,16.18
SUNSHINE COAST AIRPORT,06/02/2014,4.3,9.4, ,27.5,19.3,92,60,6.79,14.30
SUNSHINE COAST AIRPORT,07/02/2014,5.2,0.2, ,27.7,19.8,86,51,5.58,18.61
SUNSHINE COAST AIRPORT,08/02/2014,6.3,0.2, ,29.1,21.7,81,52,5.14,26.20
SUNSHINE COAST AIRPORT,09/02/2014,2.3,1.2, ,27.6,22.1,93,71,3.92,5.25
SUNSHINE COAST AIRPORT,10/02/2014,4.9,0.8, ,29.3,21.4,91,49,4.09,17.83
SUNSHINE COAST AIRPORT,11/02/2014,6.5,0.0, ,29.5,23.4,86,43,4.76,25.54
SUNSHINE COAST AIRPORT,12/02/2014,5.3,0.0, ,29.0,15.6,93,51,3.55,24.47
SUNSHINE COAST AIRPORT,13/02/2014,5.6,0.0, ,29.5,16.9,93,54,3.34,26.96
SUNSHINE COAST AIRPORT,14/02/2014,5.1,0.0, ,31.0,18.6,94,52,4.62,18.67
SUNSHINE COAST AIRPORT,15/02/2014,5.6,0.0, ,31.2,20.1,88,52,5.49,19.24
SUNSHINE COAST AIRPORT,16/02/2014,7.3,0.0, ,32.9,23.6,88,50,7.05,26.27
SUNSHINE COAST AIRPORT,17/02/2014,6.3,0.0, ,31.9,20.9,92,54,4.77,26.60
SUNSHINE COAST AIRPORT,18/02/2014,5.1,2.6, ,30.8,23.5,92,63,3.92,22.13
SUNSHINE COAST AIRPORT,19/02/2014,5.7,0.0, ,31.6,20.1,93,60,5.54,23.57
SUNSHINE COAST AIRPORT,20/02/2014,5.9,0.0, ,32.2,23.4,90,58,5.26,23.12
SUNSHINE COAST AIRPORT,21/02/2014,5.9,0.0, ,32.2,22.5,92,63,4.15,26.13
SUNSHINE COAST AIRPORT,22/02/2014,3.1,6.8, ,27.3,24.0,93,67,7.38,6.21
SUNSHINE COAST AIRPORT,23/02/2014,4.3,3.0, ,28.9,21.4,91,59,7.85,10.59
SUNSHINE COAST AIRPORT,24/02/2014,5.6,11.2, ,28.8,19.9,93,50,6.18,21.27
SUNSHINE COAST AIRPORT,25/02/2014,6.1,0.2, ,29.2,20.8,82,53,5.55,25.21
SUNSHINE COAST AIRPORT,26/02/2014,4.7,0.0, ,28.6,16.9,92,53,3.83,19.86
SUNSHINE COAST AIRPORT,27/02/2014,5.9,0.0, ,29.4,17.6,92,47,3.89,27.27
SUNSHINE COAST AIRPORT,28/02/2014,5.4,0.0, ,29.4,22.6,83,50,6.30,15.47
Totals:,,153.5,36.8, ,,,,,, 
