'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for August 2010,,,,,,,,,,
Issued at 04:30 GMT on Wednesday 01 September 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/08/2010,2.4,0.0, ,22.6,17.5,94,53,2.92,10.11
SUNSHINE COAST AIRPORT,02/08/2010,3.9,0.0, ,20.9,8.1,93,24,4.39,18.10
SUNSHINE COAST AIRPORT,03/08/2010,4.7,0.0, ,21.1,9.0,63,36,6.68,17.95
SUNSHINE COAST AIRPORT,04/08/2010,3.2,0.0, ,20.8,7.5,93,36,3.34,18.29
SUNSHINE COAST AIRPORT,05/08/2010,2.4,0.0, ,21.2,6.6,95,58,2.88,13.64
SUNSHINE COAST AIRPORT,06/08/2010,3.9,0.2, ,22.6,9.7,95,21,3.70,18.12
SUNSHINE COAST AIRPORT,07/08/2010,3.5,0.0, ,19.7,6.5,89,35,4.10,18.76
SUNSHINE COAST AIRPORT,08/08/2010, ,0.0, , ,3.9,95,41,2.83,18.49
SUNSHINE COAST AIRPORT,09/08/2010, , , ,22.4, , , , ,13.96
SUNSHINE COAST AIRPORT,10/08/2010,2.3,4.6, ,21.1,15.5,94,56,4.91,4.33
SUNSHINE COAST AIRPORT,11/08/2010,1.8,49.6, ,17.6,16.2,95,58,2.69,7.13
SUNSHINE COAST AIRPORT,12/08/2010, ,0.8, , ,7.2,100,27,4.23,19.26
SUNSHINE COAST AIRPORT,13/08/2010, , , ,19.9, ,92,35,4.73,19.43
SUNSHINE COAST AIRPORT,14/08/2010,3.7,0.0, ,22.2,4.4,94,34,3.50,19.52
SUNSHINE COAST AIRPORT,15/08/2010,4.3,0.0, ,25.2,8.9,94,34,4.14,19.18
SUNSHINE COAST AIRPORT,16/08/2010,4.0,0.0, ,24.2,5.6,92,28,3.30,19.56
SUNSHINE COAST AIRPORT,17/08/2010,3.5,0.0, ,21.0,5.1,94,35,3.45,20.04
SUNSHINE COAST AIRPORT,18/08/2010,3.0,0.0, ,22.4,7.4,95,53,3.00,18.42
SUNSHINE COAST AIRPORT,19/08/2010,4.0,0.0, ,27.7,12.2,95,55,4.70,18.70
SUNSHINE COAST AIRPORT,20/08/2010,1.6,1.6, ,19.6,17.2,93,67,2.47,4.78
SUNSHINE COAST AIRPORT,21/08/2010,3.7,1.6, ,22.5,9.0,95,30,2.86,20.50
SUNSHINE COAST AIRPORT,22/08/2010,3.5,0.0, ,21.2,3.4,95,39,3.37,20.54
SUNSHINE COAST AIRPORT,23/08/2010,2.2,0.0, ,21.3,10.5,94,62,3.52,8.53
SUNSHINE COAST AIRPORT,24/08/2010,3.7,5.8, ,23.2,14.9,93,41,3.64,17.37
SUNSHINE COAST AIRPORT,25/08/2010,2.0,0.0, ,16.8,14.7,91,53,3.73,5.09
SUNSHINE COAST AIRPORT,26/08/2010,2.6,2.6, ,19.7,11.8,92,49,3.69,9.72
SUNSHINE COAST AIRPORT,27/08/2010,4.2,0.2, ,22.8,6.1,94,28,3.55,21.57
SUNSHINE COAST AIRPORT,28/08/2010,3.7,0.0, ,22.6,4.6,94,30,2.90,19.16
SUNSHINE COAST AIRPORT,29/08/2010,3.2,0.0, ,21.5,10.5,92,55,4.61,15.71
SUNSHINE COAST AIRPORT,30/08/2010, ,4.0, ,21.7,11.8,94,54,4.27, 
SUNSHINE COAST AIRPORT,31/08/2010, ,0.0, ,22.2,11.4,93,53,3.00, 
Totals:,,81,71, ,,,,,, 
