'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for September 2010,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 October 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/09/2010,3.7,0.4, ,24.4,13.2,92,48,3.97,16.18
SUNSHINE COAST AIRPORT,02/09/2010,4.9,0.2, ,26.5,10.1,94,34,4.32,21.72
SUNSHINE COAST AIRPORT,03/09/2010,4.1,0.0, ,25.7,15.0,92,50,3.70,20.59
SUNSHINE COAST AIRPORT,04/09/2010,3.7,1.8, ,26.2,15.2,95,67,4.95,19.88
SUNSHINE COAST AIRPORT,05/09/2010,1.6,1.8, ,23.2,19.4,94,81,3.05,5.38
SUNSHINE COAST AIRPORT,06/09/2010,2.7,38.0, ,22.1,17.8,94,54,2.50,12.01
SUNSHINE COAST AIRPORT,07/09/2010,4.1,0.0, ,22.6,11.3,94,40,3.40,23.03
SUNSHINE COAST AIRPORT,08/09/2010,3.9,0.2, ,23.2,9.6,95,48,3.67,21.16
SUNSHINE COAST AIRPORT,09/09/2010,3.7,0.0, ,24.6,12.0,95,57,4.14,19.50
SUNSHINE COAST AIRPORT,10/09/2010,2.8,0.0, ,25.6,18.0,91,61,4.45,7.76
SUNSHINE COAST AIRPORT,11/09/2010,4.8,5.6, ,24.4,11.5,93,28,3.33,24.24
SUNSHINE COAST AIRPORT,12/09/2010,3.8,0.0, ,23.4,9.9,95,49,3.20,21.09
SUNSHINE COAST AIRPORT,13/09/2010,4.6,0.0, ,25.7,13.8,91,47,4.46,21.96
SUNSHINE COAST AIRPORT,14/09/2010,4.5,0.0, ,26.6,15.5,90,51,5.28,18.68
SUNSHINE COAST AIRPORT,15/09/2010,4.2,0.4, ,27.6,16.3,92,22,4.46,3.33
SUNSHINE COAST AIRPORT,16/09/2010,5.0,0.0, ,26.3,10.7,88,21,3.42,20.57
SUNSHINE COAST AIRPORT,17/09/2010, ,0.0, ,22.7,14.3,90,28,3.53, 
SUNSHINE COAST AIRPORT,18/09/2010,2.9,0.4, ,21.2,12.8,85,35,2.32,10.06
SUNSHINE COAST AIRPORT,19/09/2010,2.8,0.2, ,20.5,11.4,88,42,3.01,9.62
SUNSHINE COAST AIRPORT,20/09/2010,1.8,2.6, ,20.1,14.9,94,72,3.40,5.79
SUNSHINE COAST AIRPORT,21/09/2010,2.6,27.0, ,24.2,16.8,94,75,4.50,11.74
SUNSHINE COAST AIRPORT,22/09/2010,4.2,2.0, ,24.7,18.4,93,60,5.29,20.15
SUNSHINE COAST AIRPORT,23/09/2010,3.0,0.2, ,23.4,16.6,91,62,2.93,13.47
SUNSHINE COAST AIRPORT,24/09/2010,3.2,0.4, ,24.2,16.3,93,62,3.00,15.23
SUNSHINE COAST AIRPORT,25/09/2010,3.2,0.2, ,24.4,17.1,93,61,3.21,14.06
SUNSHINE COAST AIRPORT,26/09/2010,3.4,0.0, ,25.0,12.7,95,60,2.70,17.78
SUNSHINE COAST AIRPORT,27/09/2010,4.0,0.2, ,26.1,13.9,95,66,3.71,22.41
SUNSHINE COAST AIRPORT,28/09/2010,3.3,0.2, ,26.0,18.2,94,71,3.68,15.55
SUNSHINE COAST AIRPORT,29/09/2010,3.3,6.4, ,24.7,18.0,94,70,2.74,17.01
SUNSHINE COAST AIRPORT,30/09/2010,4.0,0.4, ,23.5,17.3,88,60,7.26,16.18
Totals:,,103.8,88.6, ,,,,,, 
