'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for December 2012,,,,,,,,,,
Issued at 22:37 GMT on Tuesday 01 January 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/12/2012,6.5,0.0, ,29.4,16.8,93,55,4.95,32.11
SUNSHINE COAST AIRPORT,02/12/2012,6.6,0.0, ,29.2,16.9,92,51,5.05,31.46
SUNSHINE COAST AIRPORT,03/12/2012,6.5,0.0, ,31.3,16.7,92,59,5.03,30.34
SUNSHINE COAST AIRPORT,04/12/2012,10.2,0.0, ,38.1,21.1,86,16,4.95,32.38
SUNSHINE COAST AIRPORT,05/12/2012,7.9,0.0, ,34.3,14.8,84,12,3.04,30.64
SUNSHINE COAST AIRPORT,06/12/2012,7.8,0.0, ,29.4,11.9,77,26,5.09,31.45
SUNSHINE COAST AIRPORT,07/12/2012,5.3,11.4, ,27.9,19.9,90,59,4.35,24.44
SUNSHINE COAST AIRPORT,08/12/2012,6.4,2.0, ,28.7,18.9,85,50,5.20,27.70
SUNSHINE COAST AIRPORT,09/12/2012,6.6,0.0, ,28.1,19.7,87,47,3.90,31.71
SUNSHINE COAST AIRPORT,10/12/2012,6.3,0.0, ,28.1,20.0,86,53,4.36,30.02
SUNSHINE COAST AIRPORT,11/12/2012,7.5,0.2, ,28.6,21.7,73,51,8.07,28.76
SUNSHINE COAST AIRPORT,12/12/2012,6.7,1.6, ,27.7,20.5,80,50,8.28,25.06
SUNSHINE COAST AIRPORT,13/12/2012,6.7,1.4, ,27.3,18.4,86,46,6.87,28.27
SUNSHINE COAST AIRPORT,14/12/2012,7.4,0.2, ,28.0,17.7,79,42,6.34,31.68
SUNSHINE COAST AIRPORT,15/12/2012,6.2,0.0, ,27.7,15.0,90,52,3.61,32.64
SUNSHINE COAST AIRPORT,16/12/2012,6.6,0.0, ,30.5,18.8,88,57,3.83,31.53
SUNSHINE COAST AIRPORT,17/12/2012,7.8,0.0, ,31.5,20.0,91,46,5.97,33.27
SUNSHINE COAST AIRPORT,18/12/2012,6.7,2.6, ,30.6,23.0,89,63,4.98,31.41
SUNSHINE COAST AIRPORT,19/12/2012,6.3,0.0, ,30.0,21.0,92,63,4.25,30.97
SUNSHINE COAST AIRPORT,20/12/2012,6.5,0.0, ,30.7,20.7,89,56,4.05,30.04
SUNSHINE COAST AIRPORT,21/12/2012,6.1,0.0, ,30.5,21.8,87,58,3.26,27.64
SUNSHINE COAST AIRPORT,22/12/2012,5.0,0.0, ,28.4,24.2,82,65,4.28,20.10
SUNSHINE COAST AIRPORT,23/12/2012,6.9,1.8, ,29.4,23.7,80,59,4.67,31.11
SUNSHINE COAST AIRPORT,24/12/2012,6.1,0.0, ,28.0,23.4,84,50,4.26,26.03
SUNSHINE COAST AIRPORT,25/12/2012,6.8,0.0, ,29.5,15.3,92,48,4.00,33.30
SUNSHINE COAST AIRPORT,26/12/2012,4.6,0.0, ,27.7,17.6,91,56,3.77,19.36
SUNSHINE COAST AIRPORT,27/12/2012,6.1,0.0, ,29.1,21.0,87,56,5.71,25.68
SUNSHINE COAST AIRPORT,28/12/2012,6.4,0.2, ,30.6,20.4,91,56,3.34,30.02
SUNSHINE COAST AIRPORT,29/12/2012,6.8,6.4, ,30.1,19.5,92,59,5.05,33.09
SUNSHINE COAST AIRPORT,30/12/2012,7.8,0.0, ,29.6,24.0,80,49,8.58,29.50
SUNSHINE COAST AIRPORT,31/12/2012,8.3,0.0, ,29.7,23.3,68,46,6.69,32.74
Totals:,,209.4,27.8, ,,,,,, 
