'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for March 2015,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 April 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/03/2015,5.2,0.0, ,30.1,20.6,94,60,2.86,24.98
SUNSHINE COAST AIRPORT,02/03/2015,4.8,0.0, ,30.7,20.8,94,64,5.20,20.15
SUNSHINE COAST AIRPORT,03/03/2015,6.1,0.0, ,30.2,21.8,90,49,4.76,25.36
SUNSHINE COAST AIRPORT,04/03/2015,5.2,0.0, ,29.7,17.9,95,52,2.96,25.18
SUNSHINE COAST AIRPORT,05/03/2015,6.8,0.0, ,35.7,19.7,95,45,4.49,25.07
SUNSHINE COAST AIRPORT,06/03/2015,4.4,0.0, ,29.4,24.5,86,60,6.35,11.90
SUNSHINE COAST AIRPORT,07/03/2015,5.0,0.0, ,29.7,19.7,94,63,3.25,24.91
SUNSHINE COAST AIRPORT,08/03/2015,5.1,0.0, ,30.1,20.5,94,60,3.81,23.86
SUNSHINE COAST AIRPORT,09/03/2015,4.9,0.0, ,30.1,21.3,94,64,3.62,22.81
SUNSHINE COAST AIRPORT,10/03/2015,5.2,0.0, ,30.7,23.5,91,61,5.11,21.11
SUNSHINE COAST AIRPORT,11/03/2015,6.0,0.0, ,30.3,24.7,78,57,5.87,21.93
SUNSHINE COAST AIRPORT,12/03/2015,6.2,0.4, ,29.8,24.0,71,55,6.28,21.48
SUNSHINE COAST AIRPORT,13/03/2015,5.8,0.2, ,29.6,20.3,88,51,6.93,21.32
SUNSHINE COAST AIRPORT,14/03/2015,5.3,9.8, ,28.4,19.3,90,54,6.71,20.96
SUNSHINE COAST AIRPORT,15/03/2015,5.3,0.0, ,29.6,16.8,91,42,3.27,23.61
SUNSHINE COAST AIRPORT,16/03/2015,5.3,0.0, ,28.2,17.9,88,52,5.52,22.28
SUNSHINE COAST AIRPORT,17/03/2015,5.1,0.4, ,29.5,20.7,88,42,3.79,19.48
SUNSHINE COAST AIRPORT,18/03/2015,5.0,0.0, ,29.4,16.8,93,45,4.37,18.84
SUNSHINE COAST AIRPORT,19/03/2015,7.8,0.0, ,36.2,19.6,86,31,5.27,23.50
SUNSHINE COAST AIRPORT,20/03/2015,5.6,0.0, ,33.4,23.7,89,58,4.74,21.62
SUNSHINE COAST AIRPORT,21/03/2015,3.4,0.0, ,31.3,23.8,93,64,3.62,11.35
SUNSHINE COAST AIRPORT,22/03/2015,2.6,32.4, ,28.3,21.6,95,72,3.90,8.85
SUNSHINE COAST AIRPORT,23/03/2015,3.7,24.2, ,27.4,19.8,95,65,3.23,17.31
SUNSHINE COAST AIRPORT,24/03/2015,4.5,0.4, ,29.6,18.5,95,60,3.32,21.14
SUNSHINE COAST AIRPORT,25/03/2015,5.1,0.0, ,31.2,20.9,94,59,4.78,21.79
SUNSHINE COAST AIRPORT,26/03/2015,4.9,0.0, ,31.1,22.1,94,60,4.08,21.24
SUNSHINE COAST AIRPORT,27/03/2015,4.4,0.0, ,31.0,22.3,93,55,4.12,16.23
SUNSHINE COAST AIRPORT,28/03/2015,3.6,0.0, ,30.0,22.9,90,61,4.41,10.87
SUNSHINE COAST AIRPORT,29/03/2015,5.4,0.2, ,28.4,24.0,75,48,4.66,19.30
SUNSHINE COAST AIRPORT,30/03/2015,4.6,0.0, ,29.1,19.2,89,51,4.12,18.02
SUNSHINE COAST AIRPORT,31/03/2015,3.3,0.0, ,26.9,19.5,93,57,4.76,9.79
Totals:,,155.6,68, ,,,,,, 
