'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for August 2013,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 September 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/08/2013,2.9,0.0, ,22.3,11.5,94,59,4.38,17.04
SUNSHINE COAST AIRPORT,02/08/2013,2.7,0.2, ,22.0,12.1,95,62,2.93,18.14
SUNSHINE COAST AIRPORT,03/08/2013,4.2,0.2, ,25.3,12.0,95,28,3.26,20.10
SUNSHINE COAST AIRPORT,04/08/2013,3.8,0.0, ,23.4,4.3,95,28,2.82,20.33
SUNSHINE COAST AIRPORT,05/08/2013,3.5,0.0, ,22.5,5.6,94,37,2.96,20.28
SUNSHINE COAST AIRPORT,06/08/2013,4.3,0.2, ,25.2,7.2,95,27,3.46,20.20
SUNSHINE COAST AIRPORT,07/08/2013,4.3,0.0, ,25.8,7.1,94,36,3.88,20.33
SUNSHINE COAST AIRPORT,08/08/2013,5.5,0.2, ,26.7,10.6,93,22,4.91,20.94
SUNSHINE COAST AIRPORT,09/08/2013, ,0.0, ,22.3,7.8,94,36,4.31, 
SUNSHINE COAST AIRPORT,10/08/2013,3.8,0.0, ,23.7,5.6,95,30,2.72,20.72
SUNSHINE COAST AIRPORT,11/08/2013,3.3,0.0, ,23.4,7.6,95,48,2.54,20.53
SUNSHINE COAST AIRPORT,12/08/2013,5.4,0.0, ,27.5,10.8,89,32,5.39,20.76
SUNSHINE COAST AIRPORT,13/08/2013,4.4,0.0, ,27.6,15.2,93,45,3.56,21.00
SUNSHINE COAST AIRPORT,14/08/2013,2.6,0.0, ,24.0,12.7,96,71,3.54,15.21
SUNSHINE COAST AIRPORT,15/08/2013,5.6,0.0, ,26.6,15.2,93,20,4.71,22.13
SUNSHINE COAST AIRPORT,16/08/2013,3.5,0.0, ,22.2,10.3,95,43,3.50,19.79
SUNSHINE COAST AIRPORT,17/08/2013,4.0,0.0, ,25.0,9.5,96,47,4.24,20.89
SUNSHINE COAST AIRPORT,18/08/2013,3.2,0.0, ,22.9,12.2,95,66,2.53,21.69
SUNSHINE COAST AIRPORT,19/08/2013,3.7,0.0, ,27.0,11.5,97,51,3.30,18.48
SUNSHINE COAST AIRPORT,20/08/2013,4.8,0.2, ,23.5,7.9,97,25,4.16,22.75
SUNSHINE COAST AIRPORT,21/08/2013,4.0,0.0, ,20.1,3.2,93,28,3.17,23.64
SUNSHINE COAST AIRPORT,22/08/2013,4.0,0.2, ,20.7,1.9,94,31,3.14,23.76
SUNSHINE COAST AIRPORT,23/08/2013,5.1,0.0, ,25.2,3.1,95,17,3.33,23.68
SUNSHINE COAST AIRPORT,24/08/2013,4.6,0.0, ,24.8,5.2,92,31,3.33,23.42
SUNSHINE COAST AIRPORT,25/08/2013,3.3,0.0, ,23.4,7.9,96,50,2.49,20.56
SUNSHINE COAST AIRPORT,26/08/2013,2.9,0.0, ,22.9,10.1,97,63,2.54,18.20
SUNSHINE COAST AIRPORT,27/08/2013,4.3,0.0, ,25.2,9.9,97,42,3.58,22.89
SUNSHINE COAST AIRPORT,28/08/2013,5.0,0.0, ,28.6,9.8,96,34,3.27,23.59
SUNSHINE COAST AIRPORT,29/08/2013,3.5,0.2, ,24.3,12.8,96,61,3.47,20.99
SUNSHINE COAST AIRPORT,30/08/2013,3.6,0.0, ,24.4,9.7,97,61,3.33,22.52
SUNSHINE COAST AIRPORT,31/08/2013,4.4,0.0, ,25.6,12.2,95,57,4.84,23.77
Totals:,,120.2,1.4, ,,,,,, 
