'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for January 2018,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 February 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/01/2018,4.4,19.4, ,31.3,21.1,97,65,2.75,19.20
SUNSHINE COAST AIRPORT,02/01/2018,3.3,0.0, ,29.6,21.8,96,77,2.82,14.32
SUNSHINE COAST AIRPORT,03/01/2018,5.6,5.0, ,28.8,21.7,96,63,4.42,27.34
SUNSHINE COAST AIRPORT,04/01/2018,5.3,0.0, ,28.6,21.9,90,61,5.09,23.05
SUNSHINE COAST AIRPORT,05/01/2018,4.6,0.0, ,28.9,23.2,79,59,3.87,16.23
SUNSHINE COAST AIRPORT,06/01/2018,6.5,0.0, ,28.9,21.0,90,51,3.96,30.96
SUNSHINE COAST AIRPORT,07/01/2018,6.3,0.0, ,29.8,17.9,95,51,3.42,30.72
SUNSHINE COAST AIRPORT,08/01/2018,6.3,0.0, ,30.2,18.5,95,54,4.42,29.53
SUNSHINE COAST AIRPORT,09/01/2018,6.2,0.0, ,30.6,19.1,94,52,4.10,27.59
SUNSHINE COAST AIRPORT,10/01/2018,6.4,0.0, ,30.4,20.1,95,48,3.04,30.32
SUNSHINE COAST AIRPORT,11/01/2018,5.7,0.0, ,30.0,19.8,96,52,2.86,26.65
SUNSHINE COAST AIRPORT,12/01/2018,6.5,0.0, ,30.7,20.0,97,53,4.03,30.19
SUNSHINE COAST AIRPORT,13/01/2018,7.9,0.0, ,33.7,21.7,95,45,6.41,30.34
SUNSHINE COAST AIRPORT,14/01/2018,9.4,17.4, ,36.0,21.2,88,23,6.39,26.53
SUNSHINE COAST AIRPORT,15/01/2018,8.4,1.6, ,27.3,20.5,59,38,7.96,30.39
SUNSHINE COAST AIRPORT,16/01/2018,7.7,0.0, ,28.6,17.0,81,37,6.91,30.71
SUNSHINE COAST AIRPORT,17/01/2018,7.4,0.0, ,27.2,20.4,67,38,5.44,30.45
SUNSHINE COAST AIRPORT,18/01/2018,6.6,0.0, ,27.9,20.4,81,45,4.21,29.58
SUNSHINE COAST AIRPORT,19/01/2018,6.4,0.0, ,28.2,15.4,95,33,3.34,30.45
SUNSHINE COAST AIRPORT,20/01/2018,6.2,0.0, ,29.5,15.7,95,50,5.11,28.39
SUNSHINE COAST AIRPORT,21/01/2018,5.9,0.6, ,29.8,21.8,90,52,4.27,24.55
SUNSHINE COAST AIRPORT,22/01/2018,6.0,0.0, ,29.0,21.4,90,53,3.56,27.85
SUNSHINE COAST AIRPORT,23/01/2018,5.9,0.6, ,29.5,21.3,93,58,3.82,27.45
SUNSHINE COAST AIRPORT,24/01/2018,6.1,0.0, ,30.3,20.9,94,59,4.13,28.78
SUNSHINE COAST AIRPORT,25/01/2018,6.0,0.0, ,30.3,22.9,92,61,4.15,27.75
SUNSHINE COAST AIRPORT,26/01/2018,6.0,0.0, ,30.5,22.1,95,60,3.78,28.22
SUNSHINE COAST AIRPORT,27/01/2018,6.6,0.2, ,30.7,25.7,80,61,5.96,26.41
SUNSHINE COAST AIRPORT,28/01/2018,6.7,1.6, ,30.5,24.1,85,57,6.61,26.94
SUNSHINE COAST AIRPORT,29/01/2018,6.8,0.4, ,30.4,24.3,80,55,7.25,24.99
SUNSHINE COAST AIRPORT,30/01/2018,4.4,0.6, ,29.0,22.1,94,67,5.36,18.04
SUNSHINE COAST AIRPORT,31/01/2018,6.4,10.2, ,30.9,20.9,96,55,3.98,29.71
Totals:,,193.9,57.6, ,,,,,, 
