'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for July 2013,,,,,,,,,,
Issued at 22:30 GMT on Thursday 01 August 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/07/2013,2.2,4.4, ,19.4,13.1,91,67,7.04,7.91
SUNSHINE COAST AIRPORT,02/07/2013,3.2,10.0, ,23.0,15.1,92,60,7.82,13.20
SUNSHINE COAST AIRPORT,03/07/2013,2.8,0.2, ,22.9,16.7,91,65,5.96,13.82
SUNSHINE COAST AIRPORT,04/07/2013,2.4,0.0, ,23.6,12.6,96,58,2.89,15.01
SUNSHINE COAST AIRPORT,05/07/2013,2.2,0.0, ,24.3,12.8,97,63,3.21,10.85
SUNSHINE COAST AIRPORT,06/07/2013,2.8,0.2, ,23.7,11.3,97,42,2.40,16.47
SUNSHINE COAST AIRPORT,07/07/2013,2.1,0.0, ,22.1,11.9,97,61,2.88,12.23
SUNSHINE COAST AIRPORT,08/07/2013,2.7,0.0, ,21.9,14.6,92,60,4.83,15.13
SUNSHINE COAST AIRPORT,09/07/2013,2.8,0.0, ,21.1,11.6,92,61,6.82,12.22
SUNSHINE COAST AIRPORT,10/07/2013,1.3,7.4, ,17.1,13.1,95,79,5.22,4.95
SUNSHINE COAST AIRPORT,11/07/2013,2.5,15.0, ,21.3,13.7,95,66,5.17,15.15
SUNSHINE COAST AIRPORT,12/07/2013,2.4,2.4, ,21.1,13.8,94,65,4.65,14.10
SUNSHINE COAST AIRPORT,13/07/2013,2.3,0.6, ,20.1,12.5,95,59,3.83,12.87
SUNSHINE COAST AIRPORT,14/07/2013,2.1,9.6, ,20.6,13.7,95,70,3.26,14.70
SUNSHINE COAST AIRPORT,15/07/2013,1.5,2.6, ,18.7,14.0,96,77,2.76,9.23
SUNSHINE COAST AIRPORT,16/07/2013,2.0,3.2, ,21.2,12.0,97,70,2.68,13.68
SUNSHINE COAST AIRPORT,17/07/2013,2.2,2.0, ,22.0,12.0,97,68,2.71,14.88
SUNSHINE COAST AIRPORT,18/07/2013, ,1.6, , ,11.6,96,68,2.85,13.56
SUNSHINE COAST AIRPORT,19/07/2013, , , ,21.1, ,96,80,2.62,8.13
SUNSHINE COAST AIRPORT,20/07/2013,2.5,25.0, ,25.3,15.8,97,57,2.96,11.71
SUNSHINE COAST AIRPORT,21/07/2013,2.6,3.0, ,21.0,13.9,96,58,2.44,17.57
SUNSHINE COAST AIRPORT,22/07/2013,2.1,0.0, ,21.2,13.4,95,60,2.55,11.55
SUNSHINE COAST AIRPORT,23/07/2013,2.9,10.0, ,19.7,12.3,95,34,3.38,15.78
SUNSHINE COAST AIRPORT,24/07/2013,3.4,0.0, ,20.0,6.8,94,39,4.12,18.87
SUNSHINE COAST AIRPORT,25/07/2013,3.1,0.0, ,21.4,8.7,92,55,5.40,17.44
SUNSHINE COAST AIRPORT,26/07/2013,1.9,3.4, ,19.6,14.0,96,73,3.14,11.44
SUNSHINE COAST AIRPORT,27/07/2013,3.4,0.6, ,22.5,9.1,97,48,4.63,18.38
SUNSHINE COAST AIRPORT,28/07/2013,3.8,0.2, ,22.6,14.6,83,44,5.79,14.76
SUNSHINE COAST AIRPORT,29/07/2013,2.8,0.0, ,22.8,13.7,92,53,4.32,10.95
SUNSHINE COAST AIRPORT,30/07/2013,2.7,0.0, ,22.1,13.1,95,55,3.72,14.40
SUNSHINE COAST AIRPORT,31/07/2013,3.2,0.2, ,22.1,11.4,91,56,5.14,17.89
Totals:,,73.9,101.6, ,,,,,, 
