'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for December 2014,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 January 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/12/2014,6.4,0.0, ,28.5,17.5,91,41,3.87,29.56
SUNSHINE COAST AIRPORT,02/12/2014,6.0,0.6, ,29.2,18.8,91,49,3.67,27.09
SUNSHINE COAST AIRPORT,03/12/2014, ,0.0, , ,16.3,93,61,4.25,27.81
SUNSHINE COAST AIRPORT,04/12/2014, , , ,29.5, ,90,60,5.08,24.78
SUNSHINE COAST AIRPORT,05/12/2014,5.1,0.0, ,29.3,21.3,87,62,5.17,19.87
SUNSHINE COAST AIRPORT,06/12/2014,2.1,0.0, ,27.4,21.0,92,68,2.66,4.84
SUNSHINE COAST AIRPORT,07/12/2014,5.4,4.6, ,30.5,19.6,94,59,3.83,23.74
SUNSHINE COAST AIRPORT,08/12/2014,3.5,0.0, ,31.0,22.7,94,71,4.97,11.79
SUNSHINE COAST AIRPORT,09/12/2014,4.9,6.6, ,30.5,19.5,94,67,3.64,22.48
SUNSHINE COAST AIRPORT,10/12/2014,4.9,0.0, ,30.4,20.2,93,68,3.62,22.36
SUNSHINE COAST AIRPORT,11/12/2014,4.3,0.0, ,30.8,23.5,93,67,4.75,15.88
SUNSHINE COAST AIRPORT,12/12/2014,2.1,18.0, ,23.7,20.9,94,70,5.07,3.84
SUNSHINE COAST AIRPORT,13/12/2014,2.8,3.0, ,23.5,19.9,91,67,8.62,3.88
SUNSHINE COAST AIRPORT,14/12/2014,4.2,2.4, ,26.4,18.1,90,64,7.16,15.39
SUNSHINE COAST AIRPORT,15/12/2014,6.4,0.4, ,27.7,16.5,88,46,4.29,30.91
SUNSHINE COAST AIRPORT,16/12/2014,6.4,0.0, ,32.0,17.5,92,53,4.26,27.56
SUNSHINE COAST AIRPORT,17/12/2014,6.8,0.0, ,34.7,21.8,92,38,4.18,22.96
SUNSHINE COAST AIRPORT,18/12/2014,6.2,0.2, ,31.7,20.4,93,56,4.86,26.38
SUNSHINE COAST AIRPORT,19/12/2014,5.3,33.6, ,29.2,20.2,94,64,3.71,25.48
SUNSHINE COAST AIRPORT,20/12/2014,5.1,0.2, ,29.1,21.4,94,62,5.55,21.16
SUNSHINE COAST AIRPORT,21/12/2014,6.6,0.0, ,28.8,23.4,70,54,4.79,26.33
SUNSHINE COAST AIRPORT,22/12/2014,7.4,0.0, ,28.5,21.9,68,47,5.53,30.52
SUNSHINE COAST AIRPORT,23/12/2014,5.8,0.0, ,28.7,16.9,91,53,3.76,27.40
SUNSHINE COAST AIRPORT,24/12/2014,6.0,0.0, ,29.3,17.0,93,55,2.99,30.38
SUNSHINE COAST AIRPORT,25/12/2014,5.9,0.0, ,30.0,17.7,92,57,3.57,27.89
SUNSHINE COAST AIRPORT,26/12/2014,5.2,0.0, ,31.5,20.1,92,56,3.44,21.34
SUNSHINE COAST AIRPORT,27/12/2014,3.1,9.4, ,28.0,22.3,93,74,4.29,11.52
SUNSHINE COAST AIRPORT,28/12/2014,3.1,0.4, ,27.0,20.7,92,72,3.32,12.10
SUNSHINE COAST AIRPORT,29/12/2014,5.0,12.6, ,30.5,21.6,94,65,3.33,22.27
SUNSHINE COAST AIRPORT,30/12/2014,6.1,0.4, ,32.1,22.1,93,63,3.65,28.00
SUNSHINE COAST AIRPORT,31/12/2014,6.1,0.0, ,33.5,21.6,92,55,3.28,25.53
Totals:,,148.2,92.4, ,,,,,, 
