'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for September 2013,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 October 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/09/2013,4.2,0.0, ,25.5,12.4,96,52,4.37,21.95
SUNSHINE COAST AIRPORT,02/09/2013,4.4,0.0, ,24.9,16.8,79,55,6.66,15.81
SUNSHINE COAST AIRPORT,03/09/2013,5.0,0.0, ,23.7,16.2,91,45,7.85,22.44
SUNSHINE COAST AIRPORT,04/09/2013,5.5,1.6, ,22.9,16.1,73,45,7.54,23.83
SUNSHINE COAST AIRPORT,05/09/2013,4.3,0.0, ,23.7,12.3,93,46,4.58,22.22
SUNSHINE COAST AIRPORT,06/09/2013,3.9,0.0, ,23.2,8.0,96,54,2.69,25.10
SUNSHINE COAST AIRPORT,07/09/2013,4.5,0.0, ,24.2,8.3,97,50,3.95,25.72
SUNSHINE COAST AIRPORT,08/09/2013,5.0,0.0, ,25.2,10.7,95,41,4.24,25.87
SUNSHINE COAST AIRPORT,09/09/2013,4.6,0.0, ,24.3,8.6,96,49,3.90,26.05
SUNSHINE COAST AIRPORT,10/09/2013,3.7,0.8, ,25.1,14.1,96,65,3.98,20.74
SUNSHINE COAST AIRPORT,11/09/2013,6.3,0.2, ,31.1,14.3,95,33,4.12,26.28
SUNSHINE COAST AIRPORT,12/09/2013, ,0.2, , ,12.7,100,69,2.10,26.12
SUNSHINE COAST AIRPORT,13/09/2013, , , ,26.1, ,96,53,4.17,22.25
SUNSHINE COAST AIRPORT,14/09/2013,5.1,0.2, ,26.2,20.2,80,62,6.73,23.80
SUNSHINE COAST AIRPORT,15/09/2013,5.1,0.0, ,26.0,14.3,92,51,4.09,26.78
SUNSHINE COAST AIRPORT,16/09/2013,2.3,1.6, ,22.5,18.0,94,72,5.94,7.29
SUNSHINE COAST AIRPORT,17/09/2013,4.3,43.8, ,28.6,16.8,95,62,4.30,20.41
SUNSHINE COAST AIRPORT,18/09/2013,5.4,0.4, ,27.2,12.1,96,42,2.98,28.28
SUNSHINE COAST AIRPORT,19/09/2013,6.0,0.0, ,30.0,15.9,97,52,5.27,28.29
SUNSHINE COAST AIRPORT,20/09/2013,6.8,0.2, ,29.6,17.0,95,19,3.48,29.30
SUNSHINE COAST AIRPORT,21/09/2013,5.9,0.0, ,24.9,8.2,92,26,4.11,29.03
SUNSHINE COAST AIRPORT,22/09/2013,4.5,0.0, ,25.3,11.7,96,53,3.48,25.65
SUNSHINE COAST AIRPORT,23/09/2013,5.1,0.0, ,26.4,13.0,96,58,4.21,28.41
SUNSHINE COAST AIRPORT,24/09/2013,7.3,0.2, ,31.0,14.8,95,32,5.50,28.93
SUNSHINE COAST AIRPORT,25/09/2013,6.3,0.0, ,29.5,18.1,92,42,3.95,28.74
SUNSHINE COAST AIRPORT,26/09/2013,5.8,0.0, ,29.0,18.3,94,57,5.23,28.18
SUNSHINE COAST AIRPORT,27/09/2013,5.2,0.0, ,26.4,17.5,97,54,6.42,26.12
SUNSHINE COAST AIRPORT,28/09/2013,3.1,0.0, ,26.9,19.4,90,60,2.88,11.64
SUNSHINE COAST AIRPORT,29/09/2013,5.1,0.4, ,28.5,13.9,94,49,3.67,24.68
SUNSHINE COAST AIRPORT,30/09/2013,3.7,0.0, ,26.1,20.8,94,67,4.04,16.91
Totals:,,138.4,49.6, ,,,,,, 
