'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for January 2019,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 February 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/01/2019,6.6,0.0, ,29.1,21.3,84,54,4.72,30.18
SUNSHINE COAST AIRPORT,02/01/2019,6.1,0.0, ,29.3,18.6,96,55,3.91,29.85
SUNSHINE COAST AIRPORT,03/01/2019,4.9,0.0, ,29.3,22.5,86,68,5.12,19.80
SUNSHINE COAST AIRPORT,04/01/2019,7.5,0.4, ,29.7,24.3,76,47,5.30,30.41
SUNSHINE COAST AIRPORT,05/01/2019,6.5,0.0, ,30.2,24.7,75,57,4.72,25.45
SUNSHINE COAST AIRPORT,06/01/2019,5.9,0.0, ,30.0,22.4,89,60,4.62,26.09
SUNSHINE COAST AIRPORT,07/01/2019,5.0,0.0, ,29.5,24.9,80,59,6.15,14.18
SUNSHINE COAST AIRPORT,08/01/2019,6.6,0.0, ,29.7,24.8,77,57,6.32,25.00
SUNSHINE COAST AIRPORT,09/01/2019,5.0,0.0, ,29.4,24.8,77,63,5.50,16.23
SUNSHINE COAST AIRPORT,10/01/2019,5.2,0.0, ,30.1,22.8,93,59,3.73,21.82
SUNSHINE COAST AIRPORT,11/01/2019,7.0,0.0, ,29.8,24.3,72,54,5.31,27.75
SUNSHINE COAST AIRPORT,12/01/2019,7.4,0.0, ,29.6,24.4,70,53,5.80,29.15
SUNSHINE COAST AIRPORT,13/01/2019,6.5,0.0, ,29.7,20.7,88,56,6.04,28.68
SUNSHINE COAST AIRPORT,14/01/2019,6.7,0.0, ,29.4,24.4,76,59,6.71,26.37
SUNSHINE COAST AIRPORT,15/01/2019,6.3,0.0, ,29.6,21.1,88,59,4.25,29.83
SUNSHINE COAST AIRPORT,16/01/2019,6.3,0.0, ,29.9,19.7,96,57,4.76,30.27
SUNSHINE COAST AIRPORT,17/01/2019,6.6,0.0, ,29.7,21.4,94,47,4.20,30.19
SUNSHINE COAST AIRPORT,18/01/2019,6.3,0.0, ,30.3,19.1,89,50,4.27,27.46
SUNSHINE COAST AIRPORT,19/01/2019,4.8,0.0, ,29.4,18.9,96,59,3.56,21.19
SUNSHINE COAST AIRPORT,20/01/2019,5.7,0.0, ,30.1,19.4,98,56,3.80,26.83
SUNSHINE COAST AIRPORT,21/01/2019,5.5,0.0, ,30.0,20.6,95,59,4.15,24.78
SUNSHINE COAST AIRPORT,22/01/2019,6.1,0.0, ,30.4,21.2,93,61,4.06,28.86
SUNSHINE COAST AIRPORT,23/01/2019,6.0,0.0, ,30.1,20.9,97,60,4.22,28.57
SUNSHINE COAST AIRPORT,24/01/2019,6.0,0.0, ,30.3,20.5,95,60,4.19,28.18
SUNSHINE COAST AIRPORT,25/01/2019,5.8,0.0, ,30.4,22.1,95,60,3.73,26.84
SUNSHINE COAST AIRPORT,26/01/2019,6.1,0.0, ,30.2,21.3,97,57,4.53,28.07
SUNSHINE COAST AIRPORT,27/01/2019,6.3,0.0, ,30.3,20.5,93,55,4.97,28.22
SUNSHINE COAST AIRPORT,28/01/2019,6.3,0.0, ,30.4,20.7,96,55,4.22,29.62
SUNSHINE COAST AIRPORT,29/01/2019,6.2,0.0, ,30.1,21.9,95,56,4.70,28.07
SUNSHINE COAST AIRPORT,30/01/2019,6.1,0.0, ,30.1,22.7,88,57,4.08,26.85
SUNSHINE COAST AIRPORT,31/01/2019,5.6,0.0, ,29.8,22.0,98,63,3.63,27.26
Totals:,,188.9,0.4, ,,,,,, 
