'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for March 2019,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 April 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/03/2019,5.4,1.0, ,28.0,21.9,78,52,6.82,15.92
SUNSHINE COAST AIRPORT,02/03/2019,5.9,0.8, ,28.2,22.2,82,49,6.81,19.89
SUNSHINE COAST AIRPORT,03/03/2019,5.2,1.8, ,27.7,21.8,83,61,7.12,19.75
SUNSHINE COAST AIRPORT,04/03/2019,4.9,4.6, ,28.2,22.3,82,63,7.34,16.61
SUNSHINE COAST AIRPORT,05/03/2019,4.5,0.2, ,28.6,23.1,86,64,5.72,16.09
SUNSHINE COAST AIRPORT,06/03/2019,4.2,0.6, ,29.3,22.3,97,70,3.45,19.58
SUNSHINE COAST AIRPORT,07/03/2019,4.6,0.0, ,29.9,22.3,97,66,4.71,20.31
SUNSHINE COAST AIRPORT,08/03/2019,5.2,0.8, ,29.1,23.8,88,64,5.91,21.85
SUNSHINE COAST AIRPORT,09/03/2019,5.3,0.2, ,29.4,24.8,92,63,4.32,24.20
SUNSHINE COAST AIRPORT,10/03/2019,5.0,0.0, ,29.3,19.8,98,63,3.94,24.90
SUNSHINE COAST AIRPORT,11/03/2019,6.1,0.0, ,33.7,23.3,91,48,5.05,20.97
SUNSHINE COAST AIRPORT,12/03/2019,6.0,0.0, ,33.8,23.3,86,55,5.02,21.34
SUNSHINE COAST AIRPORT,13/03/2019,5.7,0.0, ,30.2,22.5,85,54,4.57,23.39
SUNSHINE COAST AIRPORT,14/03/2019,4.4,0.0, ,30.0,24.3,94,68,3.63,19.93
SUNSHINE COAST AIRPORT,15/03/2019,5.6,1.8, ,32.7,22.4,98,55,5.37,21.78
SUNSHINE COAST AIRPORT,16/03/2019,2.9,89.0, ,27.5,20.9,98,70,3.45,12.19
SUNSHINE COAST AIRPORT,17/03/2019,3.3,19.6, ,28.4,21.4,99,73,3.18,15.39
SUNSHINE COAST AIRPORT,18/03/2019,3.9,20.0, ,29.0,20.5,100,67,3.69,18.61
SUNSHINE COAST AIRPORT,19/03/2019,4.6,7.8, ,29.0,19.5,97,65,3.55,23.70
SUNSHINE COAST AIRPORT,20/03/2019,4.2,0.0, ,29.4,21.7,96,65,3.57,19.48
SUNSHINE COAST AIRPORT,21/03/2019,4.5,0.0, ,29.6,20.5,99,62,3.49,21.21
SUNSHINE COAST AIRPORT,22/03/2019,4.4,0.0, ,29.7,21.9,99,65,3.34,21.32
SUNSHINE COAST AIRPORT,23/03/2019,4.8,0.0, ,29.8,21.5,99,59,3.67,22.66
SUNSHINE COAST AIRPORT,24/03/2019,4.8,0.0, ,30.2,20.7,98,64,4.39,23.01
SUNSHINE COAST AIRPORT,25/03/2019,4.9,0.0, ,31.1,20.5,99,59,4.42,21.88
SUNSHINE COAST AIRPORT,26/03/2019,4.1,0.0, ,29.6,21.4,96,61,3.02,18.73
SUNSHINE COAST AIRPORT,27/03/2019,1.7,11.2, ,22.7,22.4,96,79,6.25,3.58
SUNSHINE COAST AIRPORT,28/03/2019,2.2,117.8, ,25.5,19.2,97,77,6.23,7.12
SUNSHINE COAST AIRPORT,29/03/2019,4.1,34.4, ,28.0,20.3,93,66,5.24,18.03
SUNSHINE COAST AIRPORT,30/03/2019,2.0,0.6, ,27.5,23.0,99,78,4.62,6.40
SUNSHINE COAST AIRPORT,31/03/2019,4.7,6.8, ,25.3,14.1,99,36,4.00,21.94
Totals:,,139.1,319, ,,,,,, 
