'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for April 2012,,,,,,,,,,
Issued at 22:38 GMT on Tuesday 01 May 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/04/2012,4.8,0.0, ,27.2,18.4,85,52,4.94,20.95
SUNSHINE COAST AIRPORT,02/04/2012,4.8,0.0, ,28.1,17.4,89,51,4.72,21.01
SUNSHINE COAST AIRPORT,03/04/2012,4.8,0.0, ,28.3,16.4,90,47,4.02,21.53
SUNSHINE COAST AIRPORT,04/04/2012,4.8,0.0, ,27.6,18.3,87,51,5.02,20.22
SUNSHINE COAST AIRPORT,05/04/2012,4.5,1.6, ,27.2,18.8,90,51,5.09,17.52
SUNSHINE COAST AIRPORT,06/04/2012,4.5,0.0, ,26.9,18.4,83,50,4.55,18.29
SUNSHINE COAST AIRPORT,07/04/2012,4.1,0.0, ,26.6,14.6,92,48,2.88,20.66
SUNSHINE COAST AIRPORT,08/04/2012,3.4,0.0, ,26.8,14.9,93,56,3.12,14.91
SUNSHINE COAST AIRPORT,09/04/2012,3.8,0.6, ,27.2,15.0,93,57,3.04,19.78
SUNSHINE COAST AIRPORT,10/04/2012,4.6,0.0, ,27.3,16.8,93,52,6.51,17.72
SUNSHINE COAST AIRPORT,11/04/2012,4.7,0.0, ,24.5,16.1,84,52,8.08,17.30
SUNSHINE COAST AIRPORT,12/04/2012,4.3,4.0, ,24.6,15.3,90,55,7.55,18.61
SUNSHINE COAST AIRPORT,13/04/2012,4.0,4.8, ,25.4,16.9,89,52,6.08,13.60
SUNSHINE COAST AIRPORT,14/04/2012,3.2,12.6, ,25.5,18.0,93,62,4.52,13.19
SUNSHINE COAST AIRPORT,15/04/2012,3.2,5.8, ,26.4,18.6,93,63,3.50,14.50
SUNSHINE COAST AIRPORT,16/04/2012,3.1,2.4, ,25.9,18.2,93,65,3.65,14.49
SUNSHINE COAST AIRPORT,17/04/2012,2.9,21.2, ,25.3,18.0,93,67,3.81,12.72
SUNSHINE COAST AIRPORT,18/04/2012,3.3,24.4, ,26.4,17.7,93,64,4.03,15.60
SUNSHINE COAST AIRPORT,19/04/2012,3.5,0.2, ,26.5,16.9,93,60,3.21,17.88
SUNSHINE COAST AIRPORT,20/04/2012,3.4,0.2, ,26.8,18.4,93,66,3.92,16.79
SUNSHINE COAST AIRPORT,21/04/2012,3.4,0.2, ,26.7,16.1,94,64,3.09,18.43
SUNSHINE COAST AIRPORT,22/04/2012,3.0,0.0, ,26.2,15.9,94,61,1.99,16.48
SUNSHINE COAST AIRPORT,23/04/2012,2.9,0.2, ,26.4,16.1,94,68,2.51,16.16
SUNSHINE COAST AIRPORT,24/04/2012,2.6,0.0, ,27.1,19.3,93,65,2.97,10.33
SUNSHINE COAST AIRPORT,25/04/2012,3.1,0.0, ,24.7,19.3,90,41,3.31,9.70
SUNSHINE COAST AIRPORT,26/04/2012,3.5,0.0, ,22.4,8.5,89,33,2.90,18.51
SUNSHINE COAST AIRPORT,27/04/2012,2.1,0.0, ,21.0,12.8,93,57,3.32,5.78
SUNSHINE COAST AIRPORT,28/04/2012,1.3,52.2, ,22.4,17.7,94,83,4.47,2.92
SUNSHINE COAST AIRPORT,29/04/2012,3.0,25.0, ,24.4,16.8,89,65,5.07,12.64
SUNSHINE COAST AIRPORT,30/04/2012,3.8,0.0, ,24.2,18.0,87,56,6.98,13.47
Totals:,,108.4,155.4, ,,,,,, 
