'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for March 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 April 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/03/2013,2.0,4.0, ,27.2,20.4,96,74,2.45,6.61
SUNSHINE COAST AIRPORT,02/03/2013,1.6,5.8, ,24.3,21.5,96,83,3.83,4.88
SUNSHINE COAST AIRPORT,03/03/2013,3.0,56.8, ,26.4,20.8,95,72,8.61,8.84
SUNSHINE COAST AIRPORT,04/03/2013,5.4,11.8, ,27.8,20.7,78,64,8.72,19.71
SUNSHINE COAST AIRPORT,05/03/2013,4.5,0.4, ,27.9,22.8,91,62,8.66,14.32
SUNSHINE COAST AIRPORT,06/03/2013,5.6,2.6, ,27.9,21.4,90,50,7.83,19.36
SUNSHINE COAST AIRPORT,07/03/2013,4.9,1.4, ,27.3,21.3,85,57,7.38,16.52
SUNSHINE COAST AIRPORT,08/03/2013,5.1,0.0, ,28.0,23.4,85,54,7.71,14.52
SUNSHINE COAST AIRPORT,09/03/2013,4.8,1.6, ,27.9,22.1,89,55,7.47,14.44
SUNSHINE COAST AIRPORT,10/03/2013,4.6,2.2, ,28.1,20.1,92,59,6.45,17.33
SUNSHINE COAST AIRPORT,11/03/2013,3.9,2.0, ,27.3,21.0,89,66,7.79,12.53
SUNSHINE COAST AIRPORT,12/03/2013,5.2,4.6, ,27.8,20.6,88,56,8.66,17.32
SUNSHINE COAST AIRPORT,13/03/2013,5.7,3.8, ,28.2,19.6,93,48,6.88,22.75
SUNSHINE COAST AIRPORT,14/03/2013,4.9,0.8, ,28.6,16.3,91,53,4.86,20.66
SUNSHINE COAST AIRPORT,15/03/2013,5.4,0.0, ,28.7,17.4,91,47,4.71,23.20
SUNSHINE COAST AIRPORT,16/03/2013,4.4,0.0, ,28.2,19.6,94,62,3.46,21.43
SUNSHINE COAST AIRPORT,17/03/2013,6.1,0.0, ,32.5,19.0,96,51,6.07,23.41
SUNSHINE COAST AIRPORT,18/03/2013,3.3,3.2, ,25.8,21.0,89,62,8.10,4.60
SUNSHINE COAST AIRPORT,19/03/2013,5.0,1.4, ,26.8,20.7,90,48,7.78,15.29
SUNSHINE COAST AIRPORT,20/03/2013,4.0,4.6, ,26.2,20.1,82,57,6.83,9.11
SUNSHINE COAST AIRPORT,21/03/2013,4.4,0.0, ,27.5,21.1,83,60,5.13,16.40
SUNSHINE COAST AIRPORT,22/03/2013,2.6,4.0, ,26.8,21.6,95,77,2.61,11.96
SUNSHINE COAST AIRPORT,23/03/2013,4.1,0.4, ,29.2,19.4,96,69,2.72,21.15
SUNSHINE COAST AIRPORT,24/03/2013,4.3,0.0, ,29.7,22.1,95,63,4.45,18.40
SUNSHINE COAST AIRPORT,25/03/2013,4.0,2.2, ,28.1,21.1,95,69,3.42,20.16
SUNSHINE COAST AIRPORT,26/03/2013,4.4,0.0, ,28.2,19.3,94,61,4.56,19.95
SUNSHINE COAST AIRPORT,27/03/2013,3.8,0.0, ,27.7,20.3,91,64,4.84,15.11
SUNSHINE COAST AIRPORT,28/03/2013, ,0.2, ,27.7,19.6,94,55,3.46, 
SUNSHINE COAST AIRPORT,29/03/2013, ,0.0, ,28.4,16.8,96,58,2.98, 
SUNSHINE COAST AIRPORT,30/03/2013, ,52.0, ,25.3,21.0,95,63,3.87, 
SUNSHINE COAST AIRPORT,31/03/2013, ,0.2, ,28.2,16.9,97,59,3.05, 
Totals:,,117,166, ,,,,,, 
