'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for March 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/03/2010,2.7,7.2, ,25.7,22.8,94,82,4.78,11.91
SUNSHINE COAST AIRPORT,02/03/2010,2.4,143.6, ,25.2,21.5,94,81,10.38,7.87
SUNSHINE COAST AIRPORT,03/03/2010,4.6,64.0, ,27.2,20.1,90,67,8.77,19.34
SUNSHINE COAST AIRPORT,04/03/2010,3.8,10.2, ,26.5,21.9,94,69,7.35,15.03
SUNSHINE COAST AIRPORT,05/03/2010,3.9,24.0, ,27.2,21.8,90,71,7.02,15.46
SUNSHINE COAST AIRPORT,06/03/2010,3.3,0.0, ,26.9,24.9,92,76,7.44,12.25
SUNSHINE COAST AIRPORT,07/03/2010,5.2,23.0, ,28.5,22.7,88,63,5.76,22.70
SUNSHINE COAST AIRPORT,08/03/2010,4.6,0.0, ,29.5,22.3,92,58,2.99,20.57
SUNSHINE COAST AIRPORT,09/03/2010,5.0,0.0, ,29.1,19.6,94,66,3.03,25.99
SUNSHINE COAST AIRPORT,10/03/2010, , , ,30.3, ,94,58,3.32,24.52
SUNSHINE COAST AIRPORT,11/03/2010, ,35.8, , ,21.8,100,68,5.54,16.37
SUNSHINE COAST AIRPORT,12/03/2010,5.3, , ,26.8,20.2,91,58,10.73,20.35
SUNSHINE COAST AIRPORT,13/03/2010,5.0,14.8, ,25.9,19.3,93,57,9.48,20.75
SUNSHINE COAST AIRPORT,14/03/2010,5.9,12.0, ,27.8,19.8,89,55,7.72,25.78
SUNSHINE COAST AIRPORT,15/03/2010,4.1,2.6, ,24.5,18.8,92,60,5.24,19.12
SUNSHINE COAST AIRPORT,16/03/2010,4.4,31.8, ,26.6,19.2,93,62,5.69,20.08
SUNSHINE COAST AIRPORT,17/03/2010,5.4,7.0, ,27.3,18.3,90,58,7.15,25.46
SUNSHINE COAST AIRPORT,18/03/2010,6.1,0.0, ,27.4,22.4,87,51,8.72,24.27
SUNSHINE COAST AIRPORT,19/03/2010,6.8,1.2, ,28.6,20.8,72,44,7.85,22.17
SUNSHINE COAST AIRPORT,20/03/2010,5.4,0.2, ,28.0,23.1,87,54,6.65,20.22
SUNSHINE COAST AIRPORT,21/03/2010,4.0,3.8, ,27.8,22.2,90,64,4.61,15.96
SUNSHINE COAST AIRPORT,22/03/2010,2.7,0.4, ,25.6,20.2,93,75,1.79,13.46
SUNSHINE COAST AIRPORT,23/03/2010,4.7,0.2, ,28.2,18.9,93,58,2.92,24.18
SUNSHINE COAST AIRPORT,24/03/2010,4.9,0.0, ,28.2,19.4,94,61,4.71,24.50
SUNSHINE COAST AIRPORT,25/03/2010,5.9,0.0, ,28.0,22.9,70,55,5.75,23.69
SUNSHINE COAST AIRPORT,26/03/2010,4.8,0.0, ,27.4,19.3,91,57,3.64,24.61
SUNSHINE COAST AIRPORT,27/03/2010,4.5,0.0, ,27.2,16.8,94,61,3.50,24.40
SUNSHINE COAST AIRPORT,28/03/2010,4.5,4.4, ,27.5,20.2,92,59,3.72,21.99
SUNSHINE COAST AIRPORT,29/03/2010,4.4,3.4, ,27.4,20.2,93,62,3.27,23.08
SUNSHINE COAST AIRPORT,30/03/2010,4.2,0.8, ,27.6,18.5,94,62,3.06,22.03
SUNSHINE COAST AIRPORT,31/03/2010,3.7,4.2, ,27.1,19.3,94,68,3.08,19.17
Totals:,,132.2,394.6, ,,,,,, 
