'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for August 2016,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 September 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/08/2016,2.5,0.0, ,22.9,8.2,98,59,2.56,16.38
SUNSHINE COAST AIRPORT,02/08/2016,2.4,0.0, ,24.7,11.2,98,58,3.39,8.59
SUNSHINE COAST AIRPORT,03/08/2016,3.3,1.0, ,20.2,13.2,95,39,4.83,15.58
SUNSHINE COAST AIRPORT,04/08/2016,4.6,0.0, ,22.0,10.5,73,42,8.33,14.10
SUNSHINE COAST AIRPORT,05/08/2016,4.1,0.0, ,21.5,13.3,72,48,6.73,15.56
SUNSHINE COAST AIRPORT,06/08/2016,2.6,0.0, ,20.4,13.1,95,59,5.18,11.72
SUNSHINE COAST AIRPORT,07/08/2016,2.3,6.8, ,20.1,13.7,97,66,3.12,14.60
SUNSHINE COAST AIRPORT,08/08/2016,2.7,0.0, ,21.8,9.9,98,49,2.71,15.90
SUNSHINE COAST AIRPORT,09/08/2016,2.8,0.2, ,21.9,8.9,97,51,2.72,16.49
SUNSHINE COAST AIRPORT,10/08/2016,3.4,0.2, ,23.9,9.4,98,46,3.69,16.96
SUNSHINE COAST AIRPORT,11/08/2016,4.0,0.0, ,26.2,10.3,97,40,4.05,17.26
SUNSHINE COAST AIRPORT,12/08/2016,2.8,15.2, ,21.6,12.8,98,59,3.49,16.36
SUNSHINE COAST AIRPORT,13/08/2016,3.4,0.2, ,23.7,9.1,99,30,2.62,16.69
SUNSHINE COAST AIRPORT,14/08/2016,3.4,0.0, ,22.3,7.2,97,49,4.83,17.16
SUNSHINE COAST AIRPORT,15/08/2016,4.5,0.6, ,23.1,13.7,80,43,6.78,16.32
SUNSHINE COAST AIRPORT,16/08/2016,4.1,0.0, ,22.6,16.4,87,45,6.57,15.30
SUNSHINE COAST AIRPORT,17/08/2016,3.0,1.4, ,22.2,11.8,95,52,3.73,15.02
SUNSHINE COAST AIRPORT,18/08/2016,2.9,3.4, ,21.3,12.3,96,53,3.65,15.02
SUNSHINE COAST AIRPORT,19/08/2016,3.4,0.0, ,23.6,8.3,98,40,2.89,17.99
SUNSHINE COAST AIRPORT,20/08/2016,3.4,0.0, ,24.9,12.8,98,56,3.97,17.09
SUNSHINE COAST AIRPORT,21/08/2016,3.4,12.0, ,20.9,10.3,97,38,3.48,18.72
SUNSHINE COAST AIRPORT,22/08/2016,2.9,0.0, ,23.4,10.6,98,61,2.99,17.01
SUNSHINE COAST AIRPORT,23/08/2016,4.0,0.0, ,26.6,15.8,95,50,4.57,17.18
SUNSHINE COAST AIRPORT,24/08/2016,2.8,0.8, ,26.2,18.9,98,55,3.77,9.08
SUNSHINE COAST AIRPORT,25/08/2016,4.1,0.8, ,22.7,15.7,97,28,4.33,17.44
SUNSHINE COAST AIRPORT,26/08/2016,3.4,0.0, ,20.3,4.7,95,33,3.12,19.04
SUNSHINE COAST AIRPORT,27/08/2016,3.8,0.0, ,21.8,6.9,93,27,3.44,17.80
SUNSHINE COAST AIRPORT,28/08/2016,3.6,0.0, ,21.8,5.2,96,40,3.52,19.57
SUNSHINE COAST AIRPORT,29/08/2016,3.1,0.0, ,22.3,8.2,98,57,3.00,18.86
SUNSHINE COAST AIRPORT,30/08/2016,3.3,0.0, ,23.1,9.7,98,50,2.75,18.54
SUNSHINE COAST AIRPORT,31/08/2016,2.6,0.0, ,23.0,10.4,98,60,2.65,12.77
Totals:,,102.6,42.6, ,,,,,, 
