'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for May 2012,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 June 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/05/2012,3.1,6.0, ,24.4,16.3,92,65,5.34,14.35
SUNSHINE COAST AIRPORT,02/05/2012,2.7,24.8, ,24.1,17.5,93,59,3.73,10.30
SUNSHINE COAST AIRPORT,03/05/2012,3.2,4.2, ,25.0,16.3,93,60,4.53,14.29
SUNSHINE COAST AIRPORT,04/05/2012,2.2,3.2, ,22.2,18.2,92,73,3.83,10.66
SUNSHINE COAST AIRPORT,05/05/2012,3.0,1.2, ,24.5,13.9,93,53,3.07,15.75
SUNSHINE COAST AIRPORT,06/05/2012,3.1,0.2, ,23.4,9.2,93,30,2.24,17.10
SUNSHINE COAST AIRPORT,07/05/2012,3.1,0.4, ,23.9,9.1,93,41,2.54,16.55
SUNSHINE COAST AIRPORT,08/05/2012,2.9,0.0, ,23.5,10.5,94,49,2.83,15.77
SUNSHINE COAST AIRPORT,09/05/2012,2.9,0.0, ,24.3,11.0,94,48,2.73,15.71
SUNSHINE COAST AIRPORT,10/05/2012,2.4,0.0, ,24.4,11.3,94,55,1.50,15.33
SUNSHINE COAST AIRPORT,11/05/2012,2.7,0.2, ,24.0,10.8,94,54,2.47,15.46
SUNSHINE COAST AIRPORT,12/05/2012,3.5,0.0, ,26.3,11.4,94,34,3.07,15.35
SUNSHINE COAST AIRPORT,13/05/2012,3.7,0.2, ,26.7,11.4,92,32,3.09,15.24
SUNSHINE COAST AIRPORT,14/05/2012,3.6,0.0, ,21.0,7.4,75,32,4.13,15.13
SUNSHINE COAST AIRPORT,15/05/2012,3.5,0.0, ,22.6,8.5,80,37,3.91,14.89
SUNSHINE COAST AIRPORT,16/05/2012,3.4,0.0, ,22.6,13.4,85,49,4.71,14.88
SUNSHINE COAST AIRPORT,17/05/2012,3.0,0.0, ,23.6,13.1,92,56,4.41,13.99
SUNSHINE COAST AIRPORT,18/05/2012,2.5,0.0, ,22.6,12.6,94,59,3.60,12.89
SUNSHINE COAST AIRPORT,19/05/2012,2.9,0.8, ,23.7,13.3,92,47,3.25,14.13
SUNSHINE COAST AIRPORT,20/05/2012,2.4,0.0, ,22.5,10.2,94,49,2.80,10.40
SUNSHINE COAST AIRPORT,21/05/2012,2.5,1.0, ,23.4,11.0,93,57,3.24,12.41
SUNSHINE COAST AIRPORT,22/05/2012,2.2,4.0, ,22.8,15.6,92,60,2.43,10.99
SUNSHINE COAST AIRPORT,23/05/2012,2.1,0.0, ,23.5,11.9,93,63,2.89,9.64
SUNSHINE COAST AIRPORT,24/05/2012,2.6,2.6, ,24.3,14.9,93,58,4.54,8.12
SUNSHINE COAST AIRPORT,25/05/2012,1.2,1.6, ,20.4,18.1,93,75,2.57,2.98
SUNSHINE COAST AIRPORT,26/05/2012,2.8,13.6, ,20.4,10.9,91,31,3.28,11.26
SUNSHINE COAST AIRPORT,27/05/2012,2.8,0.2, ,21.5,3.5,93,43,3.48,13.48
SUNSHINE COAST AIRPORT,28/05/2012,3.5,0.0, ,21.7,10.2,87,48,6.48,13.90
SUNSHINE COAST AIRPORT,29/05/2012,2.9,0.8, ,22.1,14.7,91,62,6.62,12.53
SUNSHINE COAST AIRPORT,30/05/2012,3.3,20.2, ,22.6,15.2,91,54,6.68,12.98
SUNSHINE COAST AIRPORT,31/05/2012,2.6,10.8, ,22.0,15.7,91,62,6.88,5.94
Totals:,,88.3,96, ,,,,,, 
