'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for February 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 March 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/02/2013,5.7,0.4, ,29.9,21.8,92,55,4.09,24.93
SUNSHINE COAST AIRPORT,02/02/2013,7.7,5.8, ,33.3,20.6,95,21,3.89,28.94
SUNSHINE COAST AIRPORT,03/02/2013,6.8,0.0, ,27.7,20.2,78,43,5.73,27.61
SUNSHINE COAST AIRPORT,04/02/2013,6.2,0.0, ,29.1,17.5,90,50,7.31,23.37
SUNSHINE COAST AIRPORT,05/02/2013,5.2,0.0, ,29.0,20.5,95,57,6.76,19.67
SUNSHINE COAST AIRPORT,06/02/2013,4.9,20.2, ,28.2,18.8,95,60,6.18,20.43
SUNSHINE COAST AIRPORT,07/02/2013,5.4,3.4, ,28.2,19.0,93,56,5.54,23.40
SUNSHINE COAST AIRPORT,08/02/2013,4.2,0.2, ,27.8,19.6,90,62,4.83,16.41
SUNSHINE COAST AIRPORT,09/02/2013,4.3,0.6, ,27.6,22.0,93,55,4.63,15.78
SUNSHINE COAST AIRPORT,10/02/2013,6.1,6.4, ,28.3,21.3,90,49,4.23,27.88
SUNSHINE COAST AIRPORT,11/02/2013,6.2,0.0, ,29.4,19.4,93,48,5.42,26.41
SUNSHINE COAST AIRPORT,12/02/2013,6.1,0.0, ,29.0,20.8,87,53,6.02,25.72
SUNSHINE COAST AIRPORT,13/02/2013,4.4,0.0, ,27.8,20.7,94,62,6.96,16.03
SUNSHINE COAST AIRPORT,14/02/2013,5.0,6.2, ,28.7,19.9,92,59,6.30,19.30
SUNSHINE COAST AIRPORT,15/02/2013,2.3,1.2, ,24.3,21.7,96,66,4.89,5.38
SUNSHINE COAST AIRPORT,16/02/2013,3.6,51.8, ,27.0,19.9,95,65,5.62,13.03
SUNSHINE COAST AIRPORT,17/02/2013,3.3,41.2, ,25.6,20.6,95,74,6.05,14.53
SUNSHINE COAST AIRPORT,18/02/2013,2.0,21.4, ,24.1,20.7,95,74,7.48,2.77
SUNSHINE COAST AIRPORT,19/02/2013,2.2,73.6, ,26.5,20.9,95,84,8.67,7.58
SUNSHINE COAST AIRPORT,20/02/2013,6.0,12.4, ,30.7,19.8,94,52,5.56,24.18
SUNSHINE COAST AIRPORT,21/02/2013,5.8,0.4, ,30.6,21.1,91,51,7.05,19.14
SUNSHINE COAST AIRPORT,22/02/2013,6.0,1.2, ,31.8,21.0,89,43,4.63,20.80
SUNSHINE COAST AIRPORT,23/02/2013,7.1,0.0, ,33.3,19.3,89,36,4.85,25.39
SUNSHINE COAST AIRPORT,24/02/2013,3.3,2.2, ,29.4,22.8,94,75,3.40,13.51
SUNSHINE COAST AIRPORT,25/02/2013,1.6,22.8, ,25.3,22.7,96,84,8.00,3.19
SUNSHINE COAST AIRPORT,26/02/2013,2.2,73.0, ,27.2,21.9,95,78,7.21,4.78
SUNSHINE COAST AIRPORT,27/02/2013,4.0,24.4, ,28.4,21.5,96,67,5.90,15.68
SUNSHINE COAST AIRPORT,28/02/2013,3.5,26.4, ,27.6,21.5,95,68,4.62,13.61
Totals:,,131.1,395.2, ,,,,,, 
