'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for December 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 January 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/12/2015,5.4,0.0, ,30.0,20.6,96,61,4.78,24.15
SUNSHINE COAST AIRPORT,02/12/2015,3.2,0.0, ,30.1,22.6,97,66,3.21,11.23
SUNSHINE COAST AIRPORT,03/12/2015,4.3,29.8, ,25.3,19.5,97,62,7.91,17.88
SUNSHINE COAST AIRPORT,04/12/2015,5.4,3.0, ,26.7,18.4,82,56,7.74,19.55
SUNSHINE COAST AIRPORT,05/12/2015,5.6,0.2, ,27.5,18.5,84,58,6.33,23.34
SUNSHINE COAST AIRPORT,06/12/2015,5.9,0.0, ,27.9,16.9,93,55,5.00,28.49
SUNSHINE COAST AIRPORT,07/12/2015,5.6,0.0, ,29.3,17.3,93,61,4.77,26.27
SUNSHINE COAST AIRPORT,08/12/2015,6.5,1.8, ,30.2,21.3,90,53,4.00,29.49
SUNSHINE COAST AIRPORT,09/12/2015,5.3,0.0, ,29.8,19.3,96,57,4.29,22.85
SUNSHINE COAST AIRPORT,10/12/2015,5.5,0.0, ,30.6,19.5,95,61,4.34,24.80
SUNSHINE COAST AIRPORT,11/12/2015,6.9,0.0, ,31.1,20.7,93,49,5.69,28.73
SUNSHINE COAST AIRPORT,12/12/2015,1.8,2.4, ,25.4,20.2,95,71,3.74,3.07
SUNSHINE COAST AIRPORT,13/12/2015,4.3,7.4, ,28.3,18.5,95,56,5.06,14.78
SUNSHINE COAST AIRPORT,14/12/2015,6.1,4.0, ,28.4,16.9,95,53,3.44,30.86
SUNSHINE COAST AIRPORT,15/12/2015,5.7,0.0, ,28.9,15.9,97,53,2.51,29.06
SUNSHINE COAST AIRPORT,16/12/2015,4.4,0.0, ,28.8,18.5,95,52,4.00,15.64
SUNSHINE COAST AIRPORT,17/12/2015,6.8,0.0, ,29.7,23.1,87,50,6.39,26.68
SUNSHINE COAST AIRPORT,18/12/2015,6.5,4.6, ,28.6,19.9,90,49,5.09,28.76
SUNSHINE COAST AIRPORT,19/12/2015,6.1,0.0, ,28.6,18.1,93,49,3.67,29.21
SUNSHINE COAST AIRPORT,20/12/2015,6.1,0.2, ,30.1,16.7,95,51,4.48,26.94
SUNSHINE COAST AIRPORT,21/12/2015,6.9,0.0, ,30.9,18.9,92,48,4.51,30.98
SUNSHINE COAST AIRPORT,22/12/2015,5.9,0.0, ,30.8,18.3,95,51,3.69,25.88
SUNSHINE COAST AIRPORT,23/12/2015,6.6,0.0, ,30.6,17.8,95,48,4.24,29.71
SUNSHINE COAST AIRPORT,24/12/2015,2.8,0.0, ,28.6,20.6,94,63,3.76,7.32
SUNSHINE COAST AIRPORT,25/12/2015,4.8,4.4, ,28.5,20.2,94,63,5.07,20.62
SUNSHINE COAST AIRPORT,26/12/2015,5.8,0.2, ,30.6,19.4,94,59,4.21,26.53
SUNSHINE COAST AIRPORT,27/12/2015,3.2,0.0, ,29.5,22.7,97,73,4.24,11.79
SUNSHINE COAST AIRPORT,28/12/2015,4.2,28.0, ,26.7,21.4,95,59,8.86,12.32
SUNSHINE COAST AIRPORT,29/12/2015,6.7,0.8, ,27.7,19.6,82,49,8.31,25.23
SUNSHINE COAST AIRPORT,30/12/2015,6.9,1.2, ,28.3,17.5,89,45,7.30,29.22
SUNSHINE COAST AIRPORT,31/12/2015,7.7,0.0, ,28.5,20.6,70,42,7.78,26.69
Totals:,,168.9,88, ,,,,,, 
