'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for February 2016,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 March 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/02/2016,6.8,3.4, ,36.8,23.3,97,49,4.80,23.12
SUNSHINE COAST AIRPORT,02/02/2016,6.1,4.6, ,37.0,24.8,96,47,4.56,18.11
SUNSHINE COAST AIRPORT,03/02/2016,4.2,17.6, ,31.4,21.4,97,65,2.47,18.14
SUNSHINE COAST AIRPORT,04/02/2016,1.9,1.0, ,28.4,25.1,96,79,4.97,4.41
SUNSHINE COAST AIRPORT,05/02/2016,3.9,10.2, ,28.1,22.2,93,66,7.30,11.95
SUNSHINE COAST AIRPORT,06/02/2016,4.5,9.4, ,29.8,22.2,96,65,7.16,15.93
SUNSHINE COAST AIRPORT,07/02/2016,3.8,4.0, ,27.2,22.0,95,67,6.66,13.78
SUNSHINE COAST AIRPORT,08/02/2016,6.5,1.2, ,29.5,21.2,79,52,6.43,25.11
SUNSHINE COAST AIRPORT,09/02/2016,6.0,0.4, ,29.9,21.3,92,52,7.24,21.79
SUNSHINE COAST AIRPORT,10/02/2016,4.7,9.0, ,28.8,20.4,94,61,6.13,18.34
SUNSHINE COAST AIRPORT,11/02/2016,5.1,3.4, ,29.6,21.6,89,61,6.23,19.01
SUNSHINE COAST AIRPORT,12/02/2016,6.0,0.6, ,30.3,21.4,88,54,6.94,21.35
SUNSHINE COAST AIRPORT,13/02/2016,3.4,0.4, ,26.2,21.5,95,67,7.02,10.89
SUNSHINE COAST AIRPORT,14/02/2016,5.1,17.0, ,30.0,21.5,94,58,5.48,19.74
SUNSHINE COAST AIRPORT,15/02/2016,6.3,0.0, ,31.1,21.5,94,55,5.27,27.35
SUNSHINE COAST AIRPORT,16/02/2016,5.7,0.0, ,30.6,21.6,96,62,3.66,26.93
SUNSHINE COAST AIRPORT,17/02/2016,4.8,0.0, ,31.1,22.9,94,62,3.08,20.91
SUNSHINE COAST AIRPORT,18/02/2016,5.4,0.0, ,31.3,23.2,94,59,4.45,22.49
SUNSHINE COAST AIRPORT,19/02/2016,5.2,0.2, ,32.2,22.2,94,62,4.02,21.82
SUNSHINE COAST AIRPORT,20/02/2016,5.6,0.2, ,30.3,22.2,94,57,4.76,24.30
SUNSHINE COAST AIRPORT,21/02/2016,6.2,0.0, ,30.9,24.7,81,58,8.09,19.97
SUNSHINE COAST AIRPORT,22/02/2016,6.0,0.0, ,30.2,24.7,81,58,8.41,18.40
SUNSHINE COAST AIRPORT,23/02/2016,5.8,2.0, ,29.6,21.0,89,56,6.59,23.03
SUNSHINE COAST AIRPORT,24/02/2016,6.0,0.0, ,29.7,23.4,75,54,5.98,20.30
SUNSHINE COAST AIRPORT,25/02/2016,5.5,0.0, ,29.8,18.3,94,51,3.23,25.70
SUNSHINE COAST AIRPORT,26/02/2016,5.5,0.0, ,30.2,17.7,97,55,3.35,26.37
SUNSHINE COAST AIRPORT,27/02/2016,6.3,0.0, ,31.3,22.9,93,51,8.09,21.24
SUNSHINE COAST AIRPORT,28/02/2016,5.6,0.2, ,30.8,22.3,94,60,6.81,22.45
SUNSHINE COAST AIRPORT,29/02/2016,5.0,0.0, ,30.3,23.3,91,63,7.13,18.33
Totals:,,152.9,84.8, ,,,,,, 
