'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for April 2013,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 May 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/04/2013,3.8,12.6, ,26.6,19.6,96,62,3.72,18.25
SUNSHINE COAST AIRPORT,02/04/2013,4.5,8.6, ,27.3,18.0,96,57,3.93,22.83
SUNSHINE COAST AIRPORT,03/04/2013,4.3,0.0, ,27.2,17.8,96,53,3.63,21.39
SUNSHINE COAST AIRPORT,04/04/2013,3.8,16.8, ,25.1,18.3,94,68,6.15,19.84
SUNSHINE COAST AIRPORT,05/04/2013,4.2,26.8, ,25.9,18.5,96,54,8.16,13.95
SUNSHINE COAST AIRPORT,06/04/2013,4.6,3.4, ,26.1,19.7,90,51,7.03,16.20
SUNSHINE COAST AIRPORT,07/04/2013,2.8,2.2, ,24.2,18.0,94,67,4.51,10.93
SUNSHINE COAST AIRPORT,08/04/2013,3.2,0.0, ,25.8,17.7,95,71,5.22,15.55
SUNSHINE COAST AIRPORT,09/04/2013,2.6,33.8, ,24.3,17.8,95,74,4.23,12.46
SUNSHINE COAST AIRPORT,10/04/2013,2.4,52.2, ,22.5,17.6,96,69,5.17,8.74
SUNSHINE COAST AIRPORT,11/04/2013,3.5,27.2, ,25.4,17.4,93,63,6.67,13.12
SUNSHINE COAST AIRPORT,12/04/2013,3.5,15.2, ,25.5,13.1,91,64,8.20,12.03
SUNSHINE COAST AIRPORT,13/04/2013,1.7,10.6, ,23.4,20.6,96,83,6.61,5.51
SUNSHINE COAST AIRPORT,14/04/2013,3.9,23.0, ,26.2,18.0,95,61,4.10,20.16
SUNSHINE COAST AIRPORT,15/04/2013,2.9,0.0, ,25.9,17.1,97,68,2.01,15.76
SUNSHINE COAST AIRPORT,16/04/2013,3.2,0.2, ,27.6,16.7,97,66,3.16,15.57
SUNSHINE COAST AIRPORT,17/04/2013,3.3,2.0, ,25.1,15.7,96,66,2.50,20.35
SUNSHINE COAST AIRPORT,18/04/2013, ,0.2, , ,17.5,100,52,3.04,21.75
SUNSHINE COAST AIRPORT,19/04/2013, , , , , ,100,25,1.42,22.75
SUNSHINE COAST AIRPORT,20/04/2013, , , ,27.0, ,93,23,2.84,23.05
SUNSHINE COAST AIRPORT,21/04/2013,3.8,0.0, ,23.6,8.8,95,47,3.24,21.73
SUNSHINE COAST AIRPORT,22/04/2013,4.6,0.0, ,27.8,12.6,97,41,3.76,21.74
SUNSHINE COAST AIRPORT,23/04/2013,4.5,0.2, ,30.6,17.8,94,51,3.73,19.77
SUNSHINE COAST AIRPORT,24/04/2013,3.7,0.0, ,26.9,16.4,95,61,4.01,19.10
SUNSHINE COAST AIRPORT,25/04/2013,3.2,0.0, ,26.4,14.8,96,65,2.27,19.48
SUNSHINE COAST AIRPORT,26/04/2013,3.2,0.0, ,26.5,14.4,97,56,2.91,16.18
SUNSHINE COAST AIRPORT,27/04/2013,3.7,0.2, ,26.4,13.7,96,50,3.49,18.67
SUNSHINE COAST AIRPORT,28/04/2013,3.7,0.0, ,26.2,15.9,95,56,3.13,20.13
SUNSHINE COAST AIRPORT,29/04/2013,3.5,0.0, ,26.7,13.4,97,61,3.63,19.43
SUNSHINE COAST AIRPORT,30/04/2013,3.7,0.6, ,26.6,18.9,94,52,3.49,17.87
Totals:,,95.8,235.8, ,,,,,, 
