'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for January 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 February 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/01/2013,6.8,0.0, ,29.6,23.9,82,54,4.14,30.47
SUNSHINE COAST AIRPORT,02/01/2013,6.3,0.0, ,30.5,19.2,91,59,3.51,30.55
SUNSHINE COAST AIRPORT,03/01/2013,6.8,0.0, ,30.1,24.3,83,50,8.17,21.90
SUNSHINE COAST AIRPORT,04/01/2013,7.5,0.0, ,29.8,22.6,70,46,6.57,26.13
SUNSHINE COAST AIRPORT,05/01/2013,6.6,0.0, ,30.3,23.8,77,44,5.50,21.53
SUNSHINE COAST AIRPORT,06/01/2013,5.9,0.4, ,29.8,22.3,84,49,6.09,19.09
SUNSHINE COAST AIRPORT,07/01/2013,6.5,0.2, ,29.2,22.7,70,49,6.95,19.27
SUNSHINE COAST AIRPORT,08/01/2013,7.3,0.0, ,30.9,23.6,84,47,5.60,28.58
SUNSHINE COAST AIRPORT,09/01/2013,8.5,0.0, ,33.8,18.9,90,39,6.71,30.43
SUNSHINE COAST AIRPORT,10/01/2013,7.2,0.0, ,31.9,23.6,83,56,6.64,27.97
SUNSHINE COAST AIRPORT,11/01/2013,6.5,1.6, ,31.9,23.9,90,62,5.94,27.80
SUNSHINE COAST AIRPORT,12/01/2013,7.1,0.0, ,32.1,24.3,87,58,5.91,29.52
SUNSHINE COAST AIRPORT,13/01/2013,7.1,0.0, ,31.6,22.0,88,55,5.98,30.28
SUNSHINE COAST AIRPORT,14/01/2013, ,0.0, , ,20.1, , , ,12.77
SUNSHINE COAST AIRPORT,15/01/2013, , , ,28.6, , , , ,8.66
SUNSHINE COAST AIRPORT,16/01/2013,6.5,0.6, ,29.3,19.2,91,47,3.98,29.85
SUNSHINE COAST AIRPORT,17/01/2013,6.0,0.0, ,29.1,14.5,97,46,3.23,29.45
SUNSHINE COAST AIRPORT,18/01/2013, ,0.0, , ,17.1,100,52,4.11,29.93
SUNSHINE COAST AIRPORT,19/01/2013, , , ,31.6, ,90,57,5.79,29.74
SUNSHINE COAST AIRPORT,20/01/2013,6.4,0.0, ,31.0,21.8,89,56,4.35,27.97
SUNSHINE COAST AIRPORT,21/01/2013,6.5,0.0, ,30.2,20.3,90,51,4.03,29.48
SUNSHINE COAST AIRPORT,22/01/2013,5.9,1.4, ,30.8,21.7,92,56,4.21,25.39
SUNSHINE COAST AIRPORT,23/01/2013,6.6,0.2, ,32.1,20.5,92,52,4.01,28.72
SUNSHINE COAST AIRPORT,24/01/2013,2.6,0.4, ,26.6,23.3,95,70,5.78,6.25
SUNSHINE COAST AIRPORT,25/01/2013,2.1,55.0, ,26.1,22.1,96,83,7.96,6.91
SUNSHINE COAST AIRPORT,26/01/2013,1.5,21.6, ,25.6,23.1,97,87,10.90,3.15
SUNSHINE COAST AIRPORT,27/01/2013, ,134.0, , ,22.9,96,88,13.71,2.65
SUNSHINE COAST AIRPORT,28/01/2013, , , ,29.2, ,96,73,9.21,14.05
SUNSHINE COAST AIRPORT,29/01/2013,5.8,1.6, ,31.0,21.8,96,70,3.18,29.06
SUNSHINE COAST AIRPORT,30/01/2013,5.5,0.0, ,31.4,23.9,96,70,3.81,25.73
SUNSHINE COAST AIRPORT,31/01/2013,5.3,21.2, ,29.5,22.7,94,57,4.21,22.86
Totals:,,150.8,238.2, ,,,,,, 
