'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for October 2012,,,,,,,,,,
Issued at 22:38 GMT on Thursday 01 November 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/10/2012,2.5,2.2, ,20.6,17.1,90,63,4.87,7.38
SUNSHINE COAST AIRPORT,02/10/2012,4.3,17.0, ,23.3,15.5,90,56,6.83,19.74
SUNSHINE COAST AIRPORT,03/10/2012,4.3,0.0, ,23.5,15.1,90,52,5.05,20.30
SUNSHINE COAST AIRPORT,04/10/2012,4.7,0.0, ,24.6,10.2,93,48,3.74,25.79
SUNSHINE COAST AIRPORT,05/10/2012,5.5,0.0, ,26.4,11.2,92,43,4.89,25.96
SUNSHINE COAST AIRPORT,06/10/2012,7.1,0.0, ,29.9,14.1,85,28,5.62,26.09
SUNSHINE COAST AIRPORT,07/10/2012,8.2,0.0, ,32.8,15.0,82,29,6.59,26.22
SUNSHINE COAST AIRPORT,08/10/2012,4.1,0.0, ,25.5,19.9,86,59,5.49,15.01
SUNSHINE COAST AIRPORT,09/10/2012,5.1,0.2, ,26.8,16.3,92,54,3.47,26.22
SUNSHINE COAST AIRPORT,10/10/2012,4.7,0.0, ,27.0,17.9,93,66,5.38,23.50
SUNSHINE COAST AIRPORT,11/10/2012,3.8,0.0, ,28.6,20.9,91,55,4.86,10.08
SUNSHINE COAST AIRPORT,12/10/2012,5.7,12.6, ,21.6,12.1,92,25,5.79,26.91
SUNSHINE COAST AIRPORT,13/10/2012,5.2,0.0, ,22.5,7.6,87,29,4.01,27.00
SUNSHINE COAST AIRPORT,14/10/2012,4.7,0.0, ,24.0,8.9,93,51,3.75,26.59
SUNSHINE COAST AIRPORT,15/10/2012,4.6,0.0, ,24.1,14.6,89,52,4.81,21.95
SUNSHINE COAST AIRPORT,16/10/2012,4.8,0.0, ,25.1,10.6,93,47,3.01,26.34
SUNSHINE COAST AIRPORT,17/10/2012,6.0,0.0, ,26.6,11.1,92,38,5.20,27.50
SUNSHINE COAST AIRPORT,18/10/2012,5.1,0.0, ,26.3,14.4,87,58,4.14,26.51
SUNSHINE COAST AIRPORT,19/10/2012,5.4,0.0, ,26.1,15.2,93,54,4.85,28.59
SUNSHINE COAST AIRPORT,20/10/2012,7.7,0.0, ,30.9,15.8,90,27,5.76,28.72
SUNSHINE COAST AIRPORT,21/10/2012,6.2,0.0, ,29.2,18.3,93,41,3.58,28.80
SUNSHINE COAST AIRPORT,22/10/2012,5.6,0.0, ,28.7,19.3,92,64,5.23,28.07
SUNSHINE COAST AIRPORT,23/10/2012,7.2,0.0, ,24.0,16.1,71,36,9.61,28.67
SUNSHINE COAST AIRPORT,24/10/2012,6.6,0.0, ,24.1,15.6,64,40,7.30,26.29
SUNSHINE COAST AIRPORT,25/10/2012,5.4,0.0, ,24.9,13.6,89,46,3.92,28.48
SUNSHINE COAST AIRPORT,26/10/2012,6.7,0.0, ,29.5,11.8,92,37,4.85,29.52
SUNSHINE COAST AIRPORT,27/10/2012,5.7,0.0, ,27.6,14.2,91,56,5.94,28.15
SUNSHINE COAST AIRPORT,28/10/2012,4.8,1.4, ,23.2,18.2,87,51,8.54,17.24
SUNSHINE COAST AIRPORT,29/10/2012,5.1,1.2, ,23.8,17.3,79,48,6.11,19.47
SUNSHINE COAST AIRPORT,30/10/2012,4.2,0.2, ,24.2,14.2,91,60,3.52,21.65
SUNSHINE COAST AIRPORT,31/10/2012,4.7,0.0, ,26.3,13.0,93,59,2.97,25.38
Totals:,,165.7,34.8, ,,,,,, 
