'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SUNSHINE COAST AIRPORT Queensland for June 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SUNSHINE COAST AIRPORT,01/06/2010,2.5,0.2, ,22.1,7.8,94,51,2.72,16.29
SUNSHINE COAST AIRPORT,02/06/2010,2.7,0.0, ,23.6,13.2,94,47,2.88,14.84
SUNSHINE COAST AIRPORT,03/06/2010,2.6,0.0, ,22.9,11.8,95,47,3.00,13.86
SUNSHINE COAST AIRPORT,04/06/2010, , , ,23.1, ,95,44,3.91,16.14
SUNSHINE COAST AIRPORT,05/06/2010,3.2,0.0, ,24.0,11.0,91,44,3.67,16.01
SUNSHINE COAST AIRPORT,06/06/2010,3.5,0.2, ,22.4,8.2,90,34,4.18,16.33
SUNSHINE COAST AIRPORT,07/06/2010,3.0,0.0, ,21.1,9.2,91,46,4.41,15.75
SUNSHINE COAST AIRPORT,08/06/2010,2.5,0.0, ,21.7,12.0,93,60,4.29,14.64
SUNSHINE COAST AIRPORT,09/06/2010,2.7,4.0, ,25.0,13.7,95,43,2.45,15.38
SUNSHINE COAST AIRPORT,10/06/2010,2.7,0.0, ,18.1,10.2,92,35,3.64,14.15
SUNSHINE COAST AIRPORT,11/06/2010,2.2,0.0, ,21.1,7.8,94,51,2.63,13.40
SUNSHINE COAST AIRPORT,12/06/2010,3.1,0.0, ,19.5,7.1,89,31,3.64,16.19
SUNSHINE COAST AIRPORT,13/06/2010,2.8,0.0, ,19.6,6.3,80,57,6.24,12.68
SUNSHINE COAST AIRPORT,14/06/2010,3.5,0.4, ,22.5,14.2,88,52,7.03,13.56
SUNSHINE COAST AIRPORT,15/06/2010,3.2,0.0, ,22.0,15.1,88,54,6.86,12.44
SUNSHINE COAST AIRPORT,16/06/2010,2.4,7.0, ,20.4,14.7,94,66,5.57,13.37
SUNSHINE COAST AIRPORT,17/06/2010,2.1,0.6, ,22.2,12.6,93,59,2.50,12.58
SUNSHINE COAST AIRPORT,18/06/2010, ,0.2, , ,13.8,94,66,1.76,13.18
SUNSHINE COAST AIRPORT,19/06/2010, , , ,18.6, ,94,54,2.47,10.27
SUNSHINE COAST AIRPORT,20/06/2010,2.5,0.2, ,21.3,4.4,96,53,3.22,15.74
SUNSHINE COAST AIRPORT,21/06/2010,2.6,0.2, ,21.8,8.3,96,59,4.71,14.97
SUNSHINE COAST AIRPORT,22/06/2010,3.1,0.0, ,22.6,14.2,84,64,7.18,13.61
SUNSHINE COAST AIRPORT,23/06/2010,2.8,0.4, ,20.2,15.1,91,59,7.49,10.76
SUNSHINE COAST AIRPORT,24/06/2010,2.9,11.6, ,21.9,14.4,93,51,4.86,14.94
SUNSHINE COAST AIRPORT,25/06/2010,2.2,1.4, ,21.0,13.4,94,67,3.72,14.21
SUNSHINE COAST AIRPORT,26/06/2010,2.0,0.8, ,21.4,13.8,94,67,2.75,13.78
SUNSHINE COAST AIRPORT,27/06/2010,2.6,0.0, ,25.4,12.1,95,54,3.03,13.79
SUNSHINE COAST AIRPORT,28/06/2010,2.8,0.2, ,19.6,6.8,92,22,2.87,15.66
SUNSHINE COAST AIRPORT,29/06/2010,2.5,0.0, ,20.4,5.9,93,28,2.44,14.68
SUNSHINE COAST AIRPORT,30/06/2010,2.0,0.0, ,20.2,9.1,93,57,2.12,13.88
Totals:,,72.7,27.4, ,,,,,, 
