'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for REDCLIFFE Queensland for May 2014,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
REDCLIFFE,01/05/2014,2.9,3.6, ,24.5,18.2,91,59,3.37,13.04
REDCLIFFE,02/05/2014,2.1,2.0, ,23.4,18.5,91,71,3.68,7.23
REDCLIFFE,03/05/2014,3.9,10.6, ,21.0,15.3,82,29,4.41,14.98
REDCLIFFE,04/05/2014,4.3,0.0, ,20.1,10.9,59,32,5.07,16.42
REDCLIFFE,05/05/2014,3.6,0.0, ,22.3,11.3,70,31,3.17,16.29
REDCLIFFE,06/05/2014,3.6,0.0, ,22.4,10.1,70,26,2.98,16.99
REDCLIFFE,07/05/2014,3.9,0.0, ,23.3,13.1,73,46,5.05,14.25
REDCLIFFE,08/05/2014,3.9,0.0, ,23.3,15.4,76,52,6.73,11.48
REDCLIFFE,09/05/2014,4.3,0.0, ,23.2,15.2,78,45,6.55,16.15
REDCLIFFE,10/05/2014,3.3,0.0, ,23.9,15.7,88,51,5.05,11.58
REDCLIFFE,11/05/2014,3.3,0.0, ,24.7,14.4,89,47,3.32,15.70
REDCLIFFE,12/05/2014,3.2,0.0, ,23.6,14.8,87,58,5.11,14.35
REDCLIFFE,13/05/2014,3.9,0.0, ,23.3,15.1,80,52,6.83,14.17
REDCLIFFE,14/05/2014,2.9,0.0, ,22.6,16.2,88,66,7.36,11.15
REDCLIFFE,15/05/2014,3.8,2.6, ,24.0,15.5,86,50,5.94,15.45
REDCLIFFE,16/05/2014,3.0,1.0, ,22.2,16.2,87,62,5.99,12.41
REDCLIFFE,17/05/2014,3.6,0.2, ,23.5,14.8,87,45,5.01,14.07
REDCLIFFE,18/05/2014,3.5,0.4, ,24.0,15.4,89,43,4.86,11.75
REDCLIFFE,19/05/2014,3.0,0.0, ,23.5,15.5,84,46,3.62,10.95
REDCLIFFE,20/05/2014,2.9,0.0, ,24.1,16.2,84,50,3.07,13.03
REDCLIFFE,21/05/2014,3.2,0.0, ,23.9,14.8,90,51,4.55,14.50
REDCLIFFE,22/05/2014, ,3.6, , ,17.6,91,64,3.08,13.61
REDCLIFFE,23/05/2014, , , ,25.0, ,90,59,2.78,11.17
REDCLIFFE,24/05/2014,3.0,0.0, ,26.1,16.8,91,42,2.60,13.97
REDCLIFFE,25/05/2014,3.2,0.0, ,26.1,14.0,89,34,2.68,14.70
REDCLIFFE,26/05/2014,2.6,0.0, ,25.3,13.2,89,49,2.13,14.58
REDCLIFFE,27/05/2014,2.7,0.0, ,24.8,14.7,90,60,3.39,13.89
REDCLIFFE,28/05/2014,3.1,0.0, ,26.6,15.5,89,53,3.48,13.69
REDCLIFFE,29/05/2014,2.8,0.0, ,26.7,14.6,90,55,2.80,14.15
REDCLIFFE,30/05/2014,2.6,14.4, ,22.9,17.9,89,66,6.14,8.83
REDCLIFFE,31/05/2014,2.5,0.4, ,23.1,16.0,88,65,4.56,11.11
Totals:,,94.6,38.8, ,,,,,, 
