'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for REDCLIFFE Queensland for January 2012,,,,,,,,,,
Issued at 22:33 GMT on Wednesday 01 February 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
REDCLIFFE,01/01/2012,7.3,0.0, ,26.7,18.1,77,41,7.26,30.52
REDCLIFFE,02/01/2012,7.0,0.0, ,26.8,18.1,74,48,6.12,31.55
REDCLIFFE,03/01/2012,6.8,0.0, ,26.4,19.8,77,45,5.36,30.24
REDCLIFFE,04/01/2012,7.0,0.0, ,27.2,19.1,77,44,5.01,31.77
REDCLIFFE,05/01/2012,5.6,0.0, ,27.1,20.3,77,53,3.59,25.05
REDCLIFFE,06/01/2012,6.0,0.0, ,28.0,19.9,81,52,4.18,26.86
REDCLIFFE,07/01/2012,5.1,0.2, ,27.1,21.9,84,59,5.01,20.49
REDCLIFFE,08/01/2012,6.7,0.2, ,28.9,23.3,79,60,6.72,28.27
REDCLIFFE,09/01/2012,8.1,0.0, ,32.5,23.5,79,47,6.68,29.39
REDCLIFFE,10/01/2012,6.5,0.0, ,30.2,25.0,83,60,5.54,27.10
REDCLIFFE,11/01/2012,8.2,0.0, ,33.9,23.1,88,28,4.26,30.27
REDCLIFFE,12/01/2012,8.7,0.0, ,27.0,21.7,63,28,7.82,29.28
REDCLIFFE,13/01/2012,6.1,3.0, ,27.1,19.8,83,48,6.12,23.78
REDCLIFFE,14/01/2012,5.3,0.0, ,27.1,21.1,73,49,5.22,16.80
REDCLIFFE,15/01/2012,5.6,0.0, ,28.0,23.1,85,50,7.57,16.48
REDCLIFFE,16/01/2012,2.4,42.6, ,23.5,20.0,92,76,11.04,3.86
REDCLIFFE,17/01/2012,2.6,44.0, ,25.9,19.6,91,74,8.51,4.76
REDCLIFFE,18/01/2012,4.8,15.2, ,27.4,19.5,90,62,3.86,22.23
REDCLIFFE,19/01/2012,6.3,0.6, ,28.4,20.9,88,60,6.45,29.39
REDCLIFFE,20/01/2012,5.9,0.4, ,28.2,21.0,84,59,7.88,23.70
REDCLIFFE,21/01/2012,6.7,0.0, ,28.0,20.9,78,55,7.72,27.75
REDCLIFFE,22/01/2012,6.8,0.0, ,28.3,22.3,82,53,9.34,25.60
REDCLIFFE,23/01/2012,3.2,0.0, ,26.7,21.8,91,66,7.29,7.14
REDCLIFFE,24/01/2012,2.3,80.8, ,23.7,21.0,92,76,8.75,3.65
REDCLIFFE,25/01/2012,2.3,234.8, ,25.9,21.5,92,84,5.70,8.13
REDCLIFFE,26/01/2012,4.5,13.6, ,29.0,21.9,91,69,3.23,20.30
REDCLIFFE,27/01/2012,2.1,50.8, ,25.2,22.4,92,79,7.13,4.04
REDCLIFFE,28/01/2012,3.5,12.8, ,27.0,22.9,86,71,8.32,7.82
REDCLIFFE,29/01/2012,2.9,8.4, ,26.1,21.7,87,75,6.67,7.86
REDCLIFFE,30/01/2012,4.3,3.2, ,28.1,21.8,89,68,7.17,15.93
REDCLIFFE,31/01/2012,5.9,0.0, ,28.7,22.4,89,60,4.97,26.73
Totals:,,166.5,510.6, ,,,,,, 
