'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for REDCLIFFE Queensland for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
REDCLIFFE,01/05/2011,4.1,0.0, ,26.0,15.1,88,40,3.64,19.52
REDCLIFFE,02/05/2011,3.7,0.0, ,24.7,14.7,88,45,3.40,19.16
REDCLIFFE,03/05/2011,2.9,0.0, ,23.8,16.0,90,64,3.94,14.51
REDCLIFFE,04/05/2011,3.3,6.0, ,23.4,14.7,90,53,3.54,18.14
REDCLIFFE,05/05/2011,4.0,0.0, ,23.9,14.6,83,49,6.05,16.05
REDCLIFFE,06/05/2011,3.9,0.0, ,23.0,15.5,82,46,4.80,18.63
REDCLIFFE,07/05/2011,3.5,0.0, ,22.1,12.8,88,42,3.57,18.79
REDCLIFFE,08/05/2011,2.8, , ,22.7,12.5,89,55,3.42,14.63
REDCLIFFE,09/05/2011,1.5,7.4, ,18.5,16.2,91,75,2.64,7.05
REDCLIFFE,10/05/2011,3.4,2.2, ,21.3,13.0,91,40,4.00,18.20
REDCLIFFE,11/05/2011,3.6,0.0, ,21.6,10.4,80,30,3.28,18.46
REDCLIFFE,12/05/2011,4.3,0.0, ,20.8,11.5,58,34,4.85,18.16
REDCLIFFE,13/05/2011,3.6,0.0, ,20.9,9.6,65,33,3.42,18.16
REDCLIFFE,14/05/2011,3.8,0.0, ,22.0,12.1,76,31,3.65,18.15
REDCLIFFE,15/05/2011,4.3,0.0, ,20.7,12.3,66,36,5.68,17.75
REDCLIFFE,16/05/2011,3.1,0.0, ,22.1,12.3,87,51,4.08,16.34
REDCLIFFE,17/05/2011,3.3,0.0, ,23.1,12.9,87,49,4.15,17.13
REDCLIFFE,18/05/2011,3.5,0.0, ,22.1,13.7,76,54,5.64,15.17
REDCLIFFE,19/05/2011,2.9,0.6, ,22.6,15.1,87,65,5.66,14.63
REDCLIFFE,20/05/2011,3.0,0.8, ,22.5,15.2,82,62,4.69,15.73
REDCLIFFE,21/05/2011,2.5,1.6, ,23.1,15.4,91,67,3.99,13.10
REDCLIFFE,22/05/2011,2.4,29.2, ,22.4,17.2,92,70,3.08,14.99
REDCLIFFE,23/05/2011,2.0,0.6, ,22.6,16.2,92,64,2.17,10.51
REDCLIFFE,24/05/2011,3.2,9.8, ,21.8,15.4,91,41,3.73,16.61
REDCLIFFE,25/05/2011,3.3,0.0, ,18.4,10.1,80,45,5.50,16.55
REDCLIFFE,26/05/2011,3.4,0.0, ,20.9,11.4,75,39,4.14,16.52
REDCLIFFE,27/05/2011,3.1,0.0, ,22.3,10.2,84,41,3.22,16.43
REDCLIFFE,28/05/2011,2.6,0.0, ,20.4,11.0,87,63,5.23,13.47
REDCLIFFE,29/05/2011,2.6,0.0, ,21.1,14.0,88,63,4.34,14.95
REDCLIFFE,30/05/2011,2.5,15.2, ,19.8,14.5,91,56,3.34,15.61
REDCLIFFE,31/05/2011,2.5,0.0, ,19.6,11.2,90,51,3.40,15.05
Totals:,,98.6,73.4, ,,,,,, 
