'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for REDCLIFFE Queensland for May 2013,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
REDCLIFFE,01/05/2013,3.7,0.0, ,25.8,17.6,85,54,3.56,17.91
REDCLIFFE,02/05/2013,4.4,0.0, ,26.2,15.7,89,51,6.71,18.47
REDCLIFFE,03/05/2013,4.4,0.0, ,23.4,17.7,84,48,7.07,17.27
REDCLIFFE,04/05/2013,4.1,0.0, ,27.6,13.1,89,34,2.84,19.76
REDCLIFFE,05/05/2013,3.4,0.0, ,23.5,15.9,83,58,5.74,13.09
REDCLIFFE,06/05/2013,3.8,0.0, ,23.1,17.0,84,57,7.26,14.90
REDCLIFFE,07/05/2013,3.8,0.8, ,22.8,15.9,82,57,7.17,16.44
REDCLIFFE,08/05/2013,4.3,1.8, ,23.4,15.3,86,47,7.56,15.82
REDCLIFFE,09/05/2013,3.8,0.2, ,23.5,15.2,88,53,6.88,15.43
REDCLIFFE,10/05/2013,3.2,0.6, ,21.8,16.1,87,58,6.22,12.32
REDCLIFFE,11/05/2013,2.2,6.0, ,20.4,15.3,89,68,5.47,7.32
REDCLIFFE,12/05/2013,3.0,14.8, ,23.1,15.2,90,63,5.38,14.75
REDCLIFFE,13/05/2013,2.2,6.6, ,22.8,16.4,91,67,2.99,10.39
REDCLIFFE,14/05/2013,2.3,1.0, ,23.2,17.8,91,62,2.62,10.74
REDCLIFFE,15/05/2013,3.3,0.8, ,22.6,13.7,78,35,2.57,18.12
REDCLIFFE,16/05/2013,2.1,0.0, ,17.9,15.3,79,43,3.00,3.14
REDCLIFFE,17/05/2013,4.0,0.0, ,22.8,12.4,76,33,4.04,17.86
REDCLIFFE,18/05/2013,4.1,0.0, ,21.8,12.6,61,29,3.89,17.92
REDCLIFFE,19/05/2013,4.0,0.0, ,20.5,10.5,64,31,4.18,18.00
REDCLIFFE,20/05/2013,3.3,0.0, ,21.2,9.4,73,30,3.00,17.11
REDCLIFFE,21/05/2013,3.1,0.0, ,22.2,9.6,71,32,2.73,15.57
REDCLIFFE,22/05/2013,1.7,0.0, ,18.3,13.5,90,57,2.75,5.15
REDCLIFFE,23/05/2013,3.0,6.8, ,21.2,12.1,91,46,3.90,16.31
REDCLIFFE,24/05/2013,3.3,0.0, ,21.3,11.0,84,50,5.51,14.87
REDCLIFFE,25/05/2013,3.9,0.4, ,22.9,14.3,67,45,5.24,14.76
REDCLIFFE,26/05/2013,3.7,0.0, ,23.0,13.3,77,39,4.47,15.44
REDCLIFFE,27/05/2013,3.7,0.0, ,23.0,13.4,79,47,5.29,15.77
REDCLIFFE,28/05/2013,2.8,0.0, ,22.2,15.3,90,62,5.99,11.88
REDCLIFFE,29/05/2013,3.1,8.2, ,21.5,16.4,90,58,6.42,14.21
REDCLIFFE,30/05/2013,1.5,1.0, ,20.0,14.6,91,82,4.68,7.51
REDCLIFFE,31/05/2013,2.5,23.6, ,22.2,14.6,92,62,4.07,13.01
Totals:,,101.7,72.6, ,,,,,, 
