"Date/Time","Hs","Hmax","Tz","Tp","Dir_Tp TRUE","SST"
2016-01-01T00:00:00,  1.2473,  1.9100,  5.1837, 10.7830, 97.0000, 25.0000
2016-01-01T00:30:00,  1.2987,  2.2000,  5.1169, 10.1949, 95.0000, 24.9500
2016-01-01T01:00:00,  1.1793,  2.2500,  4.9684, 11.2348, 99.0000, 24.9500
2016-01-01T01:30:00,  1.1771,  1.9800,  5.0312, 11.3479, 91.0000, 24.9500
2016-01-01T02:00:00,  1.1723,  2.5600,  4.9478,  9.2552, 99.0000, 24.9000
2016-01-01T02:30:00,  1.1723,  2.0200,  4.6632, 10.6817, 88.0000, 24.9000
2016-01-01T03:00:00,  1.3286,  2.4200,  4.7678, 11.1684, 98.0000, 24.9000
2016-01-01T03:30:00,  1.2828,  1.9100,  4.8725, 11.4051, 90.0000, 24.9000
2016-01-01T04:00:00,  1.2934,  2.0600,  4.8011,  3.9495, 84.0000, 24.9000
2016-01-01T04:30:00,  1.2209,  1.8100,  4.5302, 10.6980, 88.0000, 24.9000
2016-01-01T05:00:00,  1.2642,  1.9600,  4.9818,  9.8132, 98.0000, 24.9000
2016-01-01T05:30:00,  1.2301,  1.9500,  5.1814, 10.7168, 98.0000, 24.9000
2016-01-01T06:00:00,  1.1280,  2.4000,  4.6128,  7.0158, 90.0000, 24.9000
2016-01-01T06:30:00,  1.2216,  2.0900,  4.6974,  8.1045, 97.0000, 24.9000
2016-01-01T07:00:00,  1.1360,  2.0900,  4.7242, 10.7336,101.0000, 24.9000
2016-01-01T07:30:00,  1.1533,  1.8900,  4.8279,  7.2727, 90.0000, 24.9000
2016-01-01T08:00:00,  1.1823,  1.9190,  4.9712,  7.5263, 95.0000, 24.9000
2016-01-01T08:30:00,  1.2724,  2.2400,  5.1129,  6.7678, 98.0000, 24.9000
2016-01-01T09:00:00,  1.1229,  1.8700,  4.9172,  9.1518,101.0000, 24.8500
2016-01-01T09:30:00,  1.1884,  1.8500,  5.0006, 11.2525, 99.0000, 24.8500
2016-01-01T10:00:00,  1.1395,  2.0200,  4.9496,  4.0322, 97.0000, 24.8500
2016-01-01T10:30:00,  1.0339,  1.7300,  4.9476,  5.8086, 92.0000, 24.8500
2016-01-01T11:00:00,  1.0388,  1.6300,  4.8613,  6.5553, 92.0000, 24.8500
2016-01-01T11:30:00,  1.1505,  2.3100,  5.1169,  6.5532, 95.0000, 24.9000
2016-01-01T12:00:00,  1.0655,  1.6700,  4.8500, 11.4278, 95.0000, 24.9000
2016-01-01T12:30:00,  1.0516,  1.7000,  4.8945, 10.2897, 90.0000, 24.9500
2016-01-01T13:00:00,  0.9610,  1.6800,  4.7329,  9.3370,102.0000, 24.9500
2016-01-01T13:30:00,  0.9458,  1.8500,  5.0208, 10.0601, 94.0000, 24.9500
2016-01-01T14:00:00,  1.0102,  2.0000,  5.0064, 10.3251, 92.0000, 25.0000
2016-01-01T14:30:00,  1.0269,  1.6000,  4.8613,  9.8178, 84.0000, 25.0000
2016-01-01T15:00:00,  1.0098,  1.7000,  4.7450, 10.7547, 92.0000, 25.0000
2016-01-01T15:30:00,  1.1048,  1.7707,  4.9597,  9.8558, 95.0000, 25.0000
2016-01-01T16:00:00,  1.0422,  1.7700,  4.5323, 10.2794, 90.0000, 24.9500
2016-01-01T16:30:00,  1.0719,  1.7000,  4.3486, 10.1874, 95.0000, 24.9500
2016-01-01T17:00:00,  1.0691,  1.7891,  4.3508,  9.9353, 91.0000, 24.9500
2016-01-01T17:30:00,  1.0461,  1.6100,  4.3725, 10.0160, 94.0000, 24.9500
2016-01-01T18:00:00,  1.0870,  1.7800,  4.4127,  9.7417, 95.0000, 24.9000
2016-01-01T18:30:00,  1.0906,  1.7900,  4.5319,  8.6153, 98.0000, 24.9000
2016-01-01T19:00:00,  1.0107,  1.8400,  4.3354,  4.7077,101.0000, 24.9500
2016-01-01T19:30:00,  1.0158,  1.6400,  4.5015,  8.1855, 91.0000, 25.0000
2016-01-01T20:00:00,  1.0535,  1.7222,  4.7153, 10.7516, 97.0000, 24.9500
2016-01-01T20:30:00,  0.9799,  1.6800,  4.5595,  8.9039, 99.0000, 24.9500
2016-01-01T21:00:00,  0.9810,  1.5500,  4.6195,  8.5533, 91.0000, 24.9500
2016-01-01T21:30:00,  1.0323,  1.5400,  4.8354,  9.8604, 98.0000, 24.9500
2016-01-01T22:00:00,  1.0609,  1.7800,  4.8546,  7.5590, 98.0000, 24.9000
2016-01-01T22:30:00,  1.0535,  1.7700,  4.9006,  9.5498, 97.0000, 24.8500
2016-01-01T23:00:00,  1.0993,  2.0700,  5.0787,  6.9432, 91.0000, 24.8000
2016-01-01T23:30:00,  1.0573,  1.9300,  5.1667, 10.1980, 98.0000, 24.7500
2016-01-02T00:00:00,  1.0512,  1.8600,  5.3161, 10.7879, 90.0000, 24.7500
2016-01-02T00:30:00,  1.0297,  1.7300,  5.3845,  9.2860,101.0000, 24.7000
2016-01-02T01:00:00,  1.0509,  1.7600,  5.6636, 12.9445, 95.0000, 24.7000
2016-01-02T01:30:00,  1.0995,  1.9900,  5.7217, 12.2032, 92.0000, 24.7000
2016-01-02T02:00:00,  1.2268,  1.8000,  6.1347, 12.3586, 90.0000, 24.7000
2016-01-02T02:30:00,  1.2207,  2.3500,  6.2751, 12.1564, 87.0000, 24.7500
2016-01-02T03:00:00,  1.3995,  2.4700,  6.3669, 11.5317, 84.0000, 24.8000
2016-01-02T03:30:00,  1.2738,  2.2000,  7.0604, 12.6638, 80.0000, 24.7500
2016-01-02T04:00:00,  1.5729,  2.8400,  7.0231, 11.9547, 84.0000, 24.8000
2016-01-02T04:30:00,  1.5684,  2.3200,  7.0496, 11.0740, 85.0000, 24.7500
2016-01-02T05:00:00,  1.6693,  3.0600,  7.2567, 10.8375, 84.0000, 24.7500
2016-01-02T05:30:00,  1.6849,  3.2200,  6.7750, 11.1482, 84.0000, 24.7500
2016-01-02T06:00:00,  1.6538,  2.6000,  6.7776, 10.9722, 83.0000, 24.7500
2016-01-02T06:30:00,  1.6131,  2.7100,  6.8217, 12.0198, 87.0000, 24.7500
2016-01-02T07:00:00,  1.6337,  2.8300,  7.3386, 11.0308, 83.0000, 24.7500
2016-01-02T07:30:00,  1.5588,  2.8100,  6.6786,  9.7332, 81.0000, 24.8000
2016-01-02T08:00:00,  1.5837,  2.8100,  7.0110, 10.9631, 90.0000, 24.8500
2016-01-02T08:30:00,  1.3836,  2.3400,  7.0801, 11.4399, 83.0000, 24.8500
2016-01-02T09:00:00,  1.3143,  2.2100,  7.0390, 10.3903, 90.0000, 24.9000
2016-01-02T09:30:00,  1.3962,  2.4500,  7.2919, 11.3855, 88.0000, 24.9500
2016-01-02T10:00:00,  1.2532,  2.0600,  7.0469, 10.8756, 85.0000, 25.0000
2016-01-02T10:30:00,  1.2890,  2.2000,  7.3638, 11.4506, 83.0000, 25.0500
2016-01-02T11:00:00,  1.2573,  1.8300,  7.9413, 10.9118, 84.0000, 25.1000
2016-01-02T11:30:00,  1.2058,  1.7900,  7.7495, 11.3811, 90.0000, 25.3000
2016-01-02T12:00:00,  1.1003,  1.9100,  7.5701, 10.7746, 91.0000, 25.4000
2016-01-02T12:30:00,  1.1318,  1.5800,  7.5272, 11.4026, 83.0000, 25.5000
2016-01-02T13:00:00,  1.1779,  1.8500,  8.1266, 10.9035, 91.0000, 25.2000
2016-01-02T13:30:00,  1.1162,  1.8300,  7.5195, 11.3433, 97.0000, 25.4000
2016-01-02T14:00:00,  1.0963,  1.9300,  6.5806, 11.3768, 91.0000, 25.3500
2016-01-02T14:30:00,  0.9758,  1.5100,  5.9114, 11.6674, 87.0000, 25.1500
2016-01-02T15:00:00,  0.9207,  1.9100,  5.2538, 11.2833, 88.0000, 25.1500
2016-01-02T15:30:00,  0.9449,  1.5400,  5.4141, 11.5073, 97.0000, 25.1500
2016-01-02T16:00:00,  0.9027,  1.4700,  5.4249, 10.8709, 84.0000, 25.1000
2016-01-02T16:30:00,  0.9579,  1.7800,  5.4824,  9.8166, 87.0000, 25.0500
2016-01-02T17:00:00,  0.9549,  1.6700,  5.3647, 11.3474, 91.0000, 25.0500
2016-01-02T17:30:00,  1.0660,  1.7500,  6.0395, 11.2679, 90.0000, 25.0500
2016-01-02T18:00:00,  1.0609,  2.0700,  5.8689, 11.1007, 87.0000, 25.0500
2016-01-02T18:30:00,  0.9366,  1.8700,  5.4947, 10.7151, 87.0000, 25.0000
2016-01-02T19:00:00,  0.9413,  1.9400,  5.2456, 10.7953, 81.0000, 25.0000
2016-01-02T19:30:00,  0.9484,  1.5800,  6.0297, 10.5577, 80.0000, 25.0000
2016-01-02T20:00:00,  0.9099,  1.7400,  6.0285, 10.3846, 88.0000, 24.9500
