Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
3/4/2017 20:00,1.183,1.94,6.484,10.233,74,26.75
3/4/2017 20:30,1.031,1.68,5.785,9.777,78,26.75
3/4/2017 21:00,1.202,1.84,6.451,10.243,74,26.7
3/4/2017 21:30,0.989,1.83,5.678,10.787,84,26.7
3/4/2017 22:00,1.126,1.94,5.826,10.235,77,26.7
3/4/2017 22:30,1.105,1.82,5.868,10.053,84,26.7
3/4/2017 23:00,1.091,1.77,6.135,10.163,78,26.7
3/4/2017 23:30,1.149,2.16,6.37,10.293,75,26.7
3/5/2017 0:00,1.047,2.02,6.062,10.079,81,26.7
3/5/2017 0:30,1.13,2.03,6.227,10.288,80,26.7
3/5/2017 1:00,1.313,1.8,6.194,10.062,84,26.7
3/5/2017 1:30,1.198,1.81,5.854,9.782,70,26.65
3/5/2017 2:00,1.141,2.17,6.39,10.298,83,26.65
3/5/2017 2:30,1.361,2.09,7.204,9.938,73,26.6
3/5/2017 3:00,1.327,1.98,7.161,9.916,70,26.6
3/5/2017 3:30,1.226,1.98,6.806,10.226,73,26.6
3/5/2017 4:00,1.246,1.94,7.017,9.829,71,26.6
3/5/2017 4:30,1.356,2.37,7.031,10.718,74,26.6
3/5/2017 5:00,1.344,2.22,7.195,10.225,68,26.6
3/5/2017 5:30,1.264,1.95,6.724,9.712,68,26.65
3/5/2017 6:00,1.333,2.34,7.133,10.169,73,26.6
3/5/2017 6:30,1.262,2.01,6.25,9.89,67,26.65
3/5/2017 7:00,1.271,1.98,6.703,10.328,67,26.65
3/5/2017 7:30,1.209,2.12,6.517,10.323,64,26.7
3/5/2017 8:00,1.246,2.16,6.51,10.138,71,26.7
3/5/2017 8:30,1.242,2.06,6.47,9.562,67,26.8
3/5/2017 9:00,1.227,1.84,6.703,9.661,74,26.85
3/5/2017 9:30,1.222,1.79,6.907,9.865,74,26.95
3/5/2017 10:00,1.133,1.92,6.646,9.768,75,27.3
3/5/2017 10:30,1.189,2.02,6.909,9.393,74,27.75
3/5/2017 11:00,1.152,1.73,6.823,10.194,71,28.1
3/5/2017 11:30,1.031,1.8,6.243,9.342,78,27.95
3/5/2017 12:00,1.182,1.83,6.924,9.797,80,28.15
3/5/2017 12:30,1.081,1.79,6.873,9.028,80,27.85
3/5/2017 13:00,1.116,1.75,6.929,9.821,77,27.7
3/5/2017 13:30,1.099,1.69,6.73,9.704,73,27.85
3/5/2017 14:00,1.165,1.98,6.547,8.561,83,27.65
3/5/2017 14:30,1.142,2.47,6.391,9.285,83,27.5
3/5/2017 15:00,1.125,1.66,6.409,9.369,70,27.3
3/5/2017 15:30,1.106,1.64,6.403,9.041,77,27.4
3/5/2017 16:00,1.186,1.88,6.451,9.197,83,27.45
3/5/2017 16:30,1.172,1.7,6.705,9.776,84,27.35
3/5/2017 17:00,1.121,1.97,5.635,9.768,66,27.3
3/5/2017 17:30,1.132,2.01,5.844,10.056,74,27.25
3/5/2017 18:00,1.135,1.97,5.764,8.672,84,27.15
3/5/2017 18:30,1.131,2.07,5.538,9.734,78,27.1
3/5/2017 19:00,1.059,1.64,5.324,8.84,77,27.05
3/5/2017 19:30,1.163,1.95,5.571,9.682,80,27.05
3/5/2017 20:00,1.061,1.87,5.761,8.907,78,27.05
3/5/2017 20:30,1.063,1.94,5.578,8.508,80,27
3/5/2017 21:00,1.092,1.88,5.8,9.666,77,27
3/5/2017 21:30,1.161,2.2,5.991,9.171,85,27
3/5/2017 22:00,1.021,1.74,5.67,9.152,84,27
3/5/2017 22:30,1.119,1.99,5.844,9.339,83,27
3/5/2017 23:00,1.103,2.34,5.794,8.935,81,27
3/5/2017 23:30,1.014,1.82,5.648,9.283,78,27
3/6/2017 0:00,1.02,1.66,5.399,9.143,85,27
3/6/2017 0:30,0.924,1.53,5.523,9.056,78,27
3/6/2017 1:00,1.019,1.92,5.698,9.178,74,27
3/6/2017 1:30,0.865,1.75,5.352,9.319,77,26.95
3/6/2017 2:00,0.896,1.48,6.355,9.691,71,26.9
3/6/2017 2:30,0.992,1.51,6.618,9.305,80,26.9
3/6/2017 3:00,0.967,1.44,6.261,9.397,80,26.9
3/6/2017 3:30,0.919,1.64,5.864,9.288,73,26.9
3/6/2017 4:00,0.902,1.76,5.373,8.607,77,26.9
3/6/2017 4:30,1.055,1.72,5.784,8.569,75,26.85
3/6/2017 5:00,0.96,1.65,5.435,9.127,74,26.85
3/6/2017 5:30,1.028,1.67,5.556,9.138,74,26.85
3/6/2017 6:00,0.971,1.77,5.227,9.339,74,26.85
3/6/2017 6:30,1.044,1.87,5.572,9.008,74,26.85
3/6/2017 7:00,0.941,1.5,5.597,8.94,71,26.8
3/6/2017 7:30,0.973,1.94,5.113,9.214,71,26.85
3/6/2017 8:00,1.056,1.53,5.779,8.654,78,26.85
3/6/2017 8:30,1.005,1.61,5.446,8.902,78,26.85
3/6/2017 9:00,0.977,1.67,5.286,8.482,75,26.85
3/6/2017 9:30,0.906,1.51,5.416,8.951,70,26.9
3/6/2017 10:00,0.875,1.55,5.237,9.32,77,27
3/6/2017 10:30,0.964,1.43,5.674,9.139,70,27.05
3/6/2017 11:00,0.891,1.53,5.53,8.585,71,27.1
3/6/2017 11:30,0.894,1.6,5.498,8.735,74,27.15
3/6/2017 12:00,0.869,1.64,5.357,9.323,80,27.2
3/6/2017 12:30,0.882,1.55,5.018,9.181,78,27.2
3/6/2017 13:00,0.879,1.43,4.774,9.242,84,27.2
3/6/2017 13:30,0.825,1.31,4.59,8.909,75,27.1
3/6/2017 14:00,0.864,1.41,4.758,8.618,73,27.1
3/6/2017 14:30,0.857,1.52,4.605,9.073,81,27.1
3/6/2017 15:00,0.932,1.59,4.759,9.093,90,27.05
3/6/2017 15:30,0.93,1.37,4.523,9.021,77,27.05
3/6/2017 16:00,0.989,1.88,4.838,8.819,83,27
3/6/2017 16:30,0.91,1.54,4.374,9.734,90,27.1
3/6/2017 17:00,0.934,1.67,4.34,7.03,92,27.05
3/6/2017 17:30,1.037,1.9,4.429,8.524,77,27.05
3/6/2017 18:00,1.06,1.57,4.598,8.957,80,27
3/6/2017 18:30,1.043,2.18,4.458,9.641,85,27
3/6/2017 19:00,1.072,1.67,4.636,8.831,84,27
3/6/2017 19:30,1.079,1.82,4.953,8.853,84,27
3/6/2017 20:00,1.067,1.64,4.946,8.889,87,27
3/6/2017 20:30,1.202,1.92,5.435,7.732,81,27
3/6/2017 21:00,1.133,1.91,5.1,8.886,95,26.95
3/6/2017 21:30,1.068,2.09,5.119,8.213,88,26.95
3/6/2017 22:00,1.152,1.89,5.432,8.584,90,26.95
3/6/2017 22:30,1.146,2.23,5.609,8.254,83,26.95
3/6/2017 23:00,1.123,1.7,5.597,8.369,90,26.95
3/6/2017 23:30,1.119,1.55,6.065,8.917,92,26.95
3/7/2017 0:00,1.031,1.7,5.621,9.374,85,26.9
3/7/2017 0:30,1.073,1.63,5.642,9.199,98,26.9
3/7/2017 1:00,0.988,1.59,5.798,8.846,95,26.9
3/7/2017 1:30,1.077,1.79,5.96,9.415,98,26.9
3/7/2017 2:00,1.057,1.95,5.941,10.219,99,26.85
3/7/2017 2:30,1.073,1.87,5.973,9.318,94,26.85
3/7/2017 3:00,1.099,1.6,5.968,9.406,90,26.85
3/7/2017 3:30,1.165,2.06,5.997,10.138,92,26.85
3/7/2017 4:00,1.155,1.86,5.819,10.057,105,26.8
3/7/2017 4:30,1.225,2.1,5.722,9.612,101,26.85
3/7/2017 5:00,1.332,2.16,5.625,9.271,92,26.85
3/7/2017 5:30,1.34,2.17,5.316,9.752,94,26.8
3/7/2017 6:00,1.27,2.02,4.844,10.236,97,26.8
3/7/2017 6:30,1.304,2.13,4.869,9.897,92,26.8
3/7/2017 7:00,1.3,2.02,5.356,11.559,81,26.8
3/7/2017 7:30,1.214,2.01,5.097,9.364,90,26.8
3/7/2017 8:00,1.134,1.79,5.135,11.687,92,26.8
3/7/2017 8:30,1.251,2.05,5.63,12.043,88,26.8
3/7/2017 9:00,1.304,2.12,5.935,12.188,88,26.8
3/7/2017 9:30,1.229,1.76,5.772,10.717,97,26.8
3/7/2017 10:00,1.328,2.22,6.286,13.591,92,26.8
3/7/2017 10:30,1.234,2.25,5.723,12.714,101,26.8
3/7/2017 11:00,1.173,1.81,6.008,12.145,97,26.85
3/7/2017 11:30,1.173,1.97,6.062,12.114,101,26.85
3/7/2017 12:00,1.257,2.34,6.302,13.497,106,26.9
3/7/2017 12:30,1.248,2.05,6.472,12.243,97,26.95
3/7/2017 13:00,1.211,1.92,6.639,13.883,105,27
3/7/2017 13:30,1.256,2.01,6.158,13.904,102,26.95
3/7/2017 14:00,1.195,1.95,5.921,13.031,98,26.95
3/7/2017 14:30,1.323,2.29,6.294,13.89,102,26.9
3/7/2017 15:00,1.229,2.22,5.845,13.364,102,26.85
3/7/2017 15:30,1.347,2.11,5.889,13.842,108,26.85
3/7/2017 16:00,1.214,1.96,5.599,13.827,104,26.85
3/7/2017 16:30,1.36,2.24,5.916,14.017,101,26.85
3/7/2017 17:00,1.397,2.3,6.003,13.81,97,26.8
3/7/2017 17:30,1.393,2.24,5.831,13.709,97,26.8
3/7/2017 18:00,1.434,2.58,5.56,13.617,91,26.8
3/7/2017 18:30,1.303,2.101,5.501,13.121,92,26.75
3/7/2017 19:00,1.472,2.68,5.426,14.261,95,26.75
3/7/2017 19:30,1.501,2.42,5.371,13.756,95,26.75
3/7/2017 20:00,1.481,2.986,5.205,13.059,92,26.7
3/7/2017 20:30,1.454,2.354,5.156,12.827,97,26.7
3/7/2017 21:00,1.57,2.64,5.455,13.52,90,26.7
3/7/2017 21:30,1.58,2.53,5.405,13.03,94,26.65
3/7/2017 22:00,1.448,2.35,5.264,10.243,88,26.65
3/7/2017 22:30,1.604,2.74,5.417,13.754,94,26.65
3/7/2017 23:00,1.545,2.98,5.535,13.613,84,26.6
3/7/2017 23:30,1.589,2.67,5.322,8.544,88,26.6
3/8/2017 0:00,1.446,2.59,5.148,12.086,94,26.6
3/8/2017 0:30,1.599,2.54,5.518,13.705,98,26.6
3/8/2017 1:00,1.416,2.4,5.065,13.59,99,26.55
3/8/2017 1:30,1.476,2.13,5.739,13.657,104,26.55
3/8/2017 2:00,1.49,2.29,6.121,13.548,94,26.55
3/8/2017 2:30,1.381,2.61,5.854,13.698,94,26.55
3/8/2017 3:00,1.41,2.06,6.231,13.752,95,26.55
3/8/2017 3:30,1.478,2.62,6.416,13.485,101,26.5
3/8/2017 4:00,1.414,2.42,6.331,12.325,95,26.5
3/8/2017 4:30,1.561,2.7,6.816,13.763,94,26.5
3/8/2017 5:00,1.529,2.24,7.031,13.842,99,26.45
3/8/2017 5:30,1.475,2.54,6.626,13.64,95,26.45
3/8/2017 6:00,1.31,2.199,5.953,13.747,94,26.45
3/8/2017 6:30,1.48,2.55,6.459,13.659,90,26.45
3/8/2017 7:00,1.389,2.66,5.825,13.747,90,26.4
3/8/2017 7:30,1.494,2.45,6.135,13.696,88,26.4
3/8/2017 8:00,1.431,2.44,5.775,11.606,94,26.4
3/8/2017 8:30,1.574,2.5,6.429,13.814,91,26.35
3/8/2017 9:00,1.336,2.56,6.025,13.864,92,26.35
3/8/2017 9:30,1.512,2.48,6.421,12.313,94,26.3
3/8/2017 10:00,1.423,2.41,6.144,12.951,90,26.25
3/8/2017 10:30,1.469,2.24,6.672,13.67,91,26.25
3/8/2017 11:00,1.413,2.14,6.016,10.736,91,26.25
3/8/2017 11:30,1.574,2.89,6.643,11.497,92,26.25
3/8/2017 12:00,1.611,3.27,6.634,13.711,94,26.25
3/8/2017 12:30,1.489,2.66,6.746,11.964,88,26.2
3/8/2017 13:00,1.493,2.42,6.937,11.458,92,26.2
3/8/2017 13:30,1.468,2.43,7.226,11.572,98,26.2
3/8/2017 14:00,1.369,2.61,7.369,12.671,97,26.3
3/8/2017 14:30,1.296,2.14,6.707,11.807,95,26.25
3/8/2017 15:00,1.25,2.24,6.762,12.463,92,26.3
3/8/2017 15:30,1.305,1.92,7.79,12.206,101,26.35
3/8/2017 16:00,1.228,2.04,7.154,8.92,97,26.35
3/8/2017 16:30,1.152,1.9,6.989,12.433,102,26.55
3/8/2017 17:00,1.127,1.69,7.062,13.139,106,26.55
3/8/2017 17:30,1.084,1.88,6.643,12.869,105,26.6
3/8/2017 18:00,1.169,1.98,5.846,13.668,101,26.6
3/8/2017 18:30,1.187,2.07,5.386,12.723,99,26.6
3/8/2017 19:00,1.249,2.2,5.237,12.779,99,26.6
3/8/2017 19:30,1.303,2.094,4.766,11.468,91,26.55
3/8/2017 20:00,1.475,2.4,4.846,7.857,90,26.55
3/8/2017 20:30,1.475,2.204,4.767,12.758,90,26.5
3/8/2017 21:00,1.449,2.49,4.863,12.853,88,26.45
3/8/2017 21:30,1.429,2.61,4.668,12.792,85,26.45
3/8/2017 22:00,1.382,2.15,4.787,4.375,87,26.4
3/8/2017 22:30,1.302,2,4.768,12.391,90,26.35
3/8/2017 23:00,1.275,2.18,4.731,11.959,92,26.35
3/8/2017 23:30,1.354,2.03,5.362,11.955,97,26.35
3/9/2017 0:00,1.227,1.84,5.309,12.808,102,26.35
3/9/2017 0:30,1.243,1.94,5.163,12.819,88,26.3
3/9/2017 1:00,1.278,2.09,4.959,11.387,94,26.4
3/9/2017 1:30,1.291,2.1,4.889,12.73,99,26.45
3/9/2017 2:00,1.332,2.47,5.35,11.548,94,26.45
3/9/2017 2:30,1.308,2.11,5.732,12.09,99,26.45
3/9/2017 3:00,1.237,1.98,5.388,10.978,98,26.55
3/9/2017 3:30,1.208,2.13,5.599,11.487,102,26.6
3/9/2017 4:00,1.14,1.97,5.217,12.144,102,26.55
3/9/2017 4:30,1.285,1.88,5.671,12.067,99,26.55
3/9/2017 5:00,1.254,1.93,5.775,12.458,98,26.55
3/9/2017 5:30,1.212,1.94,5.366,11.33,98,26.55
3/9/2017 6:00,1.221,1.92,5.653,12.078,98,26.55
3/9/2017 6:30,1.254,2.4,5.474,12.625,97,26.5
3/9/2017 7:00,1.31,2.09,5.56,11.561,88,26.5
3/9/2017 7:30,1.202,2,5.24,10.249,90,26.5
3/9/2017 8:00,1.234,1.98,5.197,12.211,88,26.5
3/9/2017 8:30,1.185,1.84,5.011,12.103,90,26.5
3/9/2017 9:00,1.304,2.31,5.584,12.15,84,26.5
3/9/2017 9:30,1.254,2.24,5.782,11.708,91,26.45
3/9/2017 10:00,1.319,2.07,5.729,12.057,91,26.45
3/9/2017 10:30,1.199,1.88,5.775,12.066,90,26.45
3/9/2017 11:00,1.262,1.97,5.975,11.557,94,26.45
3/9/2017 11:30,1.237,2.52,6.505,12.096,97,26.45
3/9/2017 12:00,1.301,2.08,6.618,11.251,94,26.5
3/9/2017 12:30,1.177,1.99,6.355,11.669,92,26.5
3/9/2017 13:00,1.23,1.96,6.723,12.912,95,26.65
3/9/2017 13:30,1.344,2.39,7.155,12.158,94,26.95
3/9/2017 14:00,1.338,2.06,6.914,12.179,99,26.95
3/9/2017 14:30,1.219,2.36,6.122,12.181,99,27
3/9/2017 15:00,1.224,1.87,6.077,11.804,102,27
3/9/2017 15:30,1.279,2.24,6.359,12.853,102,27
3/9/2017 16:00,1.209,2.26,5.701,12.15,104,26.95
3/9/2017 16:30,1.281,2.36,6.232,11.63,102,26.95
3/9/2017 17:00,1.287,2.05,6.272,12.233,98,26.95
3/9/2017 17:30,1.299,2.13,5.846,12.145,104,26.95
3/9/2017 18:00,1.323,2.09,5.962,12.043,97,26.9
3/9/2017 18:30,1.392,2.24,6.304,12.119,98,26.95
3/9/2017 19:00,1.487,2.39,5.828,12.263,97,27
3/9/2017 19:30,1.444,2.75,5.461,12.858,98,27
3/9/2017 20:00,1.556,2.81,5.496,12.804,99,27
3/9/2017 20:30,1.449,2.419,4.978,12.749,95,26.95
3/9/2017 21:00,1.569,2.74,5.164,12.044,95,26.95
3/9/2017 21:30,1.634,3.06,4.922,12.375,85,26.9
3/9/2017 22:00,1.714,2.91,5.153,12.25,90,26.9
3/9/2017 22:30,1.719,3.207,4.906,11.559,97,26.85
3/9/2017 23:00,1.831,2.89,5.29,9.288,94,26.75
3/9/2017 23:30,1.657,2.62,5.361,12.872,91,26.7
3/10/2017 0:00,1.756,2.76,5.568,8.962,92,26.6
3/10/2017 0:30,1.513,2.42,5.236,10.23,102,26.6
3/10/2017 1:00,1.611,2.64,5.85,11.456,97,26.55
3/10/2017 1:30,1.5,2.88,5.645,12.732,91,26.6
3/10/2017 2:00,1.415,2.2,5.872,12.388,94,26.6
3/10/2017 2:30,1.359,2.45,5.515,12.604,90,26.6
3/10/2017 3:00,1.355,2.86,5.88,12.141,104,26.65
3/10/2017 3:30,1.204,1.91,6.069,12.567,106,26.9
3/10/2017 4:00,1.32,2.12,6.757,11.124,111,26.9
3/10/2017 4:30,1.278,1.95,6.751,12.77,98,26.95
3/10/2017 5:00,1.172,1.85,6.191,10.273,99,26.9
3/10/2017 5:30,1.334,2.38,6.463,11.962,108,26.9
3/10/2017 6:00,1.339,2.18,6.74,12.107,101,26.9
3/10/2017 6:30,1.24,2.57,6.14,10.93,104,26.95
3/10/2017 7:00,1.317,2.11,6.613,11.635,101,26.95
3/10/2017 7:30,1.244,2.03,6.123,11.274,101,26.95
3/10/2017 8:00,1.226,2.19,6.245,12.85,95,26.95
3/10/2017 8:30,1.34,2.26,6.759,12.796,92,26.95
3/10/2017 9:00,1.322,2.12,6.287,12.821,95,26.95
3/10/2017 9:30,1.264,2.36,6.271,12.235,94,26.95
3/10/2017 10:00,1.42,2.35,6.457,12.067,98,27
3/10/2017 10:30,1.467,2.43,6.919,11.564,92,27
3/10/2017 11:00,1.478,2.29,6.993,12.893,87,27
3/10/2017 11:30,1.391,2.44,6.877,12.943,91,27
3/10/2017 12:00,1.441,2.91,6.899,12.248,92,27
3/10/2017 12:30,1.504,2.31,7.172,11.49,91,27
3/10/2017 13:00,1.642,2.53,7.308,11.999,94,27
3/10/2017 13:30,1.618,2.67,7.524,12.041,92,27.05
3/10/2017 14:00,1.361,2.46,7.225,12.236,92,27.05
3/10/2017 14:30,1.467,2.17,7.572,11.574,97,27.05
3/10/2017 15:00,1.47,2.4,7.434,12.875,94,27.05
3/10/2017 15:30,1.379,2.31,6.485,10.768,99,27.1
3/10/2017 16:00,1.403,2.53,6.169,11.37,98,27.1
3/10/2017 16:30,1.324,1.91,6.095,11.397,101,27.1
3/10/2017 17:00,1.417,2.37,6.353,10.849,98,27.2
3/10/2017 17:30,1.409,2.54,6.186,11.476,104,27.2
3/10/2017 18:00,1.33,2.34,5.772,12.212,97,27.2
3/10/2017 18:30,1.438,2.44,6.166,12.89,99,27.25
3/10/2017 19:00,1.541,2.6,6.184,10.106,102,27.2
3/10/2017 19:30,1.398,2.37,5.789,13.541,105,27.2
3/10/2017 20:00,1.465,2.29,6.298,9.751,102,27.2
3/10/2017 20:30,1.431,2.42,5.86,12.206,104,27.15
3/10/2017 21:00,1.413,2.35,5.694,11.896,97,27.15
3/10/2017 21:30,1.411,2.23,5.53,10.879,91,27.15
3/10/2017 22:00,1.432,2.77,5.599,12.737,95,27.1
3/10/2017 22:30,1.473,2.26,5.866,12.773,94,27.1
3/10/2017 23:00,1.496,2.35,5.992,12.946,85,27.05
3/10/2017 23:30,1.481,2.27,5.816,10.54,91,27.05
3/11/2017 0:00,1.597,2.41,6.27,10.01,87,27.05
3/11/2017 0:30,1.566,2.63,6.35,12.858,97,27
3/11/2017 1:00,1.345,2.55,5.698,11.883,94,27
3/11/2017 1:30,1.357,2.29,5.839,12.78,88,27
3/11/2017 2:00,1.269,2.16,5.623,10.317,90,27
3/11/2017 2:30,1.256,1.97,5.921,9.378,98,27
3/11/2017 3:00,1.294,2.4,6.128,12.016,97,27
3/11/2017 3:30,1.214,2.26,5.498,9.743,98,27
3/11/2017 4:00,1.183,2.13,5.527,10.826,102,27
3/11/2017 4:30,1.165,2.03,5.59,10.959,99,27
3/11/2017 5:00,1.14,1.87,5.946,12.957,99,27
3/11/2017 5:30,1.186,1.82,6.539,10.831,104,27
3/11/2017 6:00,1.119,1.79,5.981,12.149,106,27
3/11/2017 6:30,1.076,1.93,5.882,11.996,98,27
3/11/2017 7:00,1.134,2.11,6.148,10.867,102,27
3/11/2017 7:30,1.026,1.69,6.1,12.13,101,27
3/11/2017 8:00,1.013,1.48,6.074,10.873,101,27
3/11/2017 8:30,1.071,1.78,6.219,11.142,102,27
3/11/2017 9:00,1.08,1.75,6.543,12.013,104,27.05
3/11/2017 9:30,1.102,1.76,6.515,10.887,94,27.05
3/11/2017 10:00,1.112,1.93,6.305,10.882,92,27.1
3/11/2017 10:30,1.112,1.72,6.737,10.243,97,27.15
3/11/2017 11:00,1.029,1.69,6.67,11.424,95,27.3
3/11/2017 11:30,1.04,2.32,6.493,11.566,91,27.35
3/11/2017 12:00,1.034,1.84,6.36,11.412,92,27.45
3/11/2017 12:30,1.187,2.46,6.679,9.38,94,27.25
3/11/2017 13:00,1.161,2.23,6.312,10.798,94,27.2
3/11/2017 13:30,1.058,1.5,6.205,10.249,101,27.2
3/11/2017 14:00,0.993,1.67,6.402,11.985,101,27.2
3/11/2017 14:30,1.037,1.68,6.14,10.852,99,27.25
3/11/2017 15:00,0.97,1.94,5.69,10.346,101,27.25
3/11/2017 15:30,1.006,1.73,6.136,10.415,109,27.25
3/11/2017 16:00,0.942,1.68,5.53,10.24,113,27.3
3/11/2017 16:30,0.97,1.54,5.695,12.067,113,27.45
3/11/2017 17:00,1.071,1.65,5.886,10.339,106,27.3
3/11/2017 17:30,0.931,1.53,5.743,9.74,108,27.3
3/11/2017 18:00,0.976,1.54,5.766,11.37,115,27.3
3/11/2017 18:30,1.032,1.72,6.348,11.309,108,27.25
3/11/2017 19:00,0.954,1.49,5.964,11.947,106,27.25
3/11/2017 19:30,0.894,1.56,5.512,11.562,106,27.25
3/11/2017 20:00,0.894,1.39,5.569,10.235,105,27.2
3/11/2017 20:30,0.927,1.47,5.531,10.907,113,27.2
3/11/2017 21:00,0.868,1.82,5.713,11.451,102,27.2
3/11/2017 21:30,0.884,1.59,5.509,12.065,106,27.2
3/11/2017 22:00,0.935,1.69,5.434,11.443,99,27.15
3/11/2017 22:30,0.855,1.55,5.145,9.737,95,27.15
3/11/2017 23:00,0.9,1.39,5.305,11.388,98,27.1
3/11/2017 23:30,0.984,2.25,5.366,12.046,91,27.1
3/12/2017 0:00,0.951,1.5,5.319,11.054,94,27.05
3/12/2017 0:30,0.907,1.61,4.993,10.84,94,27.05
3/12/2017 1:00,0.879,1.7,4.908,10.97,95,27
3/12/2017 1:30,0.903,1.36,4.853,10.804,97,26.6
3/12/2017 2:00,0.833,1.4,4.662,10.841,95,26.75
3/12/2017 2:30,0.793,1.39,4.701,10.94,102,26.85
3/12/2017 3:00,0.71,1.19,4.705,11.38,98,26.95
3/12/2017 3:30,0.762,1.35,4.744,10.953,113,26.85
3/12/2017 4:00,0.768,1.19,5.092,11.233,101,26.85
3/12/2017 4:30,0.685,1.31,4.524,11.394,106,26.85
3/12/2017 5:00,0.642,1.24,4.067,10.842,111,26.85
3/12/2017 5:30,0.688,1.1,4.518,10.952,101,26.9
3/12/2017 6:00,0.695,1.12,4.665,10.747,111,26.85
3/12/2017 6:30,0.682,1.11,4.526,10.565,108,27
3/12/2017 7:00,0.695,1.11,4.66,10.916,108,27.1
3/12/2017 7:30,0.689,1.23,4.824,10.847,99,27.1
3/12/2017 8:00,0.631,0.99,4.725,10.943,102,27.05
3/12/2017 8:30,0.648,1.25,4.789,10.544,104,27.1
3/12/2017 9:00,0.664,1.13,5.107,10.874,102,27.25
3/12/2017 9:30,0.649,1.18,4.901,10.891,106,27.45
3/12/2017 10:00,0.67,1.09,5.197,10.774,98,27.7
3/12/2017 10:30,0.641,1.25,5.203,10.582,98,27.9
3/12/2017 11:00,0.636,1.11,5.237,10.69,106,27.8
3/12/2017 11:30,0.653,1.08,5.371,10.4,91,28
3/12/2017 12:00,0.608,1.01,5.166,9.676,99,27.75
3/12/2017 12:30,0.635,0.99,5.121,9.395,95,27.7
3/12/2017 13:00,0.572,0.96,4.402,10.182,95,27.6
3/12/2017 13:30,0.642,1.2,4.699,10.176,98,27.5
3/12/2017 14:00,0.591,1.01,4.395,10.057,99,27.55
3/12/2017 14:30,0.56,0.9,4.106,9.805,90,27.55
3/12/2017 15:00,0.562,0.88,3.912,10.358,108,27.5
3/12/2017 15:30,0.555,1,4.04,9.896,115,27.5
3/12/2017 16:00,0.559,0.94,3.901,10.235,109,27.45
3/12/2017 16:30,0.613,1.22,3.87,10.332,108,27.45
3/12/2017 17:00,0.702,1.55,3.86,9.892,108,27.45
3/12/2017 17:30,0.682,1.09,3.914,10.272,99,27.35
3/12/2017 18:00,0.781,1.53,3.994,10.216,106,27.3
3/12/2017 18:30,0.828,1.32,3.77,3.803,115,27.3
3/12/2017 19:00,0.874,1.67,3.823,4.052,21,27.25
3/12/2017 19:30,0.973,1.78,3.961,4.223,19,27.2
3/12/2017 20:00,1.036,2.06,3.95,4.382,22,27.2
3/12/2017 20:30,1.024,1.784,4.08,4.484,16,27.15
3/12/2017 21:00,1.17,1.885,4.089,4.828,14,27.15
3/12/2017 21:30,1.26,1.78,4.328,4.842,16,27.15
3/12/2017 22:00,1.263,2.43,4.324,5.395,16,27.15
3/12/2017 22:30,1.342,2.31,4.452,5.786,14,27.1
3/12/2017 23:00,1.274,2.11,4.545,5.343,11,27.1
3/12/2017 23:30,1.286,2.36,4.503,5.557,7,27.1
3/13/2017 0:00,1.162,2.24,4.412,5.324,9,27.1
3/13/2017 0:30,1.194,1.83,4.666,5.464,8,27.05
3/13/2017 1:00,1.117,1.88,4.351,5.417,14,27.05
3/13/2017 1:30,1.055,1.74,4.355,5.465,23,27.05
3/13/2017 2:00,1.026,1.92,4.39,5.432,18,27.05
3/13/2017 2:30,0.968,1.52,4.239,5.477,21,27.05
3/13/2017 3:00,0.941,1.41,4.25,4.945,23,27.05
3/13/2017 3:30,0.91,1.56,4.111,5.287,19,27.05
3/13/2017 4:00,0.913,1.42,4.259,4.985,22,27.05
3/13/2017 4:30,0.839,1.58,4.127,4.947,22,27.05
3/13/2017 5:00,0.904,1.48,4.196,5.03,26,27.05
3/13/2017 5:30,0.799,1.32,4.028,4.581,19,27.05
3/13/2017 6:00,0.857,1.19,4.088,4.833,21,26.95
3/13/2017 6:30,0.835,1.56,4.029,4.906,18,27
3/13/2017 7:00,0.896,1.39,4.122,4.938,26,27
3/13/2017 7:30,0.935,1.59,4.111,4.973,19,27
3/13/2017 8:00,0.928,1.94,4.314,5.156,23,27
3/13/2017 8:30,0.964,1.62,4.188,5.212,36,27.05
3/13/2017 9:00,1.005,1.77,4.407,5.186,33,27.05
3/13/2017 9:30,0.934,1.63,4.225,5.336,22,27.05
3/13/2017 10:00,0.912,1.36,4.469,5.473,26,27.1
3/13/2017 10:30,0.863,1.33,4.362,5.33,26,27.1
3/13/2017 11:00,0.882,1.59,4.496,5.069,26,27.2
3/13/2017 11:30,0.868,1.63,4.551,5.086,25,27.2
3/13/2017 12:00,0.797,1.45,4.314,5.341,25,27.3
3/13/2017 12:30,0.84,1.69,4.239,5.2,25,27.25
3/13/2017 13:00,0.842,1.55,4.347,4.956,33,27.2
3/13/2017 13:30,0.84,1.55,4.357,5.25,23,27.15
3/13/2017 14:00,0.808,1.5,4.183,5.283,32,27.2
3/13/2017 14:30,0.85,1.27,4.36,5.325,35,27.2
3/13/2017 15:00,0.9,1.39,4.265,5.11,33,27.2
3/13/2017 15:30,0.885,1.62,4.221,5.633,28,27.2
3/13/2017 16:00,0.917,1.64,4.193,5.705,33,27.2
3/13/2017 16:30,0.921,1.42,4.244,5.46,36,27.15
