Date/Time,Hs,Hmax,Tp,Tz,Peak Direction,SST
2019-01-02 19:00:00,1.090,1.940,8.600,5.612,68.00,26.100
2019-01-02 19:30:00,1.102,1.750,9.714,5.621,68.00,26.050
2019-01-02 20:00:00,1.076,1.740,8.621,5.338,75.00,26.050
2019-01-02 20:30:00,1.212,2.110,8.873,5.660,73.00,26.000
2019-01-02 21:00:00,1.163,1.900,10.130,5.437,77.00,26.000
2019-01-02 21:30:00,1.196,1.820,9.302,5.474,75.00,26.000
2019-01-02 22:00:00,1.188,1.860,8.924,5.652,75.00,25.950
2019-01-02 22:30:00,1.283,2.420,9.438,5.585,80.00,25.950
2019-01-02 23:00:00,1.280,1.960,9.710,5.694,74.00,26.000
2019-01-02 23:30:00,1.275,2.110,8.166,5.381,74.00,26.000
2019-01-03 00:00:00,1.220,2.080,8.520,5.309,74.00,26.000
2019-01-03 00:30:00,1.275,2.010,9.764,5.642,80.00,26.000
2019-01-03 01:00:00,1.223,1.870,9.258,5.553,75.00,26.000
2019-01-03 01:30:00,1.242,2.090,8.515,5.181,80.00,25.950
2019-01-03 02:00:00,1.237,2.020,8.194,5.217,73.00,26.000
2019-01-03 02:30:00,1.191,2.018,9.313,5.011,67.00,25.950
2019-01-03 03:00:00,1.232,2.380,7.825,4.945,74.00,25.900
2019-01-03 03:30:00,1.313,2.110,8.801,5.013,71.00,25.900
2019-01-03 04:00:00,1.399,2.200,7.844,4.871,70.00,25.900
2019-01-03 04:30:00,1.430,2.356,10.194,5.132,71.00,25.900
2019-01-03 05:00:00,1.468,2.610,6.136,5.188,68.00,25.850
2019-01-03 05:30:00,1.475,2.670,9.757,5.377,61.00,25.850
2019-01-03 06:00:00,1.373,2.390,8.933,5.336,70.00,25.800
2019-01-03 06:30:00,1.307,2.240,7.750,5.605,67.00,25.800
2019-01-03 07:00:00,1.286,2.340,9.636,5.619,73.00,25.850
2019-01-03 07:30:00,1.340,2.080,6.759,5.878,74.00,25.850
2019-01-03 08:00:00,1.368,2.510,9.350,6.002,70.00,25.800
2019-01-03 08:30:00,1.311,1.870,8.636,5.938,71.00,25.750
2019-01-03 09:00:00,1.287,2.340,8.524,5.800,73.00,25.750
2019-01-03 09:30:00,1.369,2.070,8.197,6.102,67.00,25.800
2019-01-03 10:00:00,1.324,2.220,8.836,6.156,70.00,25.900
2019-01-03 10:30:00,1.282,1.930,8.537,5.927,68.00,26.150
2019-01-03 11:00:00,1.361,2.260,8.948,6.013,70.00,26.000
2019-01-03 11:30:00,1.458,2.450,6.800,5.753,66.00,26.050
2019-01-03 12:00:00,1.470,2.280,8.153,6.255,70.00,26.450
2019-01-03 12:30:00,1.504,2.540,8.472,6.031,71.00,27.100
2019-01-03 13:00:00,1.388,2.300,8.915,6.111,73.00,26.900
2019-01-03 13:30:00,1.298,2.390,8.409,5.745,74.00,26.250
2019-01-03 14:00:00,1.265,2.450,8.096,5.882,80.00,26.500
2019-01-03 14:30:00,1.246,2.210,8.151,5.922,74.00,26.350
2019-01-03 15:00:00,1.188,2.230,6.556,5.868,77.00,26.250
2019-01-03 15:30:00,1.151,1.830,9.098,5.720,83.00,26.150
2019-01-03 16:00:00,1.210,2.070,7.639,5.779,73.00,26.150
2019-01-03 16:30:00,1.171,1.980,9.284,5.956,68.00,26.050
2019-01-03 17:00:00,1.163,2.000,9.391,6.003,70.00,26.150
2019-01-03 17:30:00,1.098,1.870,8.867,5.956,71.00,26.150
2019-01-03 18:00:00,1.229,2.130,8.170,6.146,71.00,26.150
2019-01-03 18:30:00,1.200,1.930,7.483,5.641,66.00,26.150
2019-01-03 19:00:00,1.304,2.510,7.547,5.705,67.00,26.100
2019-01-03 19:30:00,1.375,2.450,7.321,5.529,64.00,26.050
2019-01-03 20:00:00,1.389,1.930,8.031,5.610,71.00,25.950
2019-01-03 20:30:00,1.381,2.070,7.845,5.714,64.00,25.900
2019-01-03 21:00:00,1.450,2.470,7.667,5.611,64.00,25.900
2019-01-03 21:30:00,1.402,2.760,9.239,5.476,70.00,25.850
2019-01-03 22:00:00,1.420,2.060,7.684,5.449,70.00,25.850
2019-01-03 22:30:00,1.406,2.280,7.764,5.408,70.00,25.850
2019-01-03 23:00:00,1.530,2.230,7.903,5.490,64.00,25.850
2019-01-03 23:30:00,1.473,2.350,8.251,5.433,66.00,25.900
2019-01-04 00:00:00,1.555,2.570,8.034,5.521,70.00,25.900
2019-01-04 00:30:00,1.512,2.440,7.307,5.368,68.00,25.900
2019-01-04 01:00:00,1.469,2.490,6.743,5.317,80.00,25.900
2019-01-04 01:30:00,1.500,2.780,7.598,5.184,75.00,25.850
2019-01-04 02:00:00,1.411,2.210,7.223,5.251,66.00,25.850
2019-01-04 02:30:00,1.412,2.210,7.026,5.237,78.00,25.850
2019-01-04 03:00:00,1.363,2.620,8.091,5.101,71.00,25.900
2019-01-04 03:30:00,1.323,2.150,7.463,5.021,66.00,25.900
2019-01-04 04:00:00,1.376,2.320,7.435,5.270,63.00,25.850
2019-01-04 04:30:00,1.316,2.480,7.275,5.186,63.00,25.850
2019-01-04 05:00:00,1.314,2.230,7.519,5.284,61.00,25.850
2019-01-04 05:30:00,1.270,1.990,6.536,5.170,66.00,25.850
2019-01-04 06:00:00,1.338,2.390,6.786,5.403,66.00,25.800
2019-01-04 06:30:00,1.316,2.100,7.329,5.634,61.00,25.800
2019-01-04 07:00:00,1.283,2.160,8.326,5.493,68.00,25.900
2019-01-04 07:30:00,1.330,2.280,8.178,5.894,71.00,25.950
2019-01-04 08:00:00,1.322,2.240,6.153,5.613,70.00,26.000
2019-01-04 08:30:00,1.287,2.170,7.919,5.527,64.00,26.000
2019-01-04 09:00:00,1.348,2.370,8.057,5.934,73.00,26.050
2019-01-04 09:30:00,1.370,2.680,7.600,5.876,71.00,26.100
2019-01-04 10:00:00,1.256,2.130,7.313,5.670,71.00,26.150
2019-01-04 10:30:00,1.415,2.470,7.703,5.704,73.00,26.250
2019-01-04 11:00:00,1.383,2.050,8.169,5.934,66.00,26.300
2019-01-04 11:30:00,1.380,2.140,7.255,5.811,66.00,26.400
2019-01-04 12:00:00,1.395,2.270,6.713,5.755,74.00,26.500
2019-01-04 12:30:00,1.390,2.660,7.886,5.995,75.00,26.300
2019-01-04 13:00:00,1.320,2.130,7.192,5.960,71.00,26.400
2019-01-04 13:30:00,1.423,2.340,7.039,6.173,80.00,26.550
2019-01-04 14:00:00,1.377,2.150,7.272,6.324,71.00,26.700
2019-01-04 14:30:00,1.317,2.080,11.982,6.423,73.00,26.750
2019-01-04 15:00:00,1.334,2.200,7.515,6.113,78.00,26.800
2019-01-04 15:30:00,1.425,2.330,9.851,6.638,78.00,26.800
2019-01-04 16:00:00,1.311,1.980,7.166,6.575,63.00,26.900
2019-01-04 16:30:00,1.188,2.420,7.926,6.348,75.00,26.900
2019-01-04 17:00:00,1.305,1.850,11.485,6.546,66.00,26.850
2019-01-04 17:30:00,1.300,2.150,7.853,6.311,68.00,26.700
2019-01-04 18:00:00,1.256,2.080,7.535,6.226,68.00,26.600
2019-01-04 18:30:00,1.291,1.990,12.157,6.411,75.00,26.500
2019-01-04 19:00:00,1.291,2.150,7.844,6.172,71.00,26.500
2019-01-04 19:30:00,1.396,2.500,7.200,6.280,68.00,26.400
2019-01-04 20:00:00,1.332,1.980,11.419,5.869,75.00,26.350
2019-01-04 20:30:00,1.344,2.320,12.175,5.835,75.00,26.300
2019-01-04 21:00:00,1.423,2.340,11.575,6.017,71.00,26.300
2019-01-04 21:30:00,1.412,2.350,12.171,5.876,67.00,26.350
2019-01-04 22:00:00,1.580,2.330,11.535,6.425,81.00,26.350
2019-01-04 22:30:00,1.418,2.160,11.443,5.876,80.00,26.350
2019-01-04 23:00:00,1.494,2.400,7.569,5.957,83.00,26.300
2019-01-04 23:30:00,1.522,2.580,7.294,5.731,84.00,26.350
2019-01-05 00:00:00,1.542,2.610,7.813,5.719,68.00,26.350
2019-01-05 00:30:00,1.592,2.530,7.063,6.065,77.00,26.300
2019-01-05 01:00:00,1.550,2.500,7.809,5.907,68.00,26.300
2019-01-05 01:30:00,1.661,2.720,11.902,6.486,74.00,26.300
2019-01-05 02:00:00,1.475,2.500,7.844,5.652,81.00,26.250
2019-01-05 02:30:00,1.538,2.760,7.498,5.874,71.00,26.250
2019-01-05 03:00:00,1.402,2.510,11.270,5.518,67.00,26.250
2019-01-05 03:30:00,1.484,2.210,11.336,6.007,71.00,26.250
2019-01-05 04:00:00,1.433,2.540,8.085,6.084,73.00,26.250
2019-01-05 04:30:00,1.353,2.150,7.502,5.760,68.00,26.200
2019-01-05 05:00:00,1.381,2.450,8.786,6.023,73.00,26.200
2019-01-05 05:30:00,1.338,2.070,7.882,5.931,70.00,26.200
2019-01-05 06:00:00,1.296,2.330,8.165,5.840,67.00,26.150
2019-01-05 06:30:00,1.368,2.060,8.142,6.253,70.00,26.150
2019-01-05 07:00:00,1.321,2.290,7.578,5.940,70.00,26.200
2019-01-05 07:30:00,1.278,2.050,7.837,6.017,66.00,26.200
2019-01-05 08:00:00,1.292,2.420,8.318,5.709,67.00,26.200
2019-01-05 08:30:00,1.280,2.500,8.111,5.674,67.00,26.200
2019-01-05 09:00:00,1.269,2.680,8.218,6.149,66.00,26.250
2019-01-05 09:30:00,1.371,2.400,8.873,6.001,78.00,26.250
2019-01-05 10:00:00,1.436,2.320,7.681,6.187,77.00,26.300
2019-01-05 10:30:00,1.440,2.640,8.013,6.062,75.00,26.400
2019-01-05 11:00:00,1.354,2.280,9.189,5.972,70.00,26.450
2019-01-05 11:30:00,1.492,2.460,8.496,6.283,74.00,26.550
2019-01-05 12:00:00,1.596,2.750,8.133,6.204,83.00,26.650
2019-01-05 12:30:00,1.509,2.380,8.516,6.306,75.00,26.650
2019-01-05 13:00:00,1.478,2.360,8.512,6.140,74.00,26.700
2019-01-05 13:30:00,1.492,2.660,8.091,5.879,77.00,26.850
2019-01-05 14:00:00,1.495,2.400,8.875,6.139,77.00,26.900
2019-01-05 14:30:00,1.473,2.430,8.492,6.031,77.00,26.800
2019-01-05 15:00:00,1.495,2.480,7.479,6.311,71.00,27.050
2019-01-05 15:30:00,1.497,2.790,8.518,6.528,74.00,27.200
2019-01-05 16:00:00,1.497,2.400,8.286,6.393,70.00,27.200
2019-01-05 16:30:00,1.412,2.490,8.247,6.225,66.00,27.100
2019-01-05 17:00:00,1.483,3.060,8.102,6.336,68.00,27.000
2019-01-05 17:30:00,1.402,2.520,8.530,6.284,60.00,27.050
2019-01-05 18:00:00,1.475,2.480,7.650,6.103,63.00,26.950
2019-01-05 18:30:00,1.384,2.130,8.125,6.089,64.00,26.950
2019-01-05 19:00:00,1.393,2.870,8.580,6.625,61.00,26.900
2019-01-05 19:30:00,1.394,2.390,8.619,6.567,61.00,26.900
2019-01-05 20:00:00,1.498,2.030,8.589,6.658,61.00,26.850
2019-01-05 20:30:00,1.441,2.660,7.888,6.327,53.00,26.800
2019-01-05 21:00:00,1.446,2.140,8.483,6.299,70.00,26.800
2019-01-05 21:30:00,1.573,2.810,8.549,6.629,71.00,26.750
2019-01-05 22:00:00,1.523,2.470,8.399,6.349,61.00,26.750
2019-01-05 22:30:00,1.536,2.730,8.226,6.263,68.00,26.750
2019-01-05 23:00:00,1.623,2.550,8.441,6.804,60.00,26.750
2019-01-05 23:30:00,1.570,2.490,8.449,6.476,71.00,26.700
2019-01-06 00:00:00,1.520,2.600,8.485,6.259,64.00,26.650
2019-01-06 00:30:00,1.606,2.850,9.181,5.936,66.00,26.650
2019-01-06 01:00:00,1.662,2.480,8.904,6.438,63.00,26.650
2019-01-06 01:30:00,1.513,2.690,8.467,6.150,64.00,26.650
2019-01-06 02:00:00,1.560,2.860,8.164,6.249,70.00,26.600
2019-01-06 02:30:00,1.544,2.490,8.511,6.112,70.00,26.600
2019-01-06 03:00:00,1.504,2.320,8.810,6.067,71.00,26.550
2019-01-06 03:30:00,1.551,2.630,8.507,6.623,66.00,26.550
2019-01-06 04:00:00,1.481,2.870,8.829,6.316,63.00,26.600
2019-01-06 04:30:00,1.356,2.290,8.422,5.886,63.00,26.600
2019-01-06 05:00:00,1.377,2.200,8.623,6.276,67.00,26.600
2019-01-06 05:30:00,1.393,2.080,8.829,6.444,71.00,26.600
2019-01-06 06:00:00,1.328,2.180,9.409,6.132,63.00,26.650
2019-01-06 06:30:00,1.379,2.160,8.473,6.320,68.00,26.650
2019-01-06 07:00:00,1.345,2.680,9.245,5.896,66.00,26.600
2019-01-06 07:30:00,1.401,2.050,8.630,6.118,67.00,26.600
2019-01-06 08:00:00,1.332,2.310,9.241,6.348,67.00,26.600
2019-01-06 08:30:00,1.383,2.190,8.241,6.067,66.00,26.600
2019-01-06 09:00:00,1.349,2.070,8.950,6.014,64.00,26.550
2019-01-06 09:30:00,1.368,2.350,8.888,5.742,71.00,26.550
2019-01-06 10:00:00,1.499,3.060,8.931,6.304,73.00,26.600
2019-01-06 10:30:00,1.399,2.120,9.199,5.899,70.00,26.550
2019-01-06 11:00:00,1.547,2.610,8.215,5.681,70.00,26.600
2019-01-06 11:30:00,1.550,2.590,8.295,6.049,70.00,26.600
2019-01-06 12:00:00,1.552,2.430,8.917,6.015,78.00,26.650
2019-01-06 12:30:00,1.528,2.380,8.517,5.780,70.00,26.750
2019-01-06 13:00:00,1.539,2.470,8.168,5.887,78.00,26.800
2019-01-06 13:30:00,1.508,2.480,8.424,5.712,68.00,26.800
2019-01-06 14:00:00,1.644,2.610,9.254,6.043,75.00,26.900
2019-01-06 14:30:00,1.634,2.580,8.210,6.036,73.00,26.900
2019-01-06 15:00:00,1.493,2.590,8.657,5.870,71.00,26.950
2019-01-06 15:30:00,1.503,2.450,8.468,5.817,70.00,26.950
2019-01-06 16:00:00,1.347,2.060,9.443,5.457,70.00,26.900
2019-01-06 16:30:00,1.440,2.300,9.242,6.058,63.00,26.900
2019-01-06 17:00:00,1.530,2.530,8.453,6.256,66.00,26.900
2019-01-06 17:30:00,1.522,2.340,9.292,6.255,70.00,26.900
2019-01-06 18:00:00,1.386,2.400,8.563,6.063,66.00,26.850
2019-01-06 18:30:00,1.249,2.120,9.413,5.870,67.00,26.750
2019-01-06 19:00:00,1.330,2.370,8.902,6.036,61.00,26.700
2019-01-06 19:30:00,1.398,2.570,8.549,6.002,61.00,26.650
2019-01-06 20:00:00,1.490,2.470,8.509,6.002,68.00,26.600
2019-01-06 20:30:00,1.619,3.040,8.551,6.436,64.00,26.550
2019-01-06 21:00:00,1.483,2.270,8.881,6.192,61.00,26.550
2019-01-06 21:30:00,1.474,2.450,8.881,6.142,60.00,26.550
2019-01-06 22:00:00,1.396,2.950,8.062,5.565,60.00,26.500
2019-01-06 22:30:00,1.567,2.340,9.285,5.964,57.00,26.500
2019-01-06 23:00:00,1.470,2.690,8.780,5.722,67.00,26.500
2019-01-06 23:30:00,1.596,2.310,8.491,5.992,67.00,26.500
2019-01-07 00:00:00,1.473,2.370,8.891,5.920,73.00,26.500
2019-01-07 00:30:00,1.491,2.380,9.263,5.489,61.00,26.550
2019-01-07 01:00:00,1.561,2.570,8.486,5.677,71.00,26.600
2019-01-07 01:30:00,1.605,2.650,8.918,5.684,66.00,26.650
2019-01-07 02:00:00,1.521,2.460,8.808,5.702,64.00,26.650
2019-01-07 02:30:00,1.622,2.500,8.505,5.920,67.00,26.650
2019-01-07 03:00:00,1.393,2.010,8.918,5.575,64.00,26.600
2019-01-07 03:30:00,1.606,2.320,9.163,6.126,61.00,26.600
2019-01-07 04:00:00,1.442,2.920,7.873,5.238,66.00,26.600
2019-01-07 04:30:00,1.462,2.400,7.930,5.742,73.00,26.600
2019-01-07 05:00:00,1.354,2.120,7.836,5.358,73.00,26.600
2019-01-07 05:30:00,1.409,2.270,8.519,5.240,63.00,26.550
2019-01-07 06:00:00,1.400,2.070,8.539,5.303,70.00,26.550
2019-01-07 06:30:00,1.487,2.490,8.209,5.610,71.00,26.500
2019-01-07 07:00:00,1.509,2.320,8.923,5.868,70.00,26.450
2019-01-07 07:30:00,1.430,2.100,8.166,5.556,68.00,26.350
2019-01-07 08:00:00,1.434,2.540,8.942,5.522,68.00,26.300
2019-01-07 08:30:00,1.432,2.220,9.702,5.319,66.00,26.300
2019-01-07 09:00:00,1.700,2.730,8.870,5.714,64.00,26.300
2019-01-07 09:30:00,1.564,2.640,9.288,5.580,63.00,26.350
2019-01-07 10:00:00,1.749,3.080,8.918,5.678,63.00,26.450
2019-01-07 10:30:00,1.693,2.890,8.616,5.854,73.00,26.450
2019-01-07 11:00:00,1.622,2.620,9.276,5.704,67.00,26.550
2019-01-07 11:30:00,1.768,3.290,9.669,5.648,68.00,26.550
2019-01-07 12:00:00,1.680,2.630,8.159,5.909,67.00,26.600
2019-01-07 12:30:00,1.609,2.780,9.575,5.891,68.00,26.650
2019-01-07 13:00:00,1.721,3.600,9.031,5.715,64.00,26.600
2019-01-07 13:30:00,1.776,2.730,8.843,5.971,63.00,26.650
2019-01-07 14:00:00,1.761,2.710,9.138,5.923,64.00,26.650
2019-01-07 14:30:00,1.591,3.201,7.688,5.687,66.00,26.650
2019-01-07 15:00:00,1.677,2.460,8.186,5.964,61.00,26.650
2019-01-07 15:30:00,1.561,2.730,8.929,5.768,70.00,26.550
2019-01-07 16:00:00,1.646,2.720,8.918,6.002,67.00,26.500
2019-01-07 16:30:00,1.557,2.600,8.590,5.748,71.00,26.550
2019-01-07 17:00:00,1.594,2.720,9.207,5.900,66.00,26.550
2019-01-07 17:30:00,1.497,2.660,8.851,5.542,68.00,26.550
2019-01-07 18:00:00,1.472,2.480,8.444,5.825,61.00,26.550
2019-01-07 18:30:00,1.485,2.690,8.932,5.727,66.00,26.550
2019-01-07 19:00:00,1.404,2.340,8.547,6.088,66.00,26.550
2019-01-07 19:30:00,1.422,2.210,8.889,5.804,77.00,26.550
2019-01-07 20:00:00,1.532,2.770,8.541,5.703,63.00,26.550
2019-01-07 20:30:00,1.408,2.510,8.868,5.753,61.00,26.550
2019-01-07 21:00:00,1.460,2.320,8.890,5.694,59.00,26.550
2019-01-07 21:30:00,1.580,2.320,9.234,6.107,61.00,26.550
2019-01-07 22:00:00,1.444,2.330,8.534,5.503,59.00,26.550
2019-01-07 22:30:00,1.498,2.540,8.559,5.481,60.00,26.550
2019-01-07 23:00:00,1.647,3.050,8.933,5.787,64.00,26.500
2019-01-07 23:30:00,1.527,2.900,8.585,5.499,64.00,26.550
2019-01-08 00:00:00,1.604,2.550,8.839,5.465,61.00,26.550
2019-01-08 00:30:00,1.558,2.760,8.841,5.712,57.00,26.550
2019-01-08 01:00:00,1.520,2.410,9.091,5.462,60.00,26.500
2019-01-08 01:30:00,1.544,2.320,8.540,5.351,59.00,26.550
2019-01-08 02:00:00,1.720,2.900,7.785,5.603,49.00,26.500
2019-01-08 02:30:00,1.676,2.810,8.528,5.567,60.00,26.500
2019-01-08 03:00:00,1.686,2.660,8.693,5.445,63.00,26.500
2019-01-08 03:30:00,1.628,2.750,8.212,5.190,54.00,26.450
2019-01-08 04:00:00,1.624,2.970,7.694,5.227,56.00,26.450
2019-01-08 04:30:00,1.635,2.880,8.314,5.058,68.00,26.450
2019-01-08 05:00:00,1.557,2.350,9.220,5.287,63.00,26.450
2019-01-08 05:30:00,1.581,2.860,8.516,5.283,66.00,26.450
2019-01-08 06:00:00,1.477,2.710,8.468,5.126,64.00,26.450
2019-01-08 06:30:00,1.586,2.850,8.328,5.452,59.00,26.400
2019-01-08 07:00:00,1.503,2.290,7.842,5.272,60.00,26.350
2019-01-08 07:30:00,1.410,2.530,6.364,5.338,70.00,26.300
2019-01-08 08:00:00,1.495,2.420,8.523,5.309,60.00,26.300
2019-01-08 08:30:00,1.558,2.790,8.119,5.236,67.00,26.300
2019-01-08 09:00:00,1.518,2.480,8.159,5.567,64.00,26.300
2019-01-08 09:30:00,1.441,2.410,8.883,5.350,61.00,26.300
2019-01-08 10:00:00,1.665,2.740,8.553,5.688,71.00,26.300
2019-01-08 10:30:00,1.603,2.550,8.521,5.776,64.00,26.300
2019-01-08 11:00:00,1.549,2.900,8.582,5.802,64.00,26.300
2019-01-08 11:30:00,1.545,2.380,8.496,5.484,64.00,26.350
2019-01-08 12:00:00,1.622,2.660,8.524,5.680,73.00,26.350
2019-01-08 12:30:00,1.649,2.780,8.433,5.876,70.00,26.350
2019-01-08 13:00:00,1.667,2.490,8.787,5.838,70.00,26.400
2019-01-08 13:30:00,1.715,2.930,7.922,5.931,64.00,26.400
2019-01-08 14:00:00,1.636,2.870,8.468,6.162,67.00,26.450
2019-01-08 14:30:00,1.648,2.570,8.616,6.033,70.00,26.500
2019-01-08 15:00:00,1.634,2.550,8.298,5.815,63.00,26.550
2019-01-08 15:30:00,1.536,2.300,8.193,6.220,61.00,26.650
2019-01-08 16:00:00,1.609,3.560,8.494,6.087,57.00,26.700
2019-01-08 16:30:00,1.555,2.490,8.905,6.097,60.00,26.700
2019-01-08 17:00:00,1.644,2.660,8.155,6.084,71.00,26.650
2019-01-08 17:30:00,1.364,2.250,8.189,5.792,64.00,26.600
2019-01-08 18:00:00,1.427,2.200,8.191,5.777,64.00,26.550
2019-01-08 18:30:00,1.431,2.290,8.170,6.295,57.00,26.550
2019-01-08 19:00:00,1.431,2.370,8.534,5.743,64.00,26.500
2019-01-08 19:30:00,1.529,2.660,8.149,5.888,57.00,26.500
