'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for July 2011,,,,,,,,,,
Issued at 22:34 GMT on Monday 01 August 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/07/2011,3.2,1.6, ,18.2,13.0,91,52,9.70,13.24
CAPE MORETON LIGHTHOUSE,02/07/2011,2.3,3.8, ,18.3,13.1,93,69,8.26,14.44
CAPE MORETON LIGHTHOUSE,03/07/2011,2.1,0.6, ,19.3,14.6,92,70,4.86,12.68
CAPE MORETON LIGHTHOUSE,04/07/2011,2.5,0.4, ,20.2,15.0,89,61,4.15,14.99
CAPE MORETON LIGHTHOUSE,05/07/2011,4.3,0.0, ,21.0,16.5,73,36,6.70,15.17
CAPE MORETON LIGHTHOUSE,06/07/2011,4.5,0.0, ,19.2,13.3,51,32,6.17,15.52
CAPE MORETON LIGHTHOUSE,07/07/2011,4.5,0.0, ,19.3,14.2,52,36,6.44,15.29
CAPE MORETON LIGHTHOUSE,08/07/2011,3.3,0.0, ,18.0,12.6,64,38,4.46,15.53
CAPE MORETON LIGHTHOUSE,09/07/2011,4.4,0.0, ,18.0,10.1,56,32,6.90,16.01
CAPE MORETON LIGHTHOUSE,10/07/2011,4.0,0.0, ,17.5,9.1,66,35,7.06,16.08
CAPE MORETON LIGHTHOUSE,11/07/2011,3.6,0.0, ,18.7,10.7,63,35,4.90,16.01
CAPE MORETON LIGHTHOUSE,12/07/2011,3.0,0.0, ,19.5,11.5,73,48,4.17,15.74
CAPE MORETON LIGHTHOUSE,13/07/2011, ,0.0, , ,15.7,81,55,6.09,15.73
CAPE MORETON LIGHTHOUSE,14/07/2011, , , ,20.2, , , , ,15.34
CAPE MORETON LIGHTHOUSE,15/07/2011,3.3,0.0, ,18.0,16.1,89,57,13.94,11.44
CAPE MORETON LIGHTHOUSE,16/07/2011,3.0,1.2, ,17.9,14.6,89,61,11.85,10.52
CAPE MORETON LIGHTHOUSE,17/07/2011,2.1,0.0, ,19.5,13.6,98,76,6.45,15.45
CAPE MORETON LIGHTHOUSE,18/07/2011,2.7,0.0, ,20.7,12.9,90,60,4.67,15.88
CAPE MORETON LIGHTHOUSE,19/07/2011,3.8,0.0, ,17.8,12.3,81,39,7.36,16.45
CAPE MORETON LIGHTHOUSE,20/07/2011,3.5,0.0, ,16.9,10.4,66,52,8.93,10.40
CAPE MORETON LIGHTHOUSE,21/07/2011,4.3,0.0, ,21.1,12.1,69,41,6.84,16.19
CAPE MORETON LIGHTHOUSE,22/07/2011,3.8,0.0, ,20.0,12.7,72,52,7.49,16.02
CAPE MORETON LIGHTHOUSE,23/07/2011,3.7,0.0, ,18.6,12.4,79,52,8.92,16.27
CAPE MORETON LIGHTHOUSE,24/07/2011,3.1,0.0, ,17.8,11.9,71,57,5.77,16.46
CAPE MORETON LIGHTHOUSE,25/07/2011,3.2,0.0, ,19.5,12.3,91,31,4.01,15.95
CAPE MORETON LIGHTHOUSE,26/07/2011,3.8,0.0, ,20.7,13.7,76,41,5.42,15.79
CAPE MORETON LIGHTHOUSE,27/07/2011, ,0.0, , ,13.7,69,44,6.37,16.22
CAPE MORETON LIGHTHOUSE,28/07/2011, , , ,18.9, ,81,48,8.81,15.52
CAPE MORETON LIGHTHOUSE,29/07/2011,4.0,0.0, ,19.9,15.1,82,50,9.78,14.43
CAPE MORETON LIGHTHOUSE,30/07/2011,4.3,0.0, ,19.6,16.6,68,53,9.51,13.81
CAPE MORETON LIGHTHOUSE,31/07/2011, ,0.0, , ,15.1,77,58,6.56,15.19
Totals:,,90.3,7.6, ,,,,,, 
