'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for August 2014,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/08/2014,3.1, , ,21.7,17.5,88,70,8.34,15.83
CAPE MORETON LIGHTHOUSE,02/08/2014,5.3, , ,17.8,13.5,54,30,8.96,16.72
CAPE MORETON LIGHTHOUSE,03/08/2014,3.9, , ,19.3,11.3,89,46,10.50,15.57
CAPE MORETON LIGHTHOUSE,04/08/2014,4.8, , ,19.9,14.7,73,47,12.29,13.71
CAPE MORETON LIGHTHOUSE,05/08/2014,3.7, , ,19.4,14.9,83,55,10.17,14.77
CAPE MORETON LIGHTHOUSE,06/08/2014,4.0, , ,20.0,15.3,80,53,9.14,16.20
CAPE MORETON LIGHTHOUSE,07/08/2014,3.6, , ,20.5,13.2,76,49,5.17,16.91
CAPE MORETON LIGHTHOUSE,08/08/2014,4.0, , ,20.9,14.6,78,52,7.58,15.80
CAPE MORETON LIGHTHOUSE,09/08/2014,2.9, , ,21.1,16.1,93,64,9.00,11.10
CAPE MORETON LIGHTHOUSE,10/08/2014,3.5, , ,22.4,15.2,77,52,4.03,17.04
CAPE MORETON LIGHTHOUSE,11/08/2014,3.6, , ,21.8,15.4,87,56,6.09,17.18
CAPE MORETON LIGHTHOUSE,12/08/2014,4.2, , ,19.7,16.5,78,57,11.74,16.43
CAPE MORETON LIGHTHOUSE,13/08/2014,4.4, , ,19.4,16.7,73,57,12.24,16.29
CAPE MORETON LIGHTHOUSE,14/08/2014,3.6, , ,19.3,15.3,91,53,11.12,11.71
CAPE MORETON LIGHTHOUSE,15/08/2014,3.8, , ,19.8,14.6,82,54,10.18,10.52
CAPE MORETON LIGHTHOUSE,16/08/2014,3.0, , ,18.7,15.1,95,54,10.15,6.35
CAPE MORETON LIGHTHOUSE,17/08/2014,3.9, , ,20.6,13.5,97,40,6.78,16.73
CAPE MORETON LIGHTHOUSE,18/08/2014,4.7, , ,19.7,14.6,65,44,7.82,18.22
CAPE MORETON LIGHTHOUSE,19/08/2014,4.6, , ,21.4,13.7,67,43,6.59,18.44
CAPE MORETON LIGHTHOUSE,20/08/2014,3.9, , ,19.1,13.9,80,57,9.83,18.21
CAPE MORETON LIGHTHOUSE,21/08/2014,3.0, , ,18.4,15.9,90,68,14.65,13.20
CAPE MORETON LIGHTHOUSE,22/08/2014,2.2, , ,17.5,14.9,95,68,12.72,3.99
CAPE MORETON LIGHTHOUSE,23/08/2014,2.0, , ,18.4,14.7,97,75,15.28,4.81
CAPE MORETON LIGHTHOUSE,24/08/2014,2.5, , ,18.9,14.8,96,71,12.39,10.52
CAPE MORETON LIGHTHOUSE,25/08/2014,3.0, , ,19.5,14.2,96,67,10.76,16.40
CAPE MORETON LIGHTHOUSE,26/08/2014,3.3, , ,19.7,14.1,85,69,8.71,18.77
CAPE MORETON LIGHTHOUSE,27/08/2014,3.3, , ,21.1,14.2,86,63,5.50,17.85
CAPE MORETON LIGHTHOUSE,28/08/2014,3.8, , ,19.3,13.4,92,53,12.37,15.33
CAPE MORETON LIGHTHOUSE,29/08/2014,4.0, , ,19.5,13.1,74,56,7.18,19.86
CAPE MORETON LIGHTHOUSE,30/08/2014,3.9, , ,21.1,13.7,87,48,4.80,19.86
CAPE MORETON LIGHTHOUSE,31/08/2014,3.7, , ,21.8,15.1,87,57,4.82,19.82
Totals:,,113.2, , ,,,,,, 
