'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for May 2016,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 June 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/05/2016,1.2,4.2, ,24.3,20.9,100,92,5.30,5.81
CAPE MORETON LIGHTHOUSE,02/05/2016,2.5,13.8, ,25.8,20.7,100,78,4.14,13.30
CAPE MORETON LIGHTHOUSE,03/05/2016,2.8,5.0, ,25.7,21.1,99,74,3.76,15.31
CAPE MORETON LIGHTHOUSE,04/05/2016,3.9,0.0, ,24.6,20.4,100,45,5.80,16.01
CAPE MORETON LIGHTHOUSE,05/05/2016,4.1,0.0, ,26.7,19.4,89,57,6.04,16.94
CAPE MORETON LIGHTHOUSE,06/05/2016,3.4,0.0, ,25.8,19.4,91,63,4.82,16.49
CAPE MORETON LIGHTHOUSE,07/05/2016,4.3,0.0, ,26.7,19.9,81,54,6.65,14.44
CAPE MORETON LIGHTHOUSE,08/05/2016,4.0,0.0, ,27.4,21.8,82,60,6.38,13.06
CAPE MORETON LIGHTHOUSE,09/05/2016,3.6,0.0, ,26.4,21.6,88,69,6.29,16.24
CAPE MORETON LIGHTHOUSE,10/05/2016,4.2,0.0, ,26.4,22.1,88,49,6.52,13.08
CAPE MORETON LIGHTHOUSE,11/05/2016,4.6,0.0, ,22.8,18.9,61,39,6.15,10.23
CAPE MORETON LIGHTHOUSE,12/05/2016,5.2,0.0, ,26.2,15.4,68,26,5.04,17.11
CAPE MORETON LIGHTHOUSE,13/05/2016,4.3,0.0, ,24.9,16.7,71,50,5.57,16.98
CAPE MORETON LIGHTHOUSE,14/05/2016,3.3,0.0, ,25.1,18.6,87,58,4.74,14.17
CAPE MORETON LIGHTHOUSE,15/05/2016,3.2,0.0, ,25.8,18.0,90,54,3.31,16.33
CAPE MORETON LIGHTHOUSE,16/05/2016,3.2,0.0, ,24.8,17.7,91,56,4.13,15.54
CAPE MORETON LIGHTHOUSE,17/05/2016,3.4,0.0, ,25.6,19.6,79,57,3.92,15.43
CAPE MORETON LIGHTHOUSE,18/05/2016,3.1,0.0, ,25.2,19.3,91,63,4.29,15.38
CAPE MORETON LIGHTHOUSE,19/05/2016,3.4,0.0, ,26.3,18.9,94,47,3.89,14.03
CAPE MORETON LIGHTHOUSE,20/05/2016, ,0.0, , ,17.3,98,33,5.03,15.21
CAPE MORETON LIGHTHOUSE,21/05/2016, , , ,25.3, ,74,60,10.35,13.05
CAPE MORETON LIGHTHOUSE,22/05/2016,4.4,0.0, ,26.3,21.4,67,54,6.12,12.37
CAPE MORETON LIGHTHOUSE,23/05/2016,3.3,0.0, ,24.8,18.0,89,54,4.71,14.77
CAPE MORETON LIGHTHOUSE,24/05/2016,4.2,0.0, ,25.5,19.9,77,52,6.40,14.90
CAPE MORETON LIGHTHOUSE,25/05/2016,4.2,0.0, ,24.7,15.2,82,26,4.55,14.84
CAPE MORETON LIGHTHOUSE,26/05/2016,3.9,0.0, ,24.3,19.1,88,59,9.31,14.51
CAPE MORETON LIGHTHOUSE,27/05/2016,4.3,0.0, ,25.8,20.7,90,47,7.81,13.08
CAPE MORETON LIGHTHOUSE,28/05/2016,5.0,0.2, ,23.6,14.7,53,34,6.18,14.64
CAPE MORETON LIGHTHOUSE,29/05/2016, ,0.0, , ,13.9,76,32,4.96,14.57
CAPE MORETON LIGHTHOUSE,30/05/2016, , , ,23.4, ,100,49,3.89,11.76
CAPE MORETON LIGHTHOUSE,31/05/2016,4.2,0.0, ,25.9,17.4,73,44,5.84,10.74
Totals:,,101.2,23.2, ,,,,,, 
