'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for February 2012,,,,,,,,,,
Issued at 22:33 GMT on Thursday 01 March 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/02/2012,5.7,0.0, ,29.1,23.9,88,70,7.21,25.96
CAPE MORETON LIGHTHOUSE,02/02/2012,5.7,0.0, ,28.3,22.0,87,63,8.82,23.53
CAPE MORETON LIGHTHOUSE,03/02/2012,5.6,0.0, ,28.7,23.0,84,56,8.51,17.38
CAPE MORETON LIGHTHOUSE,04/02/2012,5.7,0.0, ,27.4,21.8,85,63,5.66,26.93
CAPE MORETON LIGHTHOUSE,05/02/2012,5.8,0.0, ,28.2,21.5,88,63,5.05,28.08
CAPE MORETON LIGHTHOUSE,06/02/2012,5.7,0.0, ,29.1,22.3,90,64,3.71,27.48
CAPE MORETON LIGHTHOUSE,07/02/2012,6.2,0.0, ,28.5,23.7,85,62,6.46,27.97
CAPE MORETON LIGHTHOUSE,08/02/2012,5.5,0.0, ,28.0,23.1,97,63,9.28,25.50
CAPE MORETON LIGHTHOUSE,09/02/2012,5.2,16.6, ,26.3,21.2,89,72,10.88,26.77
CAPE MORETON LIGHTHOUSE,10/02/2012,6.1,0.0, ,27.0,22.0,84,60,7.79,27.77
CAPE MORETON LIGHTHOUSE,11/02/2012,5.9,0.0, ,28.3,22.5,80,65,4.53,27.49
CAPE MORETON LIGHTHOUSE,12/02/2012,6.0,0.0, ,29.2,24.2,84,67,5.51,27.64
CAPE MORETON LIGHTHOUSE,13/02/2012,5.4,0.8, ,29.2,22.9,94,68,4.89,25.90
CAPE MORETON LIGHTHOUSE,14/02/2012,5.9,1.2, ,26.8,23.2,89,63,10.61,26.93
CAPE MORETON LIGHTHOUSE,15/02/2012,6.6,0.0, ,26.8,21.5,82,57,11.95,26.83
CAPE MORETON LIGHTHOUSE,16/02/2012,5.3,0.2, ,25.3,20.8,90,66,12.31,26.51
CAPE MORETON LIGHTHOUSE,17/02/2012,5.3,7.2, ,26.3,20.9,95,64,11.75,25.73
CAPE MORETON LIGHTHOUSE,18/02/2012,3.8,10.0, ,27.4,21.5,99,77,7.50,18.87
CAPE MORETON LIGHTHOUSE,19/02/2012,5.2,0.6, ,28.2,22.6,92,72,5.85,26.45
CAPE MORETON LIGHTHOUSE,20/02/2012,5.4,0.0, ,28.5,23.3,87,71,4.76,26.31
CAPE MORETON LIGHTHOUSE,21/02/2012,3.9,0.0, ,28.5,24.0,96,73,5.81,16.67
CAPE MORETON LIGHTHOUSE,22/02/2012,3.7,10.8, ,26.0,21.6,96,76,10.86,17.73
CAPE MORETON LIGHTHOUSE,23/02/2012,2.2,5.4, ,23.1,21.4,97,74,11.71,3.17
CAPE MORETON LIGHTHOUSE,24/02/2012,2.2,10.2, ,26.2,20.0,100,78,15.08,3.58
CAPE MORETON LIGHTHOUSE,25/02/2012,3.3,48.4, ,27.0,20.5,96,83,12.52,17.63
CAPE MORETON LIGHTHOUSE,26/02/2012,5.3,0.0, ,27.0,23.7,85,69,11.61,21.38
CAPE MORETON LIGHTHOUSE,27/02/2012,6.0,0.0, ,28.1,23.2,83,63,9.35,24.63
CAPE MORETON LIGHTHOUSE,28/02/2012,5.9,0.0, ,27.9,23.9,80,64,7.45,24.30
CAPE MORETON LIGHTHOUSE,29/02/2012,6.2,0.0, ,29.9,23.9,81,61,5.67,26.19
Totals:,,150.7,111.4, ,,,,,, 
