'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for February 2015,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 March 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/02/2015,6.1,0.0, ,29.3,22.4,88,68,5.90,30.01
CAPE MORETON LIGHTHOUSE,02/02/2015,6.5,0.0, ,29.2,24.0,92,60,9.94,27.97
CAPE MORETON LIGHTHOUSE,03/02/2015,5.5,6.6, ,26.8,19.9,95,62,13.39,25.05
CAPE MORETON LIGHTHOUSE,04/02/2015,5.0,7.2, ,25.7,20.0,96,63,13.76,21.90
CAPE MORETON LIGHTHOUSE,05/02/2015,5.9,0.2, ,26.4,21.2,84,60,13.67,21.56
CAPE MORETON LIGHTHOUSE,06/02/2015,6.8,0.0, ,26.2,21.0,72,60,15.25,24.09
CAPE MORETON LIGHTHOUSE,07/02/2015,6.1,0.0, ,26.9,22.7,77,59,9.45,22.29
CAPE MORETON LIGHTHOUSE,08/02/2015,6.0,0.0, ,27.8,22.1,85,62,5.56,28.62
CAPE MORETON LIGHTHOUSE,09/02/2015,6.1,0.0, ,27.6,22.8,88,61,9.49,26.18
CAPE MORETON LIGHTHOUSE,10/02/2015,6.3,0.8, ,27.0,21.2,80,62,11.85,26.23
CAPE MORETON LIGHTHOUSE,11/02/2015,5.4,0.4, ,27.2,22.3,93,64,10.80,24.16
CAPE MORETON LIGHTHOUSE,12/02/2015,5.2,9.0, ,26.9,21.0,83,68,10.39,21.42
CAPE MORETON LIGHTHOUSE,13/02/2015,5.7,0.0, ,27.4,23.1,88,67,11.94,24.96
CAPE MORETON LIGHTHOUSE,14/02/2015,6.3,1.4, ,27.0,21.3,86,58,10.34,27.23
CAPE MORETON LIGHTHOUSE,15/02/2015,6.5,0.0, ,27.4,23.0,78,57,7.69,26.48
CAPE MORETON LIGHTHOUSE,16/02/2015,7.0,0.0, ,27.7,23.2,75,55,8.41,27.88
CAPE MORETON LIGHTHOUSE,17/02/2015,6.4,0.0, ,27.1,23.4,85,60,12.41,26.78
CAPE MORETON LIGHTHOUSE,18/02/2015,4.0,0.0, ,26.8,22.6,94,74,14.81,16.73
CAPE MORETON LIGHTHOUSE,19/02/2015,2.0,1.4, ,26.3,22.6,99,82,16.06,3.49
CAPE MORETON LIGHTHOUSE,20/02/2015,0.8,32.4, ,26.4,21.6,100,96,10.36,3.46
CAPE MORETON LIGHTHOUSE,21/02/2015,0.8,45.8, ,25.3,21.6,100,97,9.57,3.60
CAPE MORETON LIGHTHOUSE,22/02/2015,3.9,24.8, ,27.0,22.5,98,77,11.93,20.02
CAPE MORETON LIGHTHOUSE,23/02/2015,3.9,1.2, ,26.3,22.7,96,82,14.27,23.39
CAPE MORETON LIGHTHOUSE,24/02/2015,4.7,1.2, ,26.8,22.4,96,74,12.38,25.80
CAPE MORETON LIGHTHOUSE,25/02/2015,4.8,0.2, ,27.3,22.9,93,74,10.41,24.18
CAPE MORETON LIGHTHOUSE,26/02/2015,5.8,0.6, ,28.2,23.0,83,63,6.49,25.29
CAPE MORETON LIGHTHOUSE,27/02/2015,4.7,0.6, ,28.1,22.9,85,68,5.05,20.04
CAPE MORETON LIGHTHOUSE,28/02/2015,5.4,0.2, ,29.6,23.9,80,66,5.21,22.04
Totals:,,143.6,134, ,,,,,, 
