'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for February 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 March 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/02/2011,4.6,0.6, ,29.2,23.8,97,75,6.95,22.23
CAPE MORETON LIGHTHOUSE,02/02/2011,4.8,1.8, ,29.9,24.3,97,78,6.27,24.20
CAPE MORETON LIGHTHOUSE,03/02/2011,5.4,1.4, ,29.1,25.0,91,73,6.28,25.35
CAPE MORETON LIGHTHOUSE,04/02/2011,6.5,0.0, ,30.2,25.3,88,69,6.12,30.68
CAPE MORETON LIGHTHOUSE,05/02/2011,5.6,0.8, ,29.6,24.2,94,74,6.90,28.12
CAPE MORETON LIGHTHOUSE,06/02/2011,4.5, , ,29.2,25.4,98,80,6.14,23.23
CAPE MORETON LIGHTHOUSE,07/02/2011,3.2,3.8, ,24.5,23.1,99,85,11.58,20.00
CAPE MORETON LIGHTHOUSE,08/02/2011,3.8,2.6, ,26.4,22.3,100,66,12.48,12.93
CAPE MORETON LIGHTHOUSE,09/02/2011,6.9,4.8, ,26.9,21.4,81,57,13.33,27.59
CAPE MORETON LIGHTHOUSE,10/02/2011,6.9,0.0, ,27.5,23.6,74,59,10.55,25.68
CAPE MORETON LIGHTHOUSE,11/02/2011,6.7,0.0, ,28.3,22.9,77,57,7.22,27.34
CAPE MORETON LIGHTHOUSE,12/02/2011,6.5,0.0, ,29.1,23.3,81,58,5.06,29.24
CAPE MORETON LIGHTHOUSE,13/02/2011,6.2,0.0, ,28.7,23.4,85,65,7.38,28.33
CAPE MORETON LIGHTHOUSE,14/02/2011,3.4,3.8, ,26.6,22.5,98,80,11.24,17.53
CAPE MORETON LIGHTHOUSE,15/02/2011,4.0,7.8, ,26.0,22.5,93,74,8.95,18.41
CAPE MORETON LIGHTHOUSE,16/02/2011,5.1,2.8, ,27.5,21.5,90,71,9.65,24.34
CAPE MORETON LIGHTHOUSE,17/02/2011,5.3,4.8, ,27.9,22.2,94,71,7.91,27.35
CAPE MORETON LIGHTHOUSE,18/02/2011,5.7,0.0, ,28.5,24.0,87,71,7.58,27.49
CAPE MORETON LIGHTHOUSE,19/02/2011,6.2,0.0, ,29.7,24.2,84,67,6.23,28.22
CAPE MORETON LIGHTHOUSE,20/02/2011,5.8,0.0, ,29.6,23.4,92,71,5.35,29.13
CAPE MORETON LIGHTHOUSE,21/02/2011,5.3,0.0, ,30.3,25.3,97,74,7.83,26.13
CAPE MORETON LIGHTHOUSE,22/02/2011,5.2, , ,25.9,21.6,99,57,19.69,17.99
CAPE MORETON LIGHTHOUSE,23/02/2011,5.6,0.2, ,25.4,19.9,89,60,15.45,22.84
CAPE MORETON LIGHTHOUSE,24/02/2011,4.8,1.0, ,26.5,19.5,94,64,10.03,20.77
CAPE MORETON LIGHTHOUSE,25/02/2011,5.9,7.8, ,27.7,20.6,92,57,6.02,28.51
CAPE MORETON LIGHTHOUSE,26/02/2011,6.1,0.0, ,27.8,22.9,72,52,4.11,26.36
CAPE MORETON LIGHTHOUSE,27/02/2011,6.6,0.0, ,28.5,23.6,73,54,5.08,28.34
CAPE MORETON LIGHTHOUSE,28/02/2011,6.2,0.0, ,28.3,23.6,81,61,5.92,28.24
Totals:,,152.8,44, ,,,,,, 
