'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for March 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 April 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/03/2013,2.7,0.0, ,26.2,23.8,91,74,6.11,7.31
CAPE MORETON LIGHTHOUSE,02/03/2013,2.2,6.4, ,24.6,21.6,98,75,10.21,4.37
CAPE MORETON LIGHTHOUSE,03/03/2013,3.0,33.6, ,25.2,19.7,96,75,14.74,8.73
CAPE MORETON LIGHTHOUSE,04/03/2013,5.8,2.0, ,26.0,20.8,81,65,15.17,23.30
CAPE MORETON LIGHTHOUSE,05/03/2013,4.5,0.2, ,25.5,21.4,93,68,15.10,19.45
CAPE MORETON LIGHTHOUSE,06/03/2013,5.7,0.4, ,26.2,20.5,92,56,13.46,22.68
CAPE MORETON LIGHTHOUSE,07/03/2013,6.1,0.2, ,26.3,20.5,76,62,11.82,24.88
CAPE MORETON LIGHTHOUSE,08/03/2013,5.8,0.0, ,26.1,22.7,85,58,12.24,21.01
CAPE MORETON LIGHTHOUSE,09/03/2013,4.8,0.0, ,25.9,22.6,93,62,12.17,18.23
CAPE MORETON LIGHTHOUSE,10/03/2013,5.0,0.4, ,26.1,20.8,91,64,11.18,22.02
CAPE MORETON LIGHTHOUSE,11/03/2013,3.4,1.6, ,24.6,20.0,95,69,13.33,10.22
CAPE MORETON LIGHTHOUSE,12/03/2013,4.8,2.6, ,25.4,19.2,95,63,14.82,21.19
CAPE MORETON LIGHTHOUSE,13/03/2013,5.8,2.4, ,25.9,19.0,88,55,12.01,23.84
CAPE MORETON LIGHTHOUSE,14/03/2013,5.2,0.2, ,26.8,19.2,85,61,9.52,20.41
CAPE MORETON LIGHTHOUSE,15/03/2013,5.5,0.0, ,26.3,20.6,84,56,8.20,22.77
CAPE MORETON LIGHTHOUSE,16/03/2013,4.8,0.0, ,27.5,21.5,88,68,5.42,23.33
CAPE MORETON LIGHTHOUSE,17/03/2013,5.5,0.0, ,27.8,22.7,90,62,9.38,23.61
CAPE MORETON LIGHTHOUSE,18/03/2013,5.0,0.0, ,25.3,21.7,87,63,14.88,16.80
CAPE MORETON LIGHTHOUSE,19/03/2013,6.4,0.4, ,25.4,20.1,73,52,12.76,19.74
CAPE MORETON LIGHTHOUSE,20/03/2013,4.5,0.2, ,25.4,19.4,87,60,11.91,11.73
CAPE MORETON LIGHTHOUSE,21/03/2013,4.8,0.0, ,26.4,21.2,83,63,8.88,17.21
CAPE MORETON LIGHTHOUSE,22/03/2013,2.8,1.2, ,25.6,21.9,95,78,4.82,12.73
CAPE MORETON LIGHTHOUSE,23/03/2013,4.1,0.6, ,27.3,22.1,92,75,4.97,21.00
CAPE MORETON LIGHTHOUSE,24/03/2013,4.4,0.2, ,28.1,23.4,96,71,5.87,21.73
CAPE MORETON LIGHTHOUSE,25/03/2013,4.3,11.8, ,27.9,21.3,96,69,5.21,21.57
CAPE MORETON LIGHTHOUSE,26/03/2013,5.0,0.0, ,26.6,22.0,80,66,7.11,21.89
CAPE MORETON LIGHTHOUSE,27/03/2013,4.9,0.0, ,27.5,22.4,86,67,8.50,20.87
CAPE MORETON LIGHTHOUSE,28/03/2013, ,0.6, ,26.7,20.2,91,63,6.26, 
CAPE MORETON LIGHTHOUSE,29/03/2013, ,0.0, ,27.1,20.7,91,65,5.55, 
CAPE MORETON LIGHTHOUSE,30/03/2013, ,3.0, ,25.8,20.2,96,64,8.16, 
CAPE MORETON LIGHTHOUSE,31/03/2013, ,0.0, ,26.7,22.0,96,69,3.97, 
Totals:,,126.8,68, ,,,,,, 
