'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for September 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/09/2009,4.3,0.2, ,21.6,13.2,79,50,5.56,21.84
CAPE MORETON LIGHTHOUSE,02/09/2009,5.0,0.0, ,22.5,17.7,67,49,6.53,20.20
CAPE MORETON LIGHTHOUSE,03/09/2009,5.0,0.0, ,23.0,18.1,79,45,6.62,21.34
CAPE MORETON LIGHTHOUSE,04/09/2009,3.5,1.2, ,21.9,16.8,92,68,7.58,18.89
CAPE MORETON LIGHTHOUSE,05/09/2009,4.1,1.6, ,24.6,16.3,94,52,5.78,17.50
CAPE MORETON LIGHTHOUSE,06/09/2009,3.6,0.4, ,22.1,16.4,90,71,6.08,21.83
CAPE MORETON LIGHTHOUSE,07/09/2009,3.6,0.0, ,23.1,19.1,95,69,9.66,18.14
CAPE MORETON LIGHTHOUSE,08/09/2009,4.1,8.6, ,23.6,17.4,96,53,4.57,21.25
CAPE MORETON LIGHTHOUSE,09/09/2009,5.2,0.0, ,23.6,15.9,81,30,4.76,22.83
CAPE MORETON LIGHTHOUSE,10/09/2009,4.7,0.0, ,22.5,16.0,81,44,5.01,22.98
CAPE MORETON LIGHTHOUSE,11/09/2009,5.4,0.0, ,23.9,15.3,84,37,6.38,23.55
CAPE MORETON LIGHTHOUSE,12/09/2009,4.5,0.0, ,23.3,16.5,77,56,4.40,23.50
CAPE MORETON LIGHTHOUSE,13/09/2009,4.2,0.0, ,22.9,17.4,75,57,3.01,23.16
CAPE MORETON LIGHTHOUSE,14/09/2009,4.4,0.0, ,23.5,16.7,88,54,4.45,23.32
CAPE MORETON LIGHTHOUSE,15/09/2009,4.2,0.0, ,24.3,17.5,91,55,3.80,21.75
CAPE MORETON LIGHTHOUSE,16/09/2009,4.9,0.0, ,25.1,18.8,74,52,4.26,22.36
CAPE MORETON LIGHTHOUSE,17/09/2009,5.6,0.0, ,24.4,19.8,73,50,6.80,23.20
CAPE MORETON LIGHTHOUSE,18/09/2009,4.6,0.0, ,23.0,19.0,84,66,9.62,23.67
CAPE MORETON LIGHTHOUSE,19/09/2009,4.0,0.0, ,24.9,18.9,89,69,5.42,19.95
CAPE MORETON LIGHTHOUSE,20/09/2009,4.1,0.0, ,24.5,19.4,92,73,5.35,23.72
CAPE MORETON LIGHTHOUSE,21/09/2009,3.6,0.0, ,23.8,19.9,96,76,7.03,20.65
CAPE MORETON LIGHTHOUSE,22/09/2009,4.1,0.0, ,24.1,20.3,93,74,10.75,23.34
CAPE MORETON LIGHTHOUSE,23/09/2009,7.8,0.0, ,26.8,20.1,89,19,10.47,20.95
CAPE MORETON LIGHTHOUSE,24/09/2009,6.7,0.0, ,25.9,16.0,76,27,6.25,26.02
CAPE MORETON LIGHTHOUSE,25/09/2009,5.8,0.0, ,24.2,17.0,81,42,6.60,26.07
CAPE MORETON LIGHTHOUSE,26/09/2009,6.9,0.0, ,23.7,19.3,85,29,10.50,25.38
CAPE MORETON LIGHTHOUSE,27/09/2009,8.0,0.0, ,23.9,15.1,32,18,6.95,26.34
CAPE MORETON LIGHTHOUSE,28/09/2009,7.7,0.0, ,23.9,15.1,37,20,6.61,26.82
CAPE MORETON LIGHTHOUSE,29/09/2009,6.4,0.0, ,23.3,14.9,65,28,5.86,26.79
CAPE MORETON LIGHTHOUSE,30/09/2009,5.2,0.0, ,24.2,16.5,74,55,4.97,26.29
Totals:,,151.2,12, ,,,,,, 
