'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for May 2018,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 June 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/05/2018,3.7,6.0, ,23.5,17.2,99,54,10.43,12.04
CAPE MORETON LIGHTHOUSE,02/05/2018,3.5,0.6, ,24.9,18.4,97,63,9.51,13.56
CAPE MORETON LIGHTHOUSE,03/05/2018,3.3,0.0, ,26.0,20.8,85,61,4.89,11.67
CAPE MORETON LIGHTHOUSE,04/05/2018,3.3,0.2, ,24.9,19.7,90,67,4.86,16.89
CAPE MORETON LIGHTHOUSE,05/05/2018,3.2,0.0, ,24.7,19.8,96,72,11.30,14.89
CAPE MORETON LIGHTHOUSE,06/05/2018,4.7,0.6, ,23.6,19.4,81,58,13.70,13.05
CAPE MORETON LIGHTHOUSE,07/05/2018,3.3,0.0, ,23.9,21.1,100,60,12.77,8.38
CAPE MORETON LIGHTHOUSE,08/05/2018,1.6,38.8, ,22.6,18.5,100,84,6.05,7.80
CAPE MORETON LIGHTHOUSE,09/05/2018,2.9,5.4, ,24.1,18.6,100,65,4.63,16.16
CAPE MORETON LIGHTHOUSE,10/05/2018,4.0,0.0, ,25.1,19.6,96,47,6.07,16.08
CAPE MORETON LIGHTHOUSE,11/05/2018,4.4,0.0, ,21.7,18.8,99,30,7.59,16.11
CAPE MORETON LIGHTHOUSE,12/05/2018,4.9,0.0, ,20.5,12.6,56,33,6.98,16.01
CAPE MORETON LIGHTHOUSE,13/05/2018,4.0,0.0, ,21.4,14.2,68,44,5.35,15.91
CAPE MORETON LIGHTHOUSE,14/05/2018,4.1,0.0, ,21.5,16.2,80,49,7.54,15.81
CAPE MORETON LIGHTHOUSE,15/05/2018,3.8,0.0, ,21.0,15.9,78,57,7.94,15.71
CAPE MORETON LIGHTHOUSE,16/05/2018,3.4,0.0, ,21.2,16.5,100,54,9.80,15.33
CAPE MORETON LIGHTHOUSE,17/05/2018,2.0,29.0, ,20.0,16.6,100,73,10.32,7.54
CAPE MORETON LIGHTHOUSE,18/05/2018,2.7,29.2, ,21.7,16.2,100,62,5.33,14.92
CAPE MORETON LIGHTHOUSE,19/05/2018,2.9,0.0, ,22.5,16.4,90,56,3.71,15.35
CAPE MORETON LIGHTHOUSE,20/05/2018,3.4,0.0, ,22.6,15.9,90,41,4.43,15.27
CAPE MORETON LIGHTHOUSE,21/05/2018,3.1,0.0, ,21.6,13.8,91,44,4.36,14.06
CAPE MORETON LIGHTHOUSE,22/05/2018,3.4,0.0, ,21.1,14.9,88,39,4.54,15.11
CAPE MORETON LIGHTHOUSE,23/05/2018,3.1,0.0, ,21.9,16.8,98,61,8.84,14.57
CAPE MORETON LIGHTHOUSE,24/05/2018,2.8,2.6, ,22.1,16.7,95,64,7.21,13.33
CAPE MORETON LIGHTHOUSE,25/05/2018,3.3,0.2, ,23.0,19.7,98,58,11.66,8.65
CAPE MORETON LIGHTHOUSE,26/05/2018,3.8,7.8, ,22.3,17.3,95,54,12.83,12.06
CAPE MORETON LIGHTHOUSE,27/05/2018,3.4,2.6, ,22.1,16.4,91,60,10.64,11.14
CAPE MORETON LIGHTHOUSE,28/05/2018,2.5,2.0, ,22.2,17.4,99,70,9.25,11.63
CAPE MORETON LIGHTHOUSE,29/05/2018,2.2,2.8, ,21.8,16.4,98,70,5.62,11.79
CAPE MORETON LIGHTHOUSE,30/05/2018,3.4,0.2, ,22.7,16.8,95,40,4.83,14.58
CAPE MORETON LIGHTHOUSE,31/05/2018,4.1,0.0, ,19.1,12.0,62,37,6.36,14.52
Totals:,,104.2,128, ,,,,,, 
