'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for March 2015,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 April 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/03/2015,5.6,0.0, ,28.3,24.0,82,65,4.86,25.52
CAPE MORETON LIGHTHOUSE,02/03/2015,5.2,0.0, ,28.3,23.8,89,70,9.05,23.45
CAPE MORETON LIGHTHOUSE,03/03/2015,6.6,0.0, ,28.2,22.8,80,55,8.73,26.32
CAPE MORETON LIGHTHOUSE,04/03/2015,5.7,0.0, ,29.2,22.8,77,55,4.04,24.26
CAPE MORETON LIGHTHOUSE,05/03/2015,5.0,0.0, ,28.8,23.9,92,76,7.96,24.90
CAPE MORETON LIGHTHOUSE,06/03/2015,4.7,0.0, ,27.0,24.1,87,65,10.41,14.76
CAPE MORETON LIGHTHOUSE,07/03/2015,5.0,0.0, ,29.1,22.6,91,66,5.31,22.92
CAPE MORETON LIGHTHOUSE,08/03/2015,5.2,0.0, ,29.6,23.8,87,67,5.95,22.30
CAPE MORETON LIGHTHOUSE,09/03/2015,5.0,0.0, ,29.4,23.9,87,68,5.37,21.39
CAPE MORETON LIGHTHOUSE,10/03/2015,5.5,0.0, ,28.6,24.9,87,67,8.39,23.72
CAPE MORETON LIGHTHOUSE,11/03/2015,5.8,0.0, ,28.2,24.2,79,66,9.33,22.75
CAPE MORETON LIGHTHOUSE,12/03/2015,6.4,0.0, ,27.5,23.7,74,59,9.64,23.58
CAPE MORETON LIGHTHOUSE,13/03/2015,5.6,0.0, ,27.2,23.5,93,58,12.59,21.97
CAPE MORETON LIGHTHOUSE,14/03/2015,4.7,24.4, ,25.0,17.0,97,62,12.82,23.11
CAPE MORETON LIGHTHOUSE,15/03/2015,5.7,0.0, ,27.5,19.4,81,54,6.60,23.77
CAPE MORETON LIGHTHOUSE,16/03/2015,5.9,0.0, ,26.7,20.7,77,61,10.26,23.73
CAPE MORETON LIGHTHOUSE,17/03/2015,6.4,0.0, ,27.9,22.8,68,48,6.29,22.70
CAPE MORETON LIGHTHOUSE,18/03/2015,4.4,0.0, ,26.3,23.4,83,65,7.12,15.86
CAPE MORETON LIGHTHOUSE,19/03/2015,5.0,0.0, ,28.0,20.9,88,70,9.10,23.34
CAPE MORETON LIGHTHOUSE,20/03/2015,5.1,0.0, ,29.6,24.7,90,74,8.82,23.20
CAPE MORETON LIGHTHOUSE,21/03/2015,3.1,0.2, ,28.7,23.6,96,72,6.49,9.82
CAPE MORETON LIGHTHOUSE,22/03/2015,2.6,22.0, ,26.2,21.4,99,74,7.78,8.40
CAPE MORETON LIGHTHOUSE,23/03/2015,4.1,25.4, ,26.7,19.9,97,69,5.04,21.74
CAPE MORETON LIGHTHOUSE,24/03/2015,4.6,0.4, ,27.9,20.4,84,68,4.89,21.62
CAPE MORETON LIGHTHOUSE,25/03/2015,4.5,0.0, ,28.1,24.0,91,75,7.96,21.85
CAPE MORETON LIGHTHOUSE,26/03/2015,4.5,0.0, ,28.7,24.9,88,72,6.51,19.63
CAPE MORETON LIGHTHOUSE,27/03/2015,4.4,0.0, ,29.0,24.5,90,77,7.65,20.51
CAPE MORETON LIGHTHOUSE,28/03/2015,4.9,0.0, ,26.9,23.8,85,57,8.77,14.22
CAPE MORETON LIGHTHOUSE,29/03/2015,5.9,0.0, ,26.7,23.0,71,57,7.88,21.87
CAPE MORETON LIGHTHOUSE,30/03/2015,5.4,0.0, ,26.6,23.0,71,57,7.04,17.83
CAPE MORETON LIGHTHOUSE,31/03/2015,2.9,0.0, ,24.6,22.4,95,64,8.18,5.59
Totals:,,155.4,72.4, ,,,,,, 
