'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for September 2010,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 October 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/09/2010,4.0,0.4, ,22.1,16.1,87,58,7.05,19.38
CAPE MORETON LIGHTHOUSE,02/09/2010,5.1,0.0, ,23.2,18.3,78,50,7.69,21.57
CAPE MORETON LIGHTHOUSE,03/09/2010,4.7,0.0, ,25.3,19.1,87,60,8.38,20.80
CAPE MORETON LIGHTHOUSE,04/09/2010,4.1, , ,24.7,20.8,88,72,9.16,20.72
CAPE MORETON LIGHTHOUSE,05/09/2010,1.6,5.8, ,22.4,20.3,100,89,6.81,8.52
CAPE MORETON LIGHTHOUSE,06/09/2010,2.7,23.0, ,21.0,17.2,100,63,3.98,14.05
CAPE MORETON LIGHTHOUSE,07/09/2010,3.9,0.4, ,21.3,14.0,87,56,4.49,22.30
CAPE MORETON LIGHTHOUSE,08/09/2010,3.6,0.0, ,22.0,15.7,84,69,7.07,18.85
CAPE MORETON LIGHTHOUSE,09/09/2010,4.0,0.0, ,22.8,17.4,88,65,6.71,21.66
CAPE MORETON LIGHTHOUSE,10/09/2010,2.3,0.0, ,21.9,19.6,96,78,9.76,9.18
CAPE MORETON LIGHTHOUSE,11/09/2010,5.0,7.2, ,22.0,16.7,81,40,5.43,24.03
CAPE MORETON LIGHTHOUSE,12/09/2010,4.8,0.0, ,22.8,18.0,71,53,5.72,20.77
CAPE MORETON LIGHTHOUSE,13/09/2010,4.4,0.0, ,22.8,18.0,85,60,6.68,21.55
CAPE MORETON LIGHTHOUSE,14/09/2010,3.4,0.0, ,22.8,19.2,85,76,9.51,15.58
CAPE MORETON LIGHTHOUSE,15/09/2010,4.7,0.0, ,25.1,19.5,90,30,8.05,3.09
CAPE MORETON LIGHTHOUSE,16/09/2010,6.0,0.0, ,23.6,16.0,66,27,6.16,20.31
CAPE MORETON LIGHTHOUSE,17/09/2010, ,0.0, ,20.3,15.8,65,42,5.81, 
CAPE MORETON LIGHTHOUSE,18/09/2010,3.8,0.0, ,20.0,14.5,70,47,4.79,13.43
CAPE MORETON LIGHTHOUSE,19/09/2010,3.0,0.0, ,20.4,15.4,89,53,5.67,8.66
CAPE MORETON LIGHTHOUSE,20/09/2010,1.4,1.2, ,20.7,16.0,100,88,5.71,6.64
CAPE MORETON LIGHTHOUSE,21/09/2010,2.2,30.4, ,22.1,18.3,100,82,7.97,12.25
CAPE MORETON LIGHTHOUSE,22/09/2010,4.0,0.2, ,22.5,18.7,93,64,10.58,18.15
CAPE MORETON LIGHTHOUSE,23/09/2010,3.8,0.2, ,23.7,18.6,83,65,4.70,17.10
CAPE MORETON LIGHTHOUSE,24/09/2010,4.4, , ,23.2,19.2,76,63,5.25,20.65
CAPE MORETON LIGHTHOUSE,25/09/2010,3.9,0.4, ,23.7,19.2,82,63,6.60,14.69
CAPE MORETON LIGHTHOUSE,26/09/2010,3.8,0.2, ,23.8,18.8,85,64,4.16,17.97
CAPE MORETON LIGHTHOUSE,27/09/2010,4.3,0.0, ,24.6,18.9,95,70,4.94,24.91
CAPE MORETON LIGHTHOUSE,28/09/2010,3.1,0.0, ,24.5,20.6,100,79,6.45,17.80
CAPE MORETON LIGHTHOUSE,29/09/2010,3.4,13.6, ,24.1,18.3,97,74,5.98,18.52
CAPE MORETON LIGHTHOUSE,30/09/2010,4.2,0.8, ,20.4,18.0,89,62,14.25,19.31
Totals:,,109.6,83.8, ,,,,,, 
