'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for January 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/01/2009,5.4,0.0, ,29.3,25.3,99,78,8.36,29.06
CAPE MORETON LIGHTHOUSE,02/01/2009,3.6,0.2, ,29.2,23.8,90,66,4.20,11.97
CAPE MORETON LIGHTHOUSE,03/01/2009,4.4,4.0, ,24.8,22.1,96,62,14.16,14.66
CAPE MORETON LIGHTHOUSE,04/01/2009,6.8,2.4, ,26.8,21.0,81,57,14.49,25.76
CAPE MORETON LIGHTHOUSE,05/01/2009,5.5,0.0, ,27.6,21.4,93,65,10.60,24.43
CAPE MORETON LIGHTHOUSE,06/01/2009,7.2,0.0, ,27.9,23.6,79,61,9.25,32.03
CAPE MORETON LIGHTHOUSE,07/01/2009,6.6,0.0, ,28.2,23.8,84,62,7.97,29.36
CAPE MORETON LIGHTHOUSE,08/01/2009,4.6,12.4, ,27.8,22.2,98,73,5.26,22.96
CAPE MORETON LIGHTHOUSE,09/01/2009,3.5,1.8, ,24.7,22.9,97,73,14.42,13.96
CAPE MORETON LIGHTHOUSE,10/01/2009,5.9,13.4, ,25.7,20.0,84,63,13.60,25.60
CAPE MORETON LIGHTHOUSE,11/01/2009,6.8,0.0, ,26.6,22.0,71,59,8.36,28.35
CAPE MORETON LIGHTHOUSE,12/01/2009,6.5,0.0, ,27.6,22.7,77,65,8.69,28.40
CAPE MORETON LIGHTHOUSE,13/01/2009,7.1,0.0, ,26.7,23.1,76,59,12.20,28.21
CAPE MORETON LIGHTHOUSE,14/01/2009,6.9,0.0, ,28.3,21.2,83,55,9.41,27.89
CAPE MORETON LIGHTHOUSE,15/01/2009,7.7,0.0, ,29.5,23.0,74,53,6.42,32.27
CAPE MORETON LIGHTHOUSE,16/01/2009,7.0,0.0, ,28.6,23.5,85,61,9.03,31.95
CAPE MORETON LIGHTHOUSE,17/01/2009,5.6,0.0, ,27.8,24.2,93,66,13.14,24.40
CAPE MORETON LIGHTHOUSE,18/01/2009,6.5,0.0, ,26.1,21.3,84,55,12.05,26.41
CAPE MORETON LIGHTHOUSE,19/01/2009,7.4, , ,28.2,22.5,66,50,7.75,26.33
CAPE MORETON LIGHTHOUSE,20/01/2009,7.2,0.0, ,29.1,23.3,78,48,6.00,28.76
CAPE MORETON LIGHTHOUSE,21/01/2009,6.8, , ,29.1,24.6,80,64,7.73,29.42
CAPE MORETON LIGHTHOUSE,22/01/2009,5.9, , ,29.7,25.0,89,70,8.13,26.09
CAPE MORETON LIGHTHOUSE,23/01/2009,3.7,1.2, ,28.6,24.2,96,81,8.50,17.50
CAPE MORETON LIGHTHOUSE,24/01/2009,4.7, , ,28.7,23.1,98,84,6.96,27.02
CAPE MORETON LIGHTHOUSE,25/01/2009,4.7,0.2, ,29.5,24.8,95,78,6.74,22.32
CAPE MORETON LIGHTHOUSE,26/01/2009,5.8,1.8, ,28.6,23.0,94,66,7.64,27.54
CAPE MORETON LIGHTHOUSE,27/01/2009,6.1,2.8, ,27.9,22.0,89,66,9.85,29.91
CAPE MORETON LIGHTHOUSE,28/01/2009,6.4, , ,27.8,21.8,93,60,10.23,30.21
CAPE MORETON LIGHTHOUSE,29/01/2009,6.6,0.0, ,27.9,23.7,80,62,9.15,27.34
CAPE MORETON LIGHTHOUSE,30/01/2009,6.9,0.0, ,28.2,24.2,79,63,10.91,28.14
CAPE MORETON LIGHTHOUSE,31/01/2009,6.5,0.0, ,28.6,23.4,84,63,10.25,27.41
Totals:,,186.3,40.2, ,,,,,, 
