'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for April 2013,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 May 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/04/2013,3.8,9.2, ,24.7,19.7,94,70,5.84,20.25
CAPE MORETON LIGHTHOUSE,02/04/2013,4.5,0.4, ,25.9,19.4,87,68,6.04,23.20
CAPE MORETON LIGHTHOUSE,03/04/2013,4.8,0.2, ,26.9,20.9,90,59,5.18,23.56
CAPE MORETON LIGHTHOUSE,04/04/2013,3.9,7.2, ,23.2,18.5,94,69,12.38,21.43
CAPE MORETON LIGHTHOUSE,05/04/2013,4.8,7.4, ,24.3,18.7,96,57,14.83,19.15
CAPE MORETON LIGHTHOUSE,06/04/2013,4.5,0.6, ,24.4,18.5,94,57,10.96,18.31
CAPE MORETON LIGHTHOUSE,07/04/2013,3.2,4.0, ,23.7,17.0,93,71,7.00,15.89
CAPE MORETON LIGHTHOUSE,08/04/2013,4.1,18.8, ,24.7,18.5,95,63,9.18,19.40
CAPE MORETON LIGHTHOUSE,09/04/2013,4.0,4.0, ,24.7,18.3,94,62,8.95,16.75
CAPE MORETON LIGHTHOUSE,10/04/2013,2.9,24.6, ,23.3,17.8,96,66,9.62,8.39
CAPE MORETON LIGHTHOUSE,11/04/2013,3.7,36.6, ,23.8,16.8,94,65,12.77,13.50
CAPE MORETON LIGHTHOUSE,12/04/2013,4.0,3.0, ,24.5,18.7,91,66,13.95,14.11
CAPE MORETON LIGHTHOUSE,13/04/2013,2.1,3.0, ,22.0,19.5,97,79,14.06,6.13
CAPE MORETON LIGHTHOUSE,14/04/2013,3.7,9.6, ,24.1,18.5,94,70,6.78,20.82
CAPE MORETON LIGHTHOUSE,15/04/2013,3.2,0.0, ,24.6,19.6,94,66,3.68,16.58
CAPE MORETON LIGHTHOUSE,16/04/2013,3.7,0.0, ,25.7,21.2,89,62,4.83,16.31
CAPE MORETON LIGHTHOUSE,17/04/2013,3.8,3.4, ,24.7,17.7,92,66,4.27,21.59
CAPE MORETON LIGHTHOUSE,18/04/2013,3.6,0.0, ,26.1,19.9,94,74,4.34,21.00
CAPE MORETON LIGHTHOUSE,19/04/2013,5.5,0.0, ,26.3,18.7,95,33,5.77,22.41
CAPE MORETON LIGHTHOUSE,20/04/2013,5.3,0.0, ,23.6,17.6,85,26,5.04,22.46
CAPE MORETON LIGHTHOUSE,21/04/2013,4.5,0.0, ,22.6,16.2,81,45,5.24,21.28
CAPE MORETON LIGHTHOUSE,22/04/2013,4.1,0.0, ,24.4,18.1,92,60,6.20,21.26
CAPE MORETON LIGHTHOUSE,23/04/2013,3.7,0.0, ,26.9,20.9,95,74,5.83,20.36
CAPE MORETON LIGHTHOUSE,24/04/2013,4.2,0.0, ,25.0,20.5,95,60,7.52,20.73
CAPE MORETON LIGHTHOUSE,25/04/2013,3.9,0.0, ,25.6,19.7,87,66,4.07,20.84
CAPE MORETON LIGHTHOUSE,26/04/2013,3.6,0.0, ,25.3,19.0,93,50,4.91,13.59
CAPE MORETON LIGHTHOUSE,27/04/2013,5.0,0.0, ,25.0,20.9,70,53,6.73,19.47
CAPE MORETON LIGHTHOUSE,28/04/2013,4.0,2.4, ,24.6,18.7,85,59,4.84,20.36
CAPE MORETON LIGHTHOUSE,29/04/2013,3.8,0.0, ,25.3,19.9,87,65,5.94,18.07
CAPE MORETON LIGHTHOUSE,30/04/2013,4.1,0.8, ,25.5,20.2,88,62,7.12,17.88
Totals:,,120,135.2, ,,,,,, 
