'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for January 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 February 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/01/2013,6.9,8.6, ,29.5,22.8,83,57,5.83,30.68
CAPE MORETON LIGHTHOUSE,02/01/2013,6.4,0.0, ,29.6,22.8,87,65,4.59,30.47
CAPE MORETON LIGHTHOUSE,03/01/2013,6.6,0.0, ,27.1,24.0,89,59,13.90,28.13
CAPE MORETON LIGHTHOUSE,04/01/2013,7.1,0.0, ,27.0,22.8,78,54,10.30,27.52
CAPE MORETON LIGHTHOUSE,05/01/2013,5.7,0.0, ,27.3,23.0,87,62,7.63,23.76
CAPE MORETON LIGHTHOUSE,06/01/2013,5.5,0.2, ,26.8,20.8,93,59,9.69,23.36
CAPE MORETON LIGHTHOUSE,07/01/2013,7.1,0.0, ,28.2,22.9,78,56,10.95,25.52
CAPE MORETON LIGHTHOUSE,08/01/2013,6.8,0.0, ,29.3,22.9,81,59,7.61,28.24
CAPE MORETON LIGHTHOUSE,09/01/2013,6.2,0.0, ,28.0,23.2,88,69,11.31,30.31
CAPE MORETON LIGHTHOUSE,10/01/2013,6.6,0.0, ,29.1,24.6,87,65,8.82,29.96
CAPE MORETON LIGHTHOUSE,11/01/2013,6.5,0.0, ,30.4,24.8,90,69,7.72,30.28
CAPE MORETON LIGHTHOUSE,12/01/2013,6.2,0.0, ,29.7,24.8,91,71,8.44,29.52
CAPE MORETON LIGHTHOUSE,13/01/2013,6.5,0.0, ,28.7,24.4,86,67,8.92,30.07
CAPE MORETON LIGHTHOUSE,14/01/2013,5.7,0.0, ,29.9,23.7,90,57,11.97,14.73
CAPE MORETON LIGHTHOUSE,15/01/2013,6.1,0.0, ,27.7,22.1,84,56,12.09,18.10
CAPE MORETON LIGHTHOUSE,16/01/2013,7.1,0.0, ,28.4,22.5,69,54,6.50,27.73
CAPE MORETON LIGHTHOUSE,17/01/2013,6.8,0.0, ,28.6,21.7,73,52,5.10,29.07
CAPE MORETON LIGHTHOUSE,18/01/2013,6.7,0.0, ,28.6,22.4,81,59,6.40,29.78
CAPE MORETON LIGHTHOUSE,19/01/2013,6.4,0.0, ,29.0,24.5,84,70,7.73,29.80
CAPE MORETON LIGHTHOUSE,20/01/2013,5.6,0.0, ,29.8,22.4,87,60,5.50,22.06
CAPE MORETON LIGHTHOUSE,21/01/2013,6.7,0.0, ,30.1,23.0,76,53,5.71,25.45
CAPE MORETON LIGHTHOUSE,22/01/2013,4.6,0.0, ,28.7,22.9,92,64,5.23,18.37
CAPE MORETON LIGHTHOUSE,23/01/2013,5.2,4.4, ,29.9,21.8,82,59,5.68,17.30
CAPE MORETON LIGHTHOUSE,24/01/2013,2.5,0.0, ,26.3,23.5,96,74,8.14,5.91
CAPE MORETON LIGHTHOUSE,25/01/2013,2.6,12.2, ,25.5,20.9,97,82,12.94,10.80
CAPE MORETON LIGHTHOUSE,26/01/2013,1.9,5.8, ,25.3,22.5,97,87,16.99,5.90
CAPE MORETON LIGHTHOUSE,27/01/2013,1.5,4.6, ,24.9,22.8,99,88,24.94,3.20
CAPE MORETON LIGHTHOUSE,28/01/2013,3.1,19.2, ,26.5,22.8,98,81,17.95,15.25
CAPE MORETON LIGHTHOUSE,29/01/2013,5.2,3.0, ,29.8,22.5,97,83,5.87,29.10
CAPE MORETON LIGHTHOUSE,30/01/2013,4.6,0.2, ,29.8,25.0,98,77,6.13,22.53
CAPE MORETON LIGHTHOUSE,31/01/2013,5.0,19.6, ,28.8,22.1,94,64,6.30,21.30
Totals:,,171.4,77.8, ,,,,,, 
