'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for November 2011,,,,,,,,,,
Issued at 22:35 GMT on Thursday 01 December 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/11/2011,4.8,0.0, ,22.3,17.8,86,65,8.20,25.64
CAPE MORETON LIGHTHOUSE,02/11/2011,5.2,0.0, ,24.3,18.8,91,66,6.09,29.06
CAPE MORETON LIGHTHOUSE,03/11/2011,5.4,0.0, ,25.9,20.1,94,66,6.39,29.69
CAPE MORETON LIGHTHOUSE,04/11/2011,5.4,0.0, ,24.6,20.7,90,65,10.61,28.59
CAPE MORETON LIGHTHOUSE,05/11/2011,5.9,0.0, ,24.5,20.0,77,59,6.86,27.76
CAPE MORETON LIGHTHOUSE,06/11/2011,6.2,0.0, ,25.3,19.4,72,53,4.63,29.85
CAPE MORETON LIGHTHOUSE,07/11/2011,6.3,0.0, ,25.4,20.1,73,56,5.97,29.56
CAPE MORETON LIGHTHOUSE,08/11/2011,6.3,0.0, ,26.4,20.5,78,60,5.81,31.10
CAPE MORETON LIGHTHOUSE,09/11/2011,6.2,0.0, ,26.7,20.7,88,60,6.26,31.34
CAPE MORETON LIGHTHOUSE,10/11/2011,5.8,0.0, ,26.2,20.8,90,67,7.20,31.43
CAPE MORETON LIGHTHOUSE,11/11/2011,5.8,0.0, ,27.4,21.7,92,63,5.70,29.04
CAPE MORETON LIGHTHOUSE,12/11/2011,6.1,0.0, ,26.0,21.1,82,61,5.19,30.84
CAPE MORETON LIGHTHOUSE,13/11/2011,6.4,0.0, ,26.6,21.5,81,61,6.81,30.84
CAPE MORETON LIGHTHOUSE,14/11/2011,6.0,0.0, ,26.1,21.4,87,66,8.35,31.03
CAPE MORETON LIGHTHOUSE,15/11/2011,5.5,0.0, ,26.6,21.3,95,72,6.92,31.44
CAPE MORETON LIGHTHOUSE,16/11/2011,5.9,0.0, ,27.2,21.7,95,67,5.57,31.77
CAPE MORETON LIGHTHOUSE,17/11/2011,6.1,0.0, ,27.4,21.8,83,58,4.72,28.45
CAPE MORETON LIGHTHOUSE,18/11/2011,5.8,0.0, ,27.2,21.8,81,58,4.40,26.73
CAPE MORETON LIGHTHOUSE,19/11/2011,7.1,0.0, ,27.7,21.8,76,51,5.55,31.72
CAPE MORETON LIGHTHOUSE,20/11/2011,6.6,0.0, ,27.2,21.7,84,60,6.87,32.33
CAPE MORETON LIGHTHOUSE,21/11/2011,6.4,0.0, ,27.7,21.2,91,61,6.61,32.09
CAPE MORETON LIGHTHOUSE,22/11/2011,6.6,0.0, ,28.0,22.4,87,62,8.62,31.38
CAPE MORETON LIGHTHOUSE,23/11/2011,5.0,0.0, ,27.4,22.7,97,75,9.42,27.54
CAPE MORETON LIGHTHOUSE,24/11/2011,3.0,0.0, ,26.3,23.2,100,87,6.50,16.79
CAPE MORETON LIGHTHOUSE,25/11/2011,5.7,6.8, ,27.7,21.4,98,71,6.19,31.53
CAPE MORETON LIGHTHOUSE,26/11/2011,5.3,0.0, ,26.4,22.5,88,74,7.62,27.14
CAPE MORETON LIGHTHOUSE,27/11/2011,5.9, , ,28.2,22.4,94,73,6.93,32.08
CAPE MORETON LIGHTHOUSE,28/11/2011,6.0,0.0, ,28.8,22.3,97,72,4.93,32.25
CAPE MORETON LIGHTHOUSE,29/11/2011,6.6,0.0, ,28.5,22.8,88,64,6.26,32.12
CAPE MORETON LIGHTHOUSE,30/11/2011,5.2,0.4, ,28.1,21.2,94,68,5.61,25.41
Totals:,,174.5,7.2, ,,,,,, 
