'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for June 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/06/2009,3.4,6.6, ,21.1,16.4,92,57,10.89,11.80
CAPE MORETON LIGHTHOUSE,02/06/2009,3.1,6.4, ,21.6,15.9,92,62,8.96,14.19
CAPE MORETON LIGHTHOUSE,03/06/2009,2.9,2.4, ,22.4,16.6,90,64,6.74,12.39
CAPE MORETON LIGHTHOUSE,04/06/2009,1.9,8.6, ,20.6,15.9,93,79,4.19,12.95
CAPE MORETON LIGHTHOUSE,05/06/2009,2.1,0.2, ,21.2,16.3,96,74,3.25,15.41
CAPE MORETON LIGHTHOUSE,06/06/2009,2.9,0.0, ,22.6,15.9,97,49,4.07,15.67
CAPE MORETON LIGHTHOUSE,07/06/2009,3.2,1.2, ,21.9,18.5,91,54,6.38,14.42
CAPE MORETON LIGHTHOUSE,08/06/2009,3.6,0.4, ,20.1,14.0,70,45,5.34,15.89
CAPE MORETON LIGHTHOUSE,09/06/2009,3.6,0.0, ,19.9,14.4,72,46,5.79,15.54
CAPE MORETON LIGHTHOUSE,10/06/2009,3.8,0.0, ,18.3,12.1,61,44,6.13,15.86
CAPE MORETON LIGHTHOUSE,11/06/2009,3.8,0.0, ,15.2,9.0,62,29,6.23,16.19
CAPE MORETON LIGHTHOUSE,12/06/2009,2.8,0.0, ,17.2,9.6,80,47,5.04,15.57
CAPE MORETON LIGHTHOUSE,13/06/2009,2.8,0.0, ,19.7,12.9,83,52,4.63,15.39
CAPE MORETON LIGHTHOUSE,14/06/2009,3.1,0.0, ,21.3,15.0,90,55,6.46,15.29
CAPE MORETON LIGHTHOUSE,15/06/2009,2.8, , ,22.1,17.6,90,60,5.17,14.27
CAPE MORETON LIGHTHOUSE,16/06/2009,3.0,5.2, ,19.5,14.4,92,43,4.91,15.52
CAPE MORETON LIGHTHOUSE,17/06/2009,3.5,0.0, ,19.3,13.6,79,48,7.06,15.17
CAPE MORETON LIGHTHOUSE,18/06/2009,2.2,0.0, ,17.9,14.6,88,76,10.75,10.93
CAPE MORETON LIGHTHOUSE,19/06/2009,2.2,3.2, ,19.1,14.3,92,74,8.08,14.78
CAPE MORETON LIGHTHOUSE,20/06/2009,2.1,8.2, ,19.7,15.1,97,74,9.30,12.16
CAPE MORETON LIGHTHOUSE,21/06/2009,2.7,2.6, ,21.3,16.6,92,70,11.47,11.65
CAPE MORETON LIGHTHOUSE,22/06/2009,1.9,4.0, ,21.7,18.1,98,77,9.58,7.60
CAPE MORETON LIGHTHOUSE,23/06/2009,2.1,40.4, ,19.9,14.8,97,73,6.78,12.84
CAPE MORETON LIGHTHOUSE,24/06/2009,2.5, , ,20.6,14.6,94,58,4.28,14.71
CAPE MORETON LIGHTHOUSE,25/06/2009,2.0,0.0, ,19.3,17.0,94,72,5.27,10.38
CAPE MORETON LIGHTHOUSE,26/06/2009,2.5,0.0, ,21.3,17.5,95,57,5.07,10.44
CAPE MORETON LIGHTHOUSE,27/06/2009,2.1,14.4, ,18.6,13.5,96,68,5.51,12.81
CAPE MORETON LIGHTHOUSE,28/06/2009,3.0,0.0, ,19.1,13.7,83,57,6.45,15.15
CAPE MORETON LIGHTHOUSE,29/06/2009,2.9,0.0, ,18.4,12.1,71,49,4.19,15.49
CAPE MORETON LIGHTHOUSE,30/06/2009,2.7,0.0, ,19.6,12.8,86,55,5.00,14.82
Totals:,,83.2,103.8, ,,,,,, 
