'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for January 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/01/2014,7.3, , ,27.7,23.3,88,58,8.22,34.96
CAPE MORETON LIGHTHOUSE,02/01/2014,6.7, , ,28.8,22.8,89,61,6.32,32.05
CAPE MORETON LIGHTHOUSE,03/01/2014,6.0, , ,28.7,23.7,88,74,10.69,29.98
CAPE MORETON LIGHTHOUSE,04/01/2014,5.7, , ,28.5,24.7,95,74,10.94,29.81
CAPE MORETON LIGHTHOUSE,05/01/2014,3.7, , ,26.8,23.3,96,80,8.71,18.40
CAPE MORETON LIGHTHOUSE,06/01/2014,3.2, , ,28.2,23.8,96,78,7.39,12.52
CAPE MORETON LIGHTHOUSE,07/01/2014,5.6, , ,26.9,21.9,93,67,12.43,27.27
CAPE MORETON LIGHTHOUSE,08/01/2014,6.9, , ,27.6,22.4,81,57,12.98,25.78
CAPE MORETON LIGHTHOUSE,09/01/2014,7.9, , ,27.6,22.6,70,48,10.49,26.98
CAPE MORETON LIGHTHOUSE,10/01/2014,3.3, , ,24.7,21.7,90,62,7.91,5.97
CAPE MORETON LIGHTHOUSE,11/01/2014,6.2, , ,26.9,20.5,78,58,6.95,26.37
CAPE MORETON LIGHTHOUSE,12/01/2014,6.0, , ,26.8,21.7,79,59,6.40,25.86
CAPE MORETON LIGHTHOUSE,13/01/2014,7.6, , ,27.4,22.5,71,53,10.24,29.16
CAPE MORETON LIGHTHOUSE,14/01/2014,7.7, , ,27.7,22.4,74,52,10.16,30.15
CAPE MORETON LIGHTHOUSE,15/01/2014,6.3, , ,27.7,20.9,86,59,10.02,26.38
CAPE MORETON LIGHTHOUSE,16/01/2014,5.2, , ,27.7,21.2,95,65,9.02,24.04
CAPE MORETON LIGHTHOUSE,17/01/2014,6.1, , ,27.3,20.8,92,61,9.01,29.57
CAPE MORETON LIGHTHOUSE,18/01/2014,6.4, , ,28.5,22.6,81,60,8.36,25.65
CAPE MORETON LIGHTHOUSE,19/01/2014,5.7, , ,29.0,22.2,81,59,5.29,22.72
CAPE MORETON LIGHTHOUSE,20/01/2014,6.2, , ,28.8,22.4,86,66,5.99,29.53
CAPE MORETON LIGHTHOUSE,21/01/2014,5.9, , ,28.4,24.2,90,72,9.59,29.30
CAPE MORETON LIGHTHOUSE,22/01/2014,5.2, , ,29.8,24.6,95,73,7.33,24.08
CAPE MORETON LIGHTHOUSE,23/01/2014,4.4, , ,28.7,23.2,97,70,7.36,18.35
CAPE MORETON LIGHTHOUSE,24/01/2014,3.9, , ,28.5,21.3,93,73,5.97,16.00
CAPE MORETON LIGHTHOUSE,25/01/2014,3.2, , ,27.1,22.6,91,70,8.81,6.29
CAPE MORETON LIGHTHOUSE,26/01/2014,7.0, , ,26.0,23.1,73,58,16.78,21.88
CAPE MORETON LIGHTHOUSE,27/01/2014,6.5, , ,26.3,21.9,80,55,14.10,20.53
CAPE MORETON LIGHTHOUSE,28/01/2014,6.9, , ,26.5,21.3,81,50,13.15,22.72
CAPE MORETON LIGHTHOUSE,29/01/2014,6.2, , ,26.5,20.5,87,57,11.70,26.29
CAPE MORETON LIGHTHOUSE,30/01/2014,6.4, , ,26.7,22.0,76,54,12.09,17.59
CAPE MORETON LIGHTHOUSE,31/01/2014,5.5, , ,26.1,20.7,81,56,11.03,15.94
Totals:,,180.8, , ,,,,,, 
