'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for April 2018,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 May 2018,,,,,,,,,,
© Copyright Commonwealth of Australia 2018 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/04/2018,4.2,0.0, ,27.2,23.2,92,73,8.88,19.44
CAPE MORETON LIGHTHOUSE,02/04/2018,4.8,0.2, ,28.0,23.5,88,66,7.81,19.67
CAPE MORETON LIGHTHOUSE,03/04/2018,5.3,0.0, ,26.6,23.3,82,64,10.42,20.65
CAPE MORETON LIGHTHOUSE,04/04/2018,3.4,0.8, ,25.3,21.7,98,68,13.52,11.04
CAPE MORETON LIGHTHOUSE,05/04/2018,5.1,2.4, ,26.1,21.5,82,66,13.58,19.13
CAPE MORETON LIGHTHOUSE,06/04/2018,5.8,0.0, ,26.4,22.9,78,59,12.24,18.32
CAPE MORETON LIGHTHOUSE,07/04/2018,5.3,0.0, ,26.3,23.1,79,63,11.06,18.44
CAPE MORETON LIGHTHOUSE,08/04/2018,4.8,0.0, ,26.3,22.5,79,62,8.04,16.49
CAPE MORETON LIGHTHOUSE,09/04/2018,4.3,0.0, ,27.1,21.8,85,61,5.04,18.10
CAPE MORETON LIGHTHOUSE,10/04/2018,3.8,0.0, ,26.2,19.8,96,69,8.26,18.20
CAPE MORETON LIGHTHOUSE,11/04/2018,5.5,2.2, ,25.5,21.7,80,55,11.51,17.99
CAPE MORETON LIGHTHOUSE,12/04/2018,4.6,0.0, ,25.2,21.4,79,52,7.58,12.73
CAPE MORETON LIGHTHOUSE,13/04/2018,4.7,0.0, ,26.9,21.2,89,57,6.85,19.12
CAPE MORETON LIGHTHOUSE,14/04/2018,3.3,0.8, ,26.7,21.3,94,66,6.42,11.61
CAPE MORETON LIGHTHOUSE,15/04/2018,3.7,0.2, ,26.8,22.2,95,75,7.69,19.43
CAPE MORETON LIGHTHOUSE,16/04/2018,4.3,0.0, ,27.0,20.9,100,50,4.94,19.28
CAPE MORETON LIGHTHOUSE,17/04/2018,5.9,0.0, ,28.9,20.9,99,37,8.27,19.09
CAPE MORETON LIGHTHOUSE,18/04/2018,3.2,0.2, ,24.8,22.7,100,69,13.29,12.20
CAPE MORETON LIGHTHOUSE,19/04/2018,3.0,3.2, ,25.8,20.2,99,73,9.77,12.60
CAPE MORETON LIGHTHOUSE,20/04/2018,2.3,14.8, ,25.2,19.7,100,76,4.73,10.96
CAPE MORETON LIGHTHOUSE,21/04/2018,2.9,27.6, ,23.1,18.4,100,70,7.94,14.57
CAPE MORETON LIGHTHOUSE,22/04/2018,3.1,0.8, ,23.2,19.4,99,72,10.63,16.63
CAPE MORETON LIGHTHOUSE,23/04/2018,3.2,6.2, ,23.6,18.5,98,71,8.94,17.02
CAPE MORETON LIGHTHOUSE,24/04/2018,3.9,0.0, ,24.6,18.1,84,58,4.75,18.14
CAPE MORETON LIGHTHOUSE,25/04/2018,3.6,0.0, ,24.9,19.1,82,56,3.34,17.55
CAPE MORETON LIGHTHOUSE,26/04/2018,3.6,0.0, ,26.0,19.7,96,64,5.10,17.87
CAPE MORETON LIGHTHOUSE,27/04/2018,4.1,0.0, ,23.6,19.5,89,64,12.37,16.91
CAPE MORETON LIGHTHOUSE,28/04/2018,3.1,7.6, ,21.9,16.8,99,67,11.26,14.99
CAPE MORETON LIGHTHOUSE,29/04/2018,3.2,5.0, ,22.1,17.0,93,70,10.84,16.55
CAPE MORETON LIGHTHOUSE,30/04/2018,3.0,5.8, ,21.2,16.4,99,68,11.42,16.50
Totals:,,121,77.8, ,,,,,, 
