'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for June 2012,,,,,,,,,,
Issued at 22:38 GMT on Sunday 01 July 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/06/2012,3.5,0.2, ,21.7,16.9,88,58,10.82,9.88
CAPE MORETON LIGHTHOUSE,02/06/2012,2.7,0.2, ,22.7,17.4,95,66,10.45,5.54
CAPE MORETON LIGHTHOUSE,03/06/2012,1.2,28.4, ,20.5,16.7,99,86,5.90,5.21
CAPE MORETON LIGHTHOUSE,04/06/2012,2.8,1.6, ,20.7,15.4,99,54,6.65,13.21
CAPE MORETON LIGHTHOUSE,05/06/2012,3.9,0.2, ,16.6,11.8,68,41,8.32,13.16
CAPE MORETON LIGHTHOUSE,06/06/2012,3.4,0.0, ,18.9,10.7,75,50,7.05,13.12
CAPE MORETON LIGHTHOUSE,07/06/2012,2.8,0.0, ,18.3,13.0,85,64,9.45,12.80
CAPE MORETON LIGHTHOUSE,08/06/2012,2.3,14.4, ,18.2,13.7,95,68,10.04,10.50
CAPE MORETON LIGHTHOUSE,09/06/2012,2.1,38.0, ,18.5,13.2,94,72,10.96,6.20
CAPE MORETON LIGHTHOUSE,10/06/2012,1.5,18.0, ,17.9,14.1,96,79,9.90,3.52
CAPE MORETON LIGHTHOUSE,11/06/2012,2.1,22.0, ,16.7,14.3,94,71,13.85,7.80
CAPE MORETON LIGHTHOUSE,12/06/2012,3.4,6.0, ,19.8,13.7,79,60,10.00,11.88
CAPE MORETON LIGHTHOUSE,13/06/2012,3.2,0.0, ,19.9,14.7,78,64,9.26,11.83
CAPE MORETON LIGHTHOUSE,14/06/2012,2.9,0.0, ,20.0,14.2,84,60,6.95,12.90
CAPE MORETON LIGHTHOUSE,15/06/2012,2.2,0.0, ,20.6,14.3,87,68,3.99,12.89
CAPE MORETON LIGHTHOUSE,16/06/2012,2.4,0.0, ,21.0,15.0,91,67,5.43,12.88
CAPE MORETON LIGHTHOUSE,17/06/2012,3.3,0.0, ,20.7,15.6,88,37,4.88,12.86
CAPE MORETON LIGHTHOUSE,18/06/2012,3.2,0.0, ,18.8,11.9,71,42,4.84,12.87
CAPE MORETON LIGHTHOUSE,19/06/2012,2.8,0.0, ,20.8,12.4,83,51,4.31,12.87
CAPE MORETON LIGHTHOUSE,20/06/2012,2.4,0.0, ,20.6,12.7,84,64,4.35,12.56
CAPE MORETON LIGHTHOUSE,21/06/2012,2.9,0.0, ,20.3,14.1,87,57,6.79,12.87
CAPE MORETON LIGHTHOUSE,22/06/2012,2.9,0.0, ,20.9,16.5,88,59,7.58,10.01
CAPE MORETON LIGHTHOUSE,23/06/2012,2.6,0.0, ,18.1,14.3,91,49,6.58,5.14
CAPE MORETON LIGHTHOUSE,24/06/2012,3.5,0.0, ,18.3,13.7,82,52,11.82,5.58
CAPE MORETON LIGHTHOUSE,25/06/2012,2.3,3.8, ,19.1,16.0,90,68,9.69,3.77
CAPE MORETON LIGHTHOUSE,26/06/2012,3.0,0.6, ,19.3,16.1,91,57,11.75,3.73
CAPE MORETON LIGHTHOUSE,27/06/2012,1.5,10.8, ,18.2,14.3,98,79,14.84,2.70
CAPE MORETON LIGHTHOUSE,28/06/2012,1.7,14.4, ,19.2,14.4,98,80,19.25,6.25
CAPE MORETON LIGHTHOUSE,29/06/2012,2.0,5.8, ,20.1,16.5,99,77,10.46,11.90
CAPE MORETON LIGHTHOUSE,30/06/2012,2.6,2.8, ,21.4,14.6,95,47,3.72,13.09
Totals:,,79.1,167.2, ,,,,,, 
