'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for December 2016,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 January 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/12/2016,5.4,0.6, ,27.0,21.5,95,66,7.89,27.12
CAPE MORETON LIGHTHOUSE,02/12/2016,5.1,2.0, ,27.1,22.5,100,75,8.43,29.65
CAPE MORETON LIGHTHOUSE,03/12/2016,4.7,0.0, ,27.8,23.2,100,75,8.30,25.02
CAPE MORETON LIGHTHOUSE,04/12/2016,4.9,6.0, ,27.1,21.6,100,80,7.44,30.29
CAPE MORETON LIGHTHOUSE,05/12/2016,5.0,0.0, ,26.9,22.9,99,77,9.95,29.91
CAPE MORETON LIGHTHOUSE,06/12/2016, ,0.4, ,26.4,21.1,97,79,9.57, 
CAPE MORETON LIGHTHOUSE,07/12/2016,2.3,5.4, ,26.3,20.5,100,83,6.01,10.15
CAPE MORETON LIGHTHOUSE,08/12/2016,3.5,1.0, ,27.6,21.0,100,81,5.58,18.16
CAPE MORETON LIGHTHOUSE,09/12/2016,2.0,1.0, ,25.8,21.8,100,75,5.86,4.86
CAPE MORETON LIGHTHOUSE,10/12/2016,4.6,0.6, ,25.3,21.2,100,60,11.49,19.32
CAPE MORETON LIGHTHOUSE,11/12/2016,6.2,0.0, ,26.1,20.9,72,52,8.12,20.55
CAPE MORETON LIGHTHOUSE,12/12/2016,6.7,0.0, ,27.3,22.0,73,60,9.32,26.18
CAPE MORETON LIGHTHOUSE,13/12/2016,7.0,0.0, ,27.9,20.9,78,52,5.89,30.89
CAPE MORETON LIGHTHOUSE,14/12/2016, ,0.0, , ,22.1,83,53,6.06,30.74
CAPE MORETON LIGHTHOUSE,15/12/2016, , , ,28.0, ,99,66,6.54,31.13
CAPE MORETON LIGHTHOUSE,16/12/2016,6.0,0.0, ,28.6,22.4,93,62,5.90,27.97
CAPE MORETON LIGHTHOUSE,17/12/2016,6.0,0.0, ,28.8,22.5,99,67,6.32,31.03
CAPE MORETON LIGHTHOUSE,18/12/2016,4.1,0.0, ,28.1,22.6,100,77,9.73,20.72
CAPE MORETON LIGHTHOUSE,19/12/2016,2.5,1.0, ,27.8,20.8,100,77,12.21,5.51
CAPE MORETON LIGHTHOUSE,20/12/2016,5.6,0.4, ,28.1,21.0,97,62,5.59,26.73
CAPE MORETON LIGHTHOUSE,21/12/2016,4.7,0.0, ,27.0,22.9,99,71,6.38,23.50
CAPE MORETON LIGHTHOUSE,22/12/2016,3.5,0.0, ,26.0,22.9,100,83,11.59,21.34
CAPE MORETON LIGHTHOUSE,23/12/2016,5.5,0.2, ,27.1,21.1,98,60,9.11,25.79
CAPE MORETON LIGHTHOUSE,24/12/2016,5.9,0.4, ,28.4,21.0,93,55,7.32,24.09
CAPE MORETON LIGHTHOUSE,25/12/2016,4.2,0.2, ,27.8,21.4,99,62,8.59,13.86
CAPE MORETON LIGHTHOUSE,26/12/2016,7.3,0.0, ,30.0,22.9,77,56,8.95,26.84
CAPE MORETON LIGHTHOUSE,27/12/2016,6.7,0.4, ,30.2,22.3,89,59,7.78,28.85
CAPE MORETON LIGHTHOUSE,28/12/2016,6.8,0.0, ,29.4,22.4,89,55,7.00,29.25
CAPE MORETON LIGHTHOUSE,29/12/2016,6.2,0.0, ,29.6,22.8,88,60,5.59,27.49
CAPE MORETON LIGHTHOUSE,30/12/2016,6.0,0.0, ,30.2,22.7,100,70,6.29,30.36
CAPE MORETON LIGHTHOUSE,31/12/2016,5.9,0.0, ,30.3,24.1,100,74,7.66,30.69
Totals:,,144.3,19.6, ,,,,,, 
