'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for March 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 April 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/03/2016,4.1,0.0, ,28.6,24.5,89,73,10.03,13.44
CAPE MORETON LIGHTHOUSE,02/03/2016,5.2,0.0, ,28.8,24.3,87,71,8.95,22.28
CAPE MORETON LIGHTHOUSE,03/03/2016,6.0,0.0, ,28.4,23.8,84,62,8.75,24.27
CAPE MORETON LIGHTHOUSE,04/03/2016,6.5,0.0, ,28.0,23.5,75,58,8.75,24.56
CAPE MORETON LIGHTHOUSE,05/03/2016,5.1,0.0, ,27.8,22.4,85,62,8.63,17.58
CAPE MORETON LIGHTHOUSE,06/03/2016,5.2,0.0, ,28.3,23.2,95,63,8.36,22.64
CAPE MORETON LIGHTHOUSE,07/03/2016,4.8,3.8, ,27.6,22.4,84,69,9.44,17.57
CAPE MORETON LIGHTHOUSE,08/03/2016,5.0,2.8, ,28.5,21.3,96,63,8.01,21.99
CAPE MORETON LIGHTHOUSE,09/03/2016,3.7,1.2, ,27.5,23.0,95,73,8.57,15.08
CAPE MORETON LIGHTHOUSE,10/03/2016,4.1,3.4, ,28.3,23.7,91,73,6.89,17.16
CAPE MORETON LIGHTHOUSE,11/03/2016,5.2,0.0, ,29.2,23.2,93,65,8.01,22.58
CAPE MORETON LIGHTHOUSE,12/03/2016,4.1,4.0, ,27.9,23.9,98,66,10.48,14.76
CAPE MORETON LIGHTHOUSE,13/03/2016,4.2,4.0, ,28.1,22.0,99,74,10.39,20.65
CAPE MORETON LIGHTHOUSE,14/03/2016,5.3,0.0, ,28.2,24.1,84,66,8.29,20.66
CAPE MORETON LIGHTHOUSE,15/03/2016,4.8,0.0, ,28.2,23.9,99,62,10.61,18.62
CAPE MORETON LIGHTHOUSE,16/03/2016,3.5,2.4, ,27.8,22.3,100,75,11.00,15.86
CAPE MORETON LIGHTHOUSE,17/03/2016,4.0,8.0, ,28.4,22.0,99,73,10.51,18.17
CAPE MORETON LIGHTHOUSE,18/03/2016,4.9,0.4, ,29.0,23.2,87,64,5.20,20.74
CAPE MORETON LIGHTHOUSE,19/03/2016,4.7,1.0, ,29.8,23.7,97,72,5.44,22.70
CAPE MORETON LIGHTHOUSE,20/03/2016,3.2,1.8, ,26.7,23.4,99,78,12.31,14.99
CAPE MORETON LIGHTHOUSE,21/03/2016,4.8,0.2, ,27.5,23.5,95,65,12.44,19.19
CAPE MORETON LIGHTHOUSE,22/03/2016,4.6,0.8, ,25.4,21.1,85,69,10.63,19.49
CAPE MORETON LIGHTHOUSE,23/03/2016,5.1,2.8, ,26.5,20.8,90,57,7.00,22.29
CAPE MORETON LIGHTHOUSE,24/03/2016,5.4,0.0, ,28.1,23.0,75,56,6.32,18.80
CAPE MORETON LIGHTHOUSE,25/03/2016,5.5,0.0, ,27.9,22.6,71,52,5.24,20.20
CAPE MORETON LIGHTHOUSE,26/03/2016,4.4,0.0, ,28.3,22.9,77,60,3.37,18.04
CAPE MORETON LIGHTHOUSE,27/03/2016,1.9,0.0, ,27.2,21.2,97,78,3.97,5.81
CAPE MORETON LIGHTHOUSE,28/03/2016,4.6,2.8, ,27.8,21.2,83,60,5.13,18.85
CAPE MORETON LIGHTHOUSE,29/03/2016,4.9,0.0, ,28.5,22.8,76,56,4.54,18.52
CAPE MORETON LIGHTHOUSE,30/03/2016,4.7,0.0, ,28.1,22.8,82,64,4.09,21.91
CAPE MORETON LIGHTHOUSE,31/03/2016,4.8,0.4, ,29.5,22.6,92,63,5.20,21.33
Totals:,,144.3,39.8, ,,,,,, 
