'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for August 2012,,,,,,,,,,
Issued at 22:38 GMT on Saturday 01 September 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/08/2012,3.4,0.0, ,20.6,11.8,78,43,4.35,15.80
CAPE MORETON LIGHTHOUSE,02/08/2012,3.5,0.0, ,18.0,10.4,68,28,3.80,15.92
CAPE MORETON LIGHTHOUSE,03/08/2012,3.9,0.0, ,18.7,10.9,80,29,5.48,15.59
CAPE MORETON LIGHTHOUSE,04/08/2012,3.9,0.0, ,19.7,12.4,72,32,4.91,16.17
CAPE MORETON LIGHTHOUSE,05/08/2012,4.4,0.0, ,20.9,11.8,72,30,5.53,16.34
CAPE MORETON LIGHTHOUSE,06/08/2012, ,0.0, , ,13.2,66,24,5.23,16.44
CAPE MORETON LIGHTHOUSE,07/08/2012, , , ,20.2, ,71,37,4.81,16.57
CAPE MORETON LIGHTHOUSE,08/08/2012,4.0,0.0, ,20.9,13.4,84,34,5.43,16.74
CAPE MORETON LIGHTHOUSE,09/08/2012,4.2,0.0, ,21.6,14.6,77,37,5.36,16.66
CAPE MORETON LIGHTHOUSE,10/08/2012,5.1,0.0, ,17.0,11.3,55,29,8.73,17.00
CAPE MORETON LIGHTHOUSE,11/08/2012,4.4,0.0, ,19.1,10.8,57,36,6.10,17.13
CAPE MORETON LIGHTHOUSE,12/08/2012,4.1,0.0, ,18.5,12.4,73,53,10.41,16.58
CAPE MORETON LIGHTHOUSE,13/08/2012,3.6,0.0, ,17.9,12.6,74,63,10.31,16.93
CAPE MORETON LIGHTHOUSE,14/08/2012,3.7,0.0, ,20.8,12.1,89,42,5.10,17.57
CAPE MORETON LIGHTHOUSE,15/08/2012,4.4,0.0, ,21.7,16.4,77,43,6.45,17.72
CAPE MORETON LIGHTHOUSE,16/08/2012,4.4,0.0, ,21.7,16.5,81,54,9.29,17.91
CAPE MORETON LIGHTHOUSE,17/08/2012,3.9,0.0, ,21.4,17.2,82,62,9.79,15.90
CAPE MORETON LIGHTHOUSE,18/08/2012,4.8,0.0, ,20.6,14.9,77,28,6.47,18.12
CAPE MORETON LIGHTHOUSE,19/08/2012, ,0.0, , ,11.1,57,33,4.69,18.11
CAPE MORETON LIGHTHOUSE,20/08/2012, , , ,20.5, ,74,56,4.49,17.99
CAPE MORETON LIGHTHOUSE,21/08/2012,3.0,0.0, ,21.6,16.2,78,61,3.86,13.46
CAPE MORETON LIGHTHOUSE,22/08/2012,3.2,0.0, ,22.6,16.5,93,65,4.09,18.72
CAPE MORETON LIGHTHOUSE,23/08/2012,3.1,0.0, ,23.2,18.6,97,76,7.75,18.90
CAPE MORETON LIGHTHOUSE,24/08/2012,2.4,0.0, ,22.2,19.3,96,84,9.13,15.70
CAPE MORETON LIGHTHOUSE,25/08/2012,4.7,0.0, ,22.7,16.0,95,20,4.83,19.30
CAPE MORETON LIGHTHOUSE,26/08/2012,4.3,0.0, ,22.9,15.4,81,36,4.14,19.39
CAPE MORETON LIGHTHOUSE,27/08/2012,4.1,0.0, ,20.5,15.3,82,55,8.76,18.40
CAPE MORETON LIGHTHOUSE,28/08/2012,4.0,0.0, ,20.3,14.1,79,56,7.09,19.64
CAPE MORETON LIGHTHOUSE,29/08/2012,4.1,0.0, ,22.0,16.2,72,52,4.43,19.85
CAPE MORETON LIGHTHOUSE,30/08/2012,3.9,0.0, ,21.5,17.7,82,70,9.56,20.03
CAPE MORETON LIGHTHOUSE,31/08/2012,4.8,0.0, ,22.6,18.1,81,38,6.20,17.40
Totals:,,107.3,0, ,,,,,, 
