'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for April 2016,,,,,,,,,,
Issued at 22:30 GMT on Sunday 01 May 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/04/2016,5.7,0.0, ,28.2,23.5,76,55,7.00,19.78
CAPE MORETON LIGHTHOUSE,02/04/2016,4.7,0.0, ,28.7,23.0,75,58,4.55,16.91
CAPE MORETON LIGHTHOUSE,03/04/2016,5.3,0.0, ,28.0,22.8,77,60,6.56,20.64
CAPE MORETON LIGHTHOUSE,04/04/2016,5.0,0.0, ,27.3,23.6,97,56,10.91,18.41
CAPE MORETON LIGHTHOUSE,05/04/2016,5.9,1.0, ,26.5,20.2,79,54,11.18,20.32
CAPE MORETON LIGHTHOUSE,06/04/2016,5.5,0.0, ,28.8,22.6,74,56,6.45,19.43
CAPE MORETON LIGHTHOUSE,07/04/2016,4.8,0.0, ,27.6,22.6,75,52,3.77,20.71
CAPE MORETON LIGHTHOUSE,08/04/2016,4.4,0.0, ,27.7,22.7,79,55,4.32,16.98
CAPE MORETON LIGHTHOUSE,09/04/2016,4.3,0.0, ,28.3,23.0,78,60,4.46,16.12
CAPE MORETON LIGHTHOUSE,10/04/2016,4.6,0.0, ,27.7,22.1,83,61,4.82,20.53
CAPE MORETON LIGHTHOUSE,11/04/2016,4.0,0.0, ,27.4,22.7,86,62,4.87,15.77
CAPE MORETON LIGHTHOUSE,12/04/2016,4.2,3.0, ,26.3,21.1,89,65,7.79,17.68
CAPE MORETON LIGHTHOUSE,13/04/2016,5.0,0.2, ,26.1,20.5,89,60,12.29,19.56
CAPE MORETON LIGHTHOUSE,14/04/2016,6.0,0.0, ,26.5,22.4,77,56,13.60,17.16
CAPE MORETON LIGHTHOUSE,15/04/2016,5.0,0.0, ,26.1,21.8,88,52,10.54,13.93
CAPE MORETON LIGHTHOUSE,16/04/2016,4.1,2.6, ,26.1,19.1,86,65,8.04,16.04
CAPE MORETON LIGHTHOUSE,17/04/2016,4.7,0.2, ,27.1,19.8,85,54,6.69,17.62
CAPE MORETON LIGHTHOUSE,18/04/2016,3.4,0.6, ,24.4,19.9,86,67,5.58,15.14
CAPE MORETON LIGHTHOUSE,19/04/2016,3.6,0.4, ,25.6,19.7,91,66,5.62,16.62
CAPE MORETON LIGHTHOUSE,20/04/2016,4.0,0.0, ,25.7,19.2,90,65,6.80,19.45
CAPE MORETON LIGHTHOUSE,21/04/2016,3.8,0.0, ,25.9,20.6,91,65,5.97,17.17
CAPE MORETON LIGHTHOUSE,22/04/2016,3.5,0.0, ,28.0,20.6,93,64,4.07,15.31
CAPE MORETON LIGHTHOUSE,23/04/2016,4.1,0.0, ,25.0,20.7,98,59,10.07,17.51
CAPE MORETON LIGHTHOUSE,24/04/2016,5.5,0.0, ,24.0,19.3,81,55,15.14,18.58
CAPE MORETON LIGHTHOUSE,25/04/2016,5.3,0.0, ,24.4,20.4,82,56,16.57,14.15
CAPE MORETON LIGHTHOUSE,26/04/2016,5.6,0.0, ,24.9,20.5,81,56,15.53,17.51
CAPE MORETON LIGHTHOUSE,27/04/2016,4.5,0.0, ,26.6,20.5,88,61,11.79,13.75
CAPE MORETON LIGHTHOUSE,28/04/2016,4.1,2.0, ,26.6,21.2,86,63,9.21,11.74
CAPE MORETON LIGHTHOUSE,29/04/2016,2.8,2.0, ,26.1,20.5,96,74,8.32,10.25
CAPE MORETON LIGHTHOUSE,30/04/2016,3.1,0.0, ,27.9,22.5,100,68,6.50,12.33
Totals:,,136.5,12, ,,,,,, 
