'IDCKWCDE41,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE MORETON LIGHTHOUSE Queensland for June 2011,,,,,,,,,,
Issued at 22:34 GMT on Friday 01 July 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE MORETON LIGHTHOUSE,01/06/2011,2.7,0.0, ,19.9,13.3,87,59,5.44,14.28
CAPE MORETON LIGHTHOUSE,02/06/2011,3.0,1.8, ,21.0,14.9,95,63,9.43,15.39
CAPE MORETON LIGHTHOUSE,03/06/2011,3.0,0.0, ,20.8,15.1,84,53,4.90,15.67
CAPE MORETON LIGHTHOUSE,04/06/2011,3.1,0.0, ,21.7,15.1,88,49,4.42,16.02
CAPE MORETON LIGHTHOUSE,05/06/2011, ,0.0, , ,15.8, , , ,11.39
CAPE MORETON LIGHTHOUSE,06/06/2011, , , ,22.9,17.6, , , ,15.42
CAPE MORETON LIGHTHOUSE,07/06/2011,2.2,0.0, ,22.3,17.7,88,70,3.87,11.01
CAPE MORETON LIGHTHOUSE,08/06/2011,2.3,0.0, ,17.7,15.5,89,55,4.77,10.04
CAPE MORETON LIGHTHOUSE,09/06/2011,3.0,0.0, ,14.1,13.0,61,40,5.15,5.95
CAPE MORETON LIGHTHOUSE,10/06/2011,3.1,0.0, ,18.0,9.5,64,38,4.16,15.35
CAPE MORETON LIGHTHOUSE,11/06/2011,2.4,0.0, ,16.6,12.6,96,48,7.06,5.60
CAPE MORETON LIGHTHOUSE,12/06/2011,1.5,8.0, ,18.5,13.8,99,82,5.57,10.50
CAPE MORETON LIGHTHOUSE,13/06/2011,2.7,0.0, ,20.4,13.5,87,64,6.08,14.47
CAPE MORETON LIGHTHOUSE,14/06/2011,2.8,0.0, ,18.5,12.6,89,57,6.78,15.30
CAPE MORETON LIGHTHOUSE,15/06/2011,2.5,0.0, ,17.9,12.6,82,61,4.81,15.21
CAPE MORETON LIGHTHOUSE,16/06/2011,2.9,0.0, ,19.1,12.0,81,58,5.99,15.04
CAPE MORETON LIGHTHOUSE,17/06/2011,3.8,0.0, ,19.7,14.3,80,42,7.51,15.26
CAPE MORETON LIGHTHOUSE,18/06/2011,4.1,0.0, ,18.4,12.5,61,40,7.07,15.44
CAPE MORETON LIGHTHOUSE,19/06/2011,2.9,0.0, ,18.3,11.2,72,50,4.42,15.36
CAPE MORETON LIGHTHOUSE,20/06/2011,2.7,0.0, ,17.9,11.4,81,51,4.35,15.43
CAPE MORETON LIGHTHOUSE,21/06/2011,3.7,0.0, ,19.8,14.3,69,54,7.55,15.29
CAPE MORETON LIGHTHOUSE,22/06/2011,4.0,0.0, ,17.0,13.9,69,33,6.80,15.57
CAPE MORETON LIGHTHOUSE,23/06/2011,3.2,0.0, ,18.4,9.9,67,32,3.84,15.50
CAPE MORETON LIGHTHOUSE,24/06/2011,2.9,0.0, ,20.0,13.3,95,57,7.89,14.28
CAPE MORETON LIGHTHOUSE,25/06/2011,3.3,8.4, ,20.7,15.1,98,55,10.80,14.16
CAPE MORETON LIGHTHOUSE,26/06/2011,4.2,0.0, ,21.1,18.5,72,52,8.79,13.53
CAPE MORETON LIGHTHOUSE,27/06/2011,2.3,0.0, ,20.2,18.1,88,64,5.47,8.21
CAPE MORETON LIGHTHOUSE,28/06/2011,4.1,0.8, ,20.5,15.5,81,51,11.66,14.15
CAPE MORETON LIGHTHOUSE,29/06/2011,3.5,1.4, ,20.4,15.5,96,54,14.85,11.18
CAPE MORETON LIGHTHOUSE,30/06/2011,4.3,0.0, ,19.8,15.5,84,50,14.91,11.87
Totals:,,86.2,20.4, ,,,,,, 
